product_id,product_name,price,category,image_urls,product_url,filename
1175018_b253,#mostwanted,"$1,590.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615480471560-3615480471560-main_image-ecommerce-christianlouboutin-paloma-1175018_b253_1_1200x1200_202308082145.jpg,https://us.christianlouboutin.com/us_en/paloma-black-ultrablack-3615480471560.html,women_essentials_2.html
1235118_cm6s,#mostwanted,"$1,090.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615486972047-3615486972047-main_image-ecommerce-christianlouboutin-loubi54-1235118_cm6s_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-black-gold-3615486972047.html,women_essentials_2.html
3220684_b439,#mostwanted,$745.00,women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3220684b439-3220684b439-main_image-ecommerce-christianlouboutin-hotchickita-3220684_b439_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/hot-chickita-black-lin-black-3220684b439.html,women_essentials_2.html
3220684_n295,Ballerinas - Patent calf leather - Blush - Women,$745.00,women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3220684n295-3220684n295-main_image-ecommerce-christianlouboutin-hotchickita-3220684_n295_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/hot-chickita-blush-lin-blush-3220684n295.html,women_essentials_2.html
1200479_w081,100 mm Pumps - Metallic suede - Version AB - Women,"$2,995.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/1/2/1200479w081-1200479w081-main_image-ecommerce-christianlouboutin-katestrass-1200479_w081_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-strass-version-ab-1200479w081.html,women_essentials_2.html
1225089_s111,Clutch - Strass - Aurore boréale,"$5,290.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615485020589-3615485020589-main_image-ecommerce-christianlouboutin-loubi54smallcristal-1225089_s111_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-ab-silver-3615485020589.html,women_essentials_2.html
3230045_b439,70 mm Sling back pumps - Patent leather - Black - Women,$895.00,women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3230045b439-3230045b439-main_image-ecommerce-christianlouboutin-hotchicksling-3230045_b439_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/hot-chick-sling-black-lin-black-3230045b439.html,women_essentials_2.html
3215268_b078,#mostwanted,"$1,190.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615484872486-3615484872486-main_image-ecommerce-christianlouboutin-loubi54-3215268_b078_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-black-gun-metal-3615484872486.html,women_essentials_2.html
1245177_b592,Clutch - Crepe satin and strass Queeny - Black,"$1,690.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615487629803-3615487629803-main_image-ecommerce-christianlouboutin-loubi54-1245177_b592_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-black-silver-crystal-3615487629803.html,women_essentials_2.html
1235118_5446,Wallet on chain - Calf leather - Leche,"$1,090.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615487009476-3615487009476-main_image-ecommerce-christianlouboutin-loubi54-1235118_5446_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-leche-gold-3615487009476.html,women_essentials_2.html
3215268_bg4z,#mostwanted,"$1,190.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615484872493-3615484872493-main_image-ecommerce-christianlouboutin-loubi54-3215268_bg4z_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-blush-silver-3615484872493.html,women_essentials_2.html
3195275_m039,#mostwanted,"$2,890.00",women_essentials_2,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615485030304-3615485030304-main_image-ecommerce-christianlouboutin-palomasmedium-3195275_m039_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/paloma-medium-black-multi-3615485030304.html,women_essentials_2.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/ladies/shoes/pumps/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/ladies/shoes/mule/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/ladies/shoes/sandals-slides/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/ladies/bags/all-bags/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/gentlemen/shoes/buckles-lace-ups/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/gentlemen/shoes/sneakers/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/gentlemen/shoes/loafers-moccasins/,women_essentials_1.html
,,,women_essentials_1,,https://us.christianlouboutin.com/us_en/gentlemen/accessories/all-accessories/,women_essentials_1.html
3240004_p934,55 mm Sling back pumps - Nappa leather - Calipso - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240004p934-3240004p934-main_image-ecommerce-christianlouboutin-sportykatesling-3240004_p934_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-sling-calipso-lin-calipso-3240004p934.html,women_essentials_1.html
3240004_y411,55 mm Sling back pumps - Nappa leather - Pollen - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240004y411-3240004y411-main_image-ecommerce-christianlouboutin-sportykatesling-3240004_y411_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-sling-pollen-lin-pollen-3240004y411.html,women_essentials_1.html
3240010_p934,#new,$945.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240010p934-3240010p934-main_image-ecommerce-christianlouboutin-hotchickalta-3240010_p934_1.jpg,https://us.christianlouboutin.com/us_en/hot-chick-alta-calipso-lin-calipso-3240010p934.html,women_essentials_1.html
3240010_y411,120 mm Pumps - Nappa leather - Pollen - Women,$945.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240010y411-3240010y411-main_image-ecommerce-christianlouboutin-hotchickalta-3240010_y411_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/hot-chick-alta-pollen-lin-pollen-3240010y411.html,women_essentials_1.html
3245083_6395,Clutch - Aftersun printed crepe satin and strass - Multicolor,"$4,490.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3666671174210-3666671174210-main_image-ecommerce-christianlouboutin-loubi54-3245083_6395_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-ivory-multi-gold-3666671174210.html,women_essentials_1.html
1245050_5446,Crossbody bag - Nappa leather - Leche,"$2,190.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615487619460-3615487619460-main_image-ecommerce-christianlouboutin-loubi54-1245050_5446_1_1200x1200_202308292143.jpg,https://us.christianlouboutin.com/us_en/loubi54-leche-gold-3615487619460.html,women_essentials_1.html
1215096_cm53,#mostwanted #new,"$1,090.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3615484192324-3615484192324-main_image-ecommerce-christianlouboutin-cabatansmini-1215096_cm53_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/cabata-n-s-mini-black-black-3615484192324.html,women_essentials_1.html
3245082_m023,#new,"$1,190.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3666671237670-3666671237670-main_image-ecommerce-christianlouboutin-loubi54-3245082_m023_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-multi-gold-3666671237670.html,women_essentials_1.html
3245084_l364,#new,"$1,350.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3666671229361-3666671229361-main_image-ecommerce-christianlouboutin-loubi54-3245084_l364_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/loubi54-jacaranda-3666671229361.html,women_essentials_1.html
3245036_6372,#new,"$1,190.00",women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/6/3666671303764-3666671303764-main_image-ecommerce-christianlouboutin-loubi54walletonchain-3245036_6372_1_1200x1200_202405242154.jpg,https://us.christianlouboutin.com/us_en/loubi54-degraftersun-gold-3666671303764.html,women_essentials_1.html
3240004_n295,55 mm Sling back pumps - Nappa leather - Blush - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240004n295-3240004n295-main_image-ecommerce-christianlouboutin-sportykatesling-3240004_n295_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-sling-blush-lin-blush-3240004n295.html,women_essentials_1.html
3240004_w302,55 mm Sling back pumps - Nappa leather - Bianco - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240004w302-3240004w302-main_image-ecommerce-christianlouboutin-sportykatesling-3240004_w302_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-sling-bianco-lin-bianco-3240004w302.html,women_essentials_1.html
1240544_b439,#mostwanted,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/1/2/1240544b439-1240544b439-main_image-ecommerce-christianlouboutin-sportykate-1240544_b439_1_1200x1200_202308222144.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-black-lin-black-1240544b439.html,women_essentials_1.html
1221056_b439,85 mm Pumps - Patent calf - Black - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/1/2/1221056b439-1221056b439-main_image-ecommerce-christianlouboutin-sportykate-1221056_b439_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-black-lin-black-1221056b439.html,women_essentials_1.html
3240004_b439,55 mm Sling back pumps - Nappa leather - Black - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/2/3240004b439-3240004b439-main_image-ecommerce-christianlouboutin-sportykatesling-3240004_b439_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/sporty-kate-sling-black-lin-black-3240004b439.html,women_essentials_1.html
1210648_bk01,85 mm Pumps - Nappa leather - Black - Women,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/1/2/1210648bk01-1210648bk01-main_image-ecommerce-christianlouboutin-iriza-1210648_bk01_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/iriza-black-1210648bk01.html,women_essentials_1.html
3191415_bk01,85 mm Pumps - Nappa leather - Black - Women,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191415bk01-3191415bk01-main_image-ecommerce-christianlouboutin-kate-3191415_bk01_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-black-3191415bk01.html,women_essentials_1.html
3191410_bk01,#mostwanted,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191410bk01-3191410bk01-main_image-ecommerce-christianlouboutin-kate-3191410_bk01_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-black-3191410bk01.html,women_essentials_1.html
3191411_bk01,#mostwanted,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191411bk01-3191411bk01-main_image-ecommerce-christianlouboutin-kate-3191411_bk01_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-black-3191411bk01.html,women_essentials_1.html
3130694_bk01,#mostwanted,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3130694bk01-3130694bk01-main_image-ecommerce-christianlouboutin-sokate-3130694_bk01_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/so-kate-black-3130694bk01.html,women_essentials_1.html
3191416_pk1a,#mostwanted,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191416pk1a-3191416pk1a-main_image-ecommerce-christianlouboutin-kate-3191416_pk1a_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-blush-3191416pk1a.html,women_essentials_1.html
1190911_pk1a,100 mm Pumps - Patent calf leather - Blush - Women,$845.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/1/1/1190911pk1a-1190911pk1a-main_image-ecommerce-christianlouboutin-hotchick-1190911_pk1a_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/hot-chick-blush-1190911pk1a.html,women_essentials_1.html
3191411_pk20,#mostwanted,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191411pk20-3191411pk20-main_image-ecommerce-christianlouboutin-kate-3191411_pk20_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-blush-6248-3191411pk20.html,women_essentials_1.html
3130694_pk1a,120 mm Pumps - Patent calf leather - Blush - Women,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3130694pk1a-3130694pk1a-main_image-ecommerce-christianlouboutin-sokate-3130694_pk1a_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/so-kate-blush-3130694pk1a.html,women_essentials_1.html
3130524_pk1a,100 mm Pumps - Patent calf - Blush - Women,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3130524pk1a-3130524pk1a-main_image-ecommerce-christianlouboutin-iriza-3130524_pk1a_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/iriza-blush-3130524pk1a.html,women_essentials_1.html
3191451_pk1a,70 mm Pumps - Patent calf leather - Blush - Women,$795.00,women_essentials_1,https://us.christianlouboutin.com/media/catalog/product/cache/e88e85f4e5336c618abbd9e5f93aeaf8/3/1/3191451pk1a-3191451pk1a-main_image-ecommerce-christianlouboutin-kate-3191451_pk1a_1_1200x1200.jpg,https://us.christianlouboutin.com/us_en/kate-blush-3191451pk1a.html,women_essentials_1.html
