category,product_name,product_id,product_url,image_urls,full_price,discount_price,filename
women,Ixia Sandal 95BLACK,IXIASANDAL95PAT010003,https://www.jimmychoo.com/en/women/ixia-sandal-95/black-patent-leather-sandals-IXIASANDAL95PAT010003.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95PAT_010003_ANGLE_vg190.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95PAT_010003_SIDE_vg204.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95PAT_010003_MODEL_vg204.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95PAT_010003_ANGLE_vg190.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95PAT_010003_SIDE_vg204.jpg",$975,,women.html
women,Ixia Sandal 95BLACK,IXIASANDAL95VEL010003,https://www.jimmychoo.com/en/women/ixia-sandal-95/black-velvet-sandals-IXIASANDAL95VEL010003.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95VEL_010003_ANGLE_vg190.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95VEL_010003_SIDE_vg200.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95VEL_010003_MODEL_vg204.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95VEL_010003_ANGLE_vg190.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/IXIASANDAL95VEL_010003_SIDE_vg200.jpg",$975,,women.html
women,Etana 80MATCHA,ETANA80QUI035539,https://www.jimmychoo.com/en/women/etana-80/matcha-metallic-leather-sandals-ETANA80QUI035539.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/ETANA80QUI_035539_ANGLE_vg388.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/ETANA80QUI_035539_SIDE_vg388.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/ETANA80QUI_035539_MODEL_vg415.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/ETANA80QUI_035539_ANGLE_vg388.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/ETANA80QUI_035539_SIDE_vg388.jpg","$1,075",,women.html
women,Azia 95PLATINUM ICE,AZIA95DGZAA0582,https://www.jimmychoo.com/en/women/azia-95/platinum-ice-dusty-glitter-sandals-AZIA95DGZAA0582.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95DGZ_AA0582_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95DGZ_AA0582_SIDE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95DGZ_AA0582_MODEL_vg01.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95DGZ_AA0582_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95DGZ_AA0582_SIDE_vg280.jpg",$950,,women.html
women,Azia 95BALLET PINK,AZIA95PAT110323,https://www.jimmychoo.com/en/women/azia-95/ballet-pink-patent-leather-sandals-AZIA95PAT110323.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95PAT_110323_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95PAT_110323_SIDE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95PAT_110323_MODEL_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95PAT_110323_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95PAT_110323_SIDE_vg280.jpg",$895,,women.html
women,Azia 95CHAMPAGNE,AZIA95GLE120011,https://www.jimmychoo.com/en/women/azia-95/champagne-glitter-leather-sandals--AZIA95GLE120011.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95GLE_120011_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95GLE_120011_SIDE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95GLE110_120011_MODEL_v03.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95GLE_120011_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95GLE_120011_SIDE_vg280.jpg",$950,,women.html
women,Azia 95SILVER,AZIA95QUIAA0009,https://www.jimmychoo.com/en/women/azia-95/silver-liquid-metal-leather-sandals-AZIA95QUIAA0009.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95QUI_AA0009_DETAIL_vg248.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95QUI_AA0009_SIDE_vg248.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95QUI_AA0009_ANGLE_vg248.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95QUI_AA0009_DETAIL_vg248.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA95QUI_AA0009_SIDE_vg248.jpg",$950,,women.html
women,Azia 75CHAMPAGNE,AZIA75GLE120011,https://www.jimmychoo.com/en/women/azia-75/champagne-glitter-leather-sandals-AZIA75GLE120011.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA75GLE_120011_ANGLE_vg01.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA75GLE_120011_SIDE_vg04.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA75GLE_120011_MODEL.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA75GLE_120011_ANGLE_vg01.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA75GLE_120011_SIDE_vg04.jpg",$950,,women.html
women,Azia 110BLACK,AZIA110PAT010003,https://www.jimmychoo.com/en/women/azia-110/black-patent-leather-sandals--AZIA110PAT010003.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110PAT_010003_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110PAT_010003_SIDE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110PAT_010003_MODEL_vg01.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110PAT_010003_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110PAT_010003_SIDE_vg280.jpg",$895,,women.html
women,Azia 110GOLD,AZIA110QUIOO0022,https://www.jimmychoo.com/en/women/azia-110/gold-liquid-metal-leather-sandals-AZIA110QUIOO0022.html?cgid=women,"https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110QUI_OO0022_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110QUI_OO0022_SIDE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110QUI_OO0022_MODEL_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110QUI_OO0022_ANGLE_vg280.jpg, https://media.jimmychoo.com/image/upload/c_fit,dpr_2.0,f_auto,h_365,q_auto:best,w_365/USPROD_PRODUCT/images/original/AZIA110QUI_OO0022_SIDE_vg280.jpg",$950,,women.html
