"category","aggregatedStock","baseOptions","categories","code","color","colorGA","colorVariantNumber","currentHero","freeTextLabel","galleryAltText","hasVirtualTryOn","isBlocked","isDiscount","name","nameGA","price_currencyIso","price_formattedValue","price_value","primaryImageAlt","primaryImageUrl","salableStores","secondaryImageAlt","secondaryImageUrl","stockLabel","url","volumePricesFlag"
"107-Tods","11","[]","[]","XXW79A0EX40NF5B008","OFF WHITE","OFF WHITE","2","False","","[]","False","False","False","Mules in Leather","Mules in Leather","USD","$775","775.0","Side view","//www.tods.com/fashion/tods/XXW79A0EX40NF5B008/XXW79A0EX40NF5B008-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0EX40NF5B008/XXW79A0EX40NF5B008-03.jpg","","/Mules-in-Leather/p/XXW79A0EX40NF5B008/","False"
"107-Tods","35","[]","[]","XXW79A0EX40NF5B999","BLACK","BLACK","2","False","","[]","False","False","False","Mules in Leather","Mules in Leather","USD","$775","775.0","Side view","//www.tods.com/fashion/tods/XXW79A0EX40NF5B999/XXW79A0EX40NF5B999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0EX40NF5B999/XXW79A0EX40NF5B999-03.jpg","","/Mules-in-Leather/p/XXW79A0EX40NF5B999/","False"
"108-Tods","43","[]","[]","XXW11K0FH50NHVS010","BROWN","BROWN","2","False","","[]","False","False","False","Sandals in Leather","Sandals in Leather","USD","$975","975.0","On body","//www.tods.com/fashion/tods/XXW11K0FH50NHVS010/XXW11K0FH50NHVS010-20.jpg","True","Side view","//www.tods.com/fashion/tods/XXW11K0FH50NHVS010/XXW11K0FH50NHVS010-02.jpg","","/Sandals-in-Leather/p/XXW11K0FH50NHVS010/","False"
"108-Tods","67","[]","[]","XXW11K0FH50GOCB999","BLACK","BLACK","2","False","","[]","False","False","False","Sandals in Leather","Sandals in Leather","USD","$975","975.0","Side view","//www.tods.com/fashion/tods/XXW11K0FH50GOCB999/XXW11K0FH50GOCB999-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW11K0FH50GOCB999/XXW11K0FH50GOCB999-20.jpg","","/Sandals-in-Leather/p/XXW11K0FH50GOCB999/","False"
"108-Tods","64","[]","[]","XXW11K0FO70RDQS410","BROWN","BROWN","1","False","","[]","False","False","False","Sandals in Raffia","Sandals in Raffia","USD","$1,045","1045.0","Side view","//www.tods.com/fashion/tods/XXW11K0FO70RDQS410/XXW11K0FO70RDQS410-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW11K0FO70RDQS410/XXW11K0FO70RDQS410-20.jpg","","/Sandals-in-Raffia/p/XXW11K0FO70RDQS410/","False"
"108-Tods","8","[]","[]","XXW75K0HD60GOCB999","BLACK","BLACK","3","False","Final sales","[]","False","False","True","T Timeless Sandals in Leather","Sandalo T Timeless in Pelle","USD","$597","597.0","Video","//www.tods.com/fashion/tods/XXW75K0HD60GOCB999/XXW75K0HD60GOCB999-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW75K0HD60GOCB999/XXW75K0HD60GOCB999-20.jpg","","/T-Timeless-Sandals-in-Leather/p/XXW75K0HD60GOCB999/","False"
"108-Tods","26","[]","[]","XXW75K0HD60RE0C822","BROWN","BROWN","3","False","Final sales","[]","False","False","True","T Timeless Sandals in Suede","T Timeless Sandals in Suede","USD","$597","597.0","Side view","//www.tods.com/fashion/tods/XXW75K0HD60RE0C822/XXW75K0HD60RE0C822-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW75K0HD60RE0C822/XXW75K0HD60RE0C822-03.jpg","","/T-Timeless-Sandals-in-Suede/p/XXW75K0HD60RE0C822/","False"
"108-Tods","27","[]","[]","XXW75K0HD60RE0S812","BROWN","BROWN","3","False","Final sales","[]","False","False","True","T Timeless Sandals in Suede","T Timeless Sandals in Suede","USD","$597","597.0","Video","//www.tods.com/fashion/tods/XXW75K0HD60RE0S812/XXW75K0HD60RE0S812-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW75K0HD60RE0S812/XXW75K0HD60RE0S812-20.jpg","","/T-Timeless-Sandals-in-Suede/p/XXW75K0HD60RE0S812/","False"
"108-Tods","521","[]","[]","XXW70K0GU70RE0S812","BROWN","BROWN","5","False","New Collection","[]","False","False","False","Sandals in Suede","Sandals in Suede","USD","$725","725.0","Side view","//www.tods.com/fashion/tods/XXW70K0GU70RE0S812/XXW70K0GU70RE0S812-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW70K0GU70RE0S812/XXW70K0GU70RE0S812-20.jpg","","/Sandals-in-Suede/p/XXW70K0GU70RE0S812/","False"
"108-Tods","42","[]","[]","XXW70K0GU70MIDB015","WHITE","WHITE","5","False","New Collection","[]","False","False","False","Sandals in Leather","Sandals in Leather","USD","$725","725.0","Side view","//www.tods.com/fashion/tods/XXW70K0GU70MIDB015/XXW70K0GU70MIDB015-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW70K0GU70MIDB015/XXW70K0GU70MIDB015-20.jpg","","/Sandals-in-Leather/p/XXW70K0GU70MIDB015/","False"
"108-Tods","23","[]","[]","XXW70K0GU70RE0S611","BROWN","BROWN","5","False","New Collection","[]","False","False","False","Sandals in Suede","Sandals in Suede","USD","$725","725.0","Side view","//www.tods.com/fashion/tods/XXW70K0GU70RE0S611/XXW70K0GU70RE0S611-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW70K0GU70RE0S611/XXW70K0GU70RE0S611-20.jpg","","/Sandals-in-Suede/p/XXW70K0GU70RE0S611/","False"
"108-Tods","27","[]","[]","XXW70K0IJ00MIDS611","BROWN","BROWN","2","False","Final sales","[]","False","False","True","Kate Sandals in Leather","Kate Sandals in Leather","USD","$525","525.0","Side view","//www.tods.com/fashion/tods/XXW70K0IJ00MIDS611/XXW70K0IJ00MIDS611-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW70K0IJ00MIDS611/XXW70K0IJ00MIDS611-03.jpg","","/Kate-Sandals-in-Leather/p/XXW70K0IJ00MIDS611/","False"
"108-Tods","35","[]","[]","XXW70K0IJ00MIDB015","WHITE","WHITE","2","False","Final sales","[]","False","False","True","Kate Sandals in Leather","Kate Sandals in Leather","USD","$525","525.0","Side view","//www.tods.com/fashion/tods/XXW70K0IJ00MIDB015/XXW70K0IJ00MIDB015-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW70K0IJ00MIDB015/XXW70K0IJ00MIDB015-03.jpg","","/Kate-Sandals-in-Leather/p/XXW70K0IJ00MIDB015/","False"
"109-Tods","50","[]","[]","XXW92K0HZ00D8WB416","GREY","GREY","3","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW92K0HZ00D8WB416/XXW92K0HZ00D8WB416-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WB416/XXW92K0HZ00D8WB416-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WB416/","False"
"109-Tods","50","[]","[]","XXW92K0HZ00D8WL805","PINK","PINK","3","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WL805/XXW92K0HZ00D8WL805-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WL805/XXW92K0HZ00D8WL805-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WL805/","False"
"109-Tods","63","[]","[]","XXW92K0HZ00D8WC600","BEIGE","BEIGE","3","False","New Collection","[]","True","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WC600/XXW92K0HZ00D8WC600-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WC600/XXW92K0HZ00D8WC600-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WC600/","False"
"109-Tods","27","[]","[]","XXW92K0HU30HR0U028","LIGHT BLUE","LIGHT BLUE","4","False","New Collection","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30HR0U028/XXW92K0HU30HR0U028-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30HR0U028/XXW92K0HU30HR0U028-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30HR0U028/","False"
"109-Tods","72","[]","[]","XXW92K0HU30M8WC811","BEIGE","BEIGE","4","False","New Collection","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30M8WC811/XXW92K0HU30M8WC811-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30M8WC811/XXW92K0HU30M8WC811-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30M8WC811/","False"
"109-Tods","82","[]","[]","XXW92K0HU30M8WM027","PINK","PINK","4","False","New Collection","[]","True","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Video","//www.tods.com/fashion/tods/XXW92K0HU30M8WM027/XXW92K0HU30M8WM027-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30M8WM027/XXW92K0HU30M8WM027-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30M8WM027/","False"
"109-Tods","10","[]","[]","XXW92K0HU30HR0L227","VIOLET","VIOLET","4","False","Online Exclusive","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30HR0L227/XXW92K0HU30HR0L227-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30HR0L227/XXW92K0HU30HR0L227-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30HR0L227/","False"
"109-Tods","51","[]","[]","XXW08L0II00TI93Q71","Off White, Beige","Off White, Beige","1","False","Final sales","[]","False","False","True","Kate Espadrilles in Canvas and Leather","Kate Espadrilles in Canvas and Leather","USD","$435","435.0","Side view","//www.tods.com/fashion/tods/XXW08L0II00TI93Q71/XXW08L0II00TI93Q71-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW08L0II00TI93Q71/XXW08L0II00TI93Q71-20.jpg","","/Kate-Espadrilles-in-Canvas-and-Leather/p/XXW08L0II00TI93Q71/","False"
"109-Tods","28","[]","[]","XXW08L0IE00O6NHU61","Beige, Black","Beige, Black","2","False","Final sales","[]","False","False","True","Kate Espadrilles in Canvas and Leather","Kate Espadrilles in Canvas and Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW08L0IE00O6NHU61/XXW08L0IE00O6NHU61-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW08L0IE00O6NHU61/XXW08L0IE00O6NHU61-03.jpg","","/Kate-Espadrilles-in-Canvas-and-Leather/p/XXW08L0IE00O6NHU61/","False"
"109-Tods","36","[]","[]","XXW08L0IE00O6N5P34","Off White, Brown","Off White, Brown","2","False","Final sales","[]","False","False","True","Kate Espadrilles in Canvas and Leather","Kate Espadrilles in Canvas and Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW08L0IE00O6N5P34/XXW08L0IE00O6N5P34-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW08L0IE00O6N5P34/XXW08L0IE00O6N5P34-20.jpg","","/Kate-Espadrilles-in-Canvas-and-Leather/p/XXW08L0IE00O6N5P34/","False"
"109-Tods","22","[]","[]","XXW08L0IE30MIDB013","WHITE","WHITE","3","False","Final sales","[]","False","False","True","Kate Espadrilles in Leather","Kate Espadrilles in Leather","USD","$435","435.0","Video","//www.tods.com/fashion/tods/XXW08L0IE30MIDB013/XXW08L0IE30MIDB013-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW08L0IE30MIDB013/XXW08L0IE30MIDB013-03.jpg","","/Kate-Espadrilles-in-Leather/p/XXW08L0IE30MIDB013/","False"
"109-Tods","31","[]","[]","XXW08L0IE30MIDG622","BROWN","BROWN","3","False","Final sales","[]","False","False","True","Kate Espadrilles in Leather","Kate Espadrilles in Leather","USD","$435","435.0","Video","//www.tods.com/fashion/tods/XXW08L0IE30MIDG622/XXW08L0IE30MIDG622-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW08L0IE30MIDG622/XXW08L0IE30MIDG622-03.jpg","","/Kate-Espadrilles-in-Leather/p/XXW08L0IE30MIDG622/","False"
"109-Tods","1","[]","[]","XXW08L0IE30MIDM033","PINK","PINK","3","False","Final sales","[]","False","False","True","Kate Espadrilles in Leather","Kate Espadrilles in Leather","USD","$435","435.0","Side view","//www.tods.com/fashion/tods/XXW08L0IE30MIDM033/XXW08L0IE30MIDM033-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW08L0IE30MIDM033/XXW08L0IE30MIDM033-03.jpg","","/Kate-Espadrilles-in-Leather/p/XXW08L0IE30MIDM033/","False"
"111-Tods","13","[]","[]","XXW52K05300U1HYX01","Brown, Black","Brown, Black","5","False","New Collection","[]","False","False","False","Boat Gommino Bubble in Leather","Boat Gommino Bubble in Leather","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW52K05300U1HYX01/XXW52K05300U1HYX01-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K05300U1HYX01/XXW52K05300U1HYX01-03.jpg","","/Boat-Gommino-Bubble-in-Leather/p/XXW52K05300U1HYX01/","False"
"111-Tods","34","[]","[]","XXW52K05300U1G2W01","White, Natural, Brown","White, Natural, Brown","5","False","New Collection","[]","False","False","False","Boat Gommino Bubble in Leather","Boat Gommino Bubble in Leather","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW52K05300U1G2W01/XXW52K05300U1G2W01-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K05300U1G2W01/XXW52K05300U1G2W01-03.jpg","","/Boat-Gommino-Bubble-in-Leather/p/XXW52K05300U1G2W01/","False"
"111-Tods","12","[]","[]","XXW52K05300RE0R021","RED","RED","5","False","New Collection","[]","False","False","False","Boat Gommino Bubble in Suede","Boat Gommino Bubble in Suede","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW52K05300RE0R021/XXW52K05300RE0R021-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K05300RE0R021/XXW52K05300RE0R021-03.jpg","","/Boat-Gommino-Bubble-in-Suede/p/XXW52K05300RE0R021/","False"
"111-Tods","36","[]","[]","XXW52K05300RE0C801","BEIGE","BEIGE","5","False","New Collection","[]","False","False","False","Boat Gommino Bubble in Suede","Boat Gommino Bubble in Suede","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW52K05300RE0C801/XXW52K05300RE0C801-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K05300RE0C801/XXW52K05300RE0C801-03.jpg","","/Boat-Gommino-Bubble-in-Suede/p/XXW52K05300RE0C801/","False"
"111-Tods","32","[]","[]","XXW52K05300RE0U820","BLUE","BLUE","5","False","New Collection","[]","False","False","False","Boat Gommino Bubble in Suede","Boat Gommino Bubble in Suede","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW52K05300RE0U820/XXW52K05300RE0U820-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K05300RE0U820/XXW52K05300RE0U820-03.jpg","","/Boat-Gommino-Bubble-in-Suede/p/XXW52K05300RE0U820/","False"
"111-Tods","36","[]","[]","XXW52K000105VLU004","LIGHT BLUE","LIGHT BLUE","18","False","New Collection","[]","False","False","False","Gommino Bubble in Leather","Gommino Bubble in Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW52K000105VLU004/XXW52K000105VLU004-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K000105VLU004/XXW52K000105VLU004-03.jpg","","/Gommino-Bubble-in-Leather/p/XXW52K000105VLU004/","False"
"111-Tods","44","[]","[]","XXW52K0IQ10N6MB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Gommino Bubble in Leather","Gommino Bubble in Leather","USD","$825","825.0","Side view","//www.tods.com/fashion/tods/XXW52K0IQ10N6MB999/XXW52K0IQ10N6MB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K0IQ10N6MB999/XXW52K0IQ10N6MB999-03.jpg","","/Gommino-Bubble-in-Leather/p/XXW52K0IQ10N6MB999/","False"
"111-Tods","41","[]","[]","XXW52K0IQ10N6MB220","GREY","GREY","2","False","New Collection","[]","False","False","False","Gommino Bubble in Leather","Gommino Bubble in Leather","USD","$825","825.0","Side view","//www.tods.com/fashion/tods/XXW52K0IQ10N6MB220/XXW52K0IQ10N6MB220-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K0IQ10N6MB220/XXW52K0IQ10N6MB220-03.jpg","","/Gommino-Bubble-in-Leather/p/XXW52K0IQ10N6MB220/","False"
"111-Tods","55","[]","[]","XXW22L00010WENB999","BLACK","BLACK","5","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Leather","Gommino Driving Shoes in Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW22L00010WENB999/XXW22L00010WENB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L00010WENB999/XXW22L00010WENB999-03.jpg","","/Gommino-Driving-Shoes-in-Leather/p/XXW22L00010WENB999/","False"
"111-Tods","48","[]","[]","XXW22L00010WENM413","PINK","PINK","5","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Leather","Gommino Driving Shoes in Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW22L00010WENM413/XXW22L00010WENM413-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L00010WENM413/XXW22L00010WENM413-03.jpg","","/Gommino-Driving-Shoes-in-Leather/p/XXW22L00010WENM413/","False"
"111-Tods","47","[]","[]","XXW22L00010WENB001","WHITE","WHITE","5","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Leather","Gommino Driving Shoes in Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW22L00010WENB001/XXW22L00010WENB001-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L00010WENB001/XXW22L00010WENB001-03.jpg","","/Gommino-Driving-Shoes-in-Leather/p/XXW22L00010WENB001/","False"
"111-Tods","31","[]","[]","XXW52K00010EJZM813","PINK","PINK","18","False","New Collection","[]","False","False","False","Gommino Bubble in Pony-skin Effect Leather","Gommino Bubble in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW52K00010EJZM813/XXW52K00010EJZM813-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K00010EJZM813/XXW52K00010EJZM813-03.jpg","","/Gommino-Bubble-in-Pony-skin-Effect-Leather/p/XXW52K00010EJZM813/","False"
"111-Tods","27","[]","[]","XXW52K00010EJZU820","BLUE","BLUE","18","False","New Collection","[]","False","False","False","Gommino Bubble in Pony-skin Effect Leather","Gommino Bubble in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW52K00010EJZU820/XXW52K00010EJZU820-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW52K00010EJZU820/XXW52K00010EJZU820-03.jpg","","/Gommino-Bubble-in-Pony-skin-Effect-Leather/p/XXW52K00010EJZU820/","False"
"111-Tods","7","[]","[]","XXW52K00010EJZC822","BROWN","BROWN","18","False","New Collection","[]","False","False","False","Gommino Bubble in Pony-skin Effect Leather","Gommino Bubble in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW52K00010EJZC822/XXW52K00010EJZC822-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW52K00010EJZC822/XXW52K00010EJZC822-20.jpg","","/Gommino-Bubble-in-Pony-skin-Effect-Leather/p/XXW52K00010EJZC822/","False"
"111-Tods","19","[]","[]","XXW52K00010ELS0EK7","Brown, White","Brown, White","18","False","New Collection","[]","False","False","False","Gommino Bubble in Pony-skin Effect Leather","Gommino Bubble in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW52K00010ELS0EK7/XXW52K00010ELS0EK7-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW52K00010ELS0EK7/XXW52K00010ELS0EK7-20.jpg","","/Gommino-Bubble-in-Pony-skin-Effect-Leather/p/XXW52K00010ELS0EK7/","False"
"111-Tods","33","[]","[]","XXW22L0IO80AKTR801","BURGUNDY","BURGUNDY","2","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Leather","Gommino Driving Shoes in Leather","USD","$825","825.0","Side view","//www.tods.com/fashion/tods/XXW22L0IO80AKTR801/XXW22L0IO80AKTR801-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L0IO80AKTR801/XXW22L0IO80AKTR801-03.jpg","","/Gommino-Driving-Shoes-in-Leather/p/XXW22L0IO80AKTR801/","False"
"111-Tods","44","[]","[]","XXW22L0IO80AKTB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Leather","Gommino Driving Shoes in Leather","USD","$825","825.0","Side view","//www.tods.com/fashion/tods/XXW22L0IO80AKTB999/XXW22L0IO80AKTB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L0IO80AKTB999/XXW22L0IO80AKTB999-03.jpg","","/Gommino-Driving-Shoes-in-Leather/p/XXW22L0IO80AKTB999/","False"
"111-Tods","52","[]","[]","XXW10L00010OW0S812","BROWN","BROWN","6","False","New Collection","[]","False","False","False","City Gommino Driving Shoes in Patent Leather","City Gommino Driving Shoes in Patent Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW10L00010OW0S812/XXW10L00010OW0S812-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW10L00010OW0S812/XXW10L00010OW0S812-03.jpg","","/City-Gommino-Driving-Shoes-in-Patent-Leather/p/XXW10L00010OW0S812/","False"
"111-Tods","57","[]","[]","XXW10L00010OW0B999","BLACK","BLACK","6","False","New Collection","[]","False","False","False","City Gommino Driving Shoes in Patent Leather","City Gommino Driving Shoes in Patent Leather","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW10L00010OW0B999/XXW10L00010OW0B999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW10L00010OW0B999/XXW10L00010OW0B999-03.jpg","","/City-Gommino-Driving-Shoes-in-Patent-Leather/p/XXW10L00010OW0B999/","False"
"111-Tods","30","[]","[]","XXW22L00010NCN021Z","Black, Beige","Black, Beige","5","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Pony-skin Effect Leather","Gommino Driving Shoes in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW22L00010NCN021Z/XXW22L00010NCN021Z-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW22L00010NCN021Z/XXW22L00010NCN021Z-20.jpg","","/Gommino-Driving-Shoes-in-Pony-skin-Effect-Leather/p/XXW22L00010NCN021Z/","False"
"111-Tods","36","[]","[]","XXW22L00010NCN0001","Black, White","Black, White","5","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Pony-skin Effect Leather","Gommino Driving Shoes in Pony-skin Effect Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW22L00010NCN0001/XXW22L00010NCN0001-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW22L00010NCN0001/XXW22L00010NCN0001-03.jpg","","/Gommino-Driving-Shoes-in-Pony-skin-Effect-Leather/p/XXW22L00010NCN0001/","False"
"111-Tods","50","[]","[]","XXW00G0IA50RE0C605","BEIGE","BEIGE","4","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Suede","Gommino Driving Shoes in Suede","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW00G0IA50RE0C605/XXW00G0IA50RE0C605-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW00G0IA50RE0C605/XXW00G0IA50RE0C605-03.jpg","","/Gommino-Driving-Shoes-in-Suede/p/XXW00G0IA50RE0C605/","False"
"111-Tods","41","[]","[]","XXW00G0IA50RE0U017","LIGHT BLUE","LIGHT BLUE","4","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Suede","Gommino Driving Shoes in Suede","USD","$745","745.0","Side view","//www.tods.com/fashion/tods/XXW00G0IA50RE0U017/XXW00G0IA50RE0U017-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW00G0IA50RE0U017/XXW00G0IA50RE0U017-03.jpg","","/Gommino-Driving-Shoes-in-Suede/p/XXW00G0IA50RE0U017/","False"
"111-Tods","51","[]","[]","XXW00G0IA50RE0S207","BROWN","BROWN","4","False","New Collection","[]","False","False","False","Gommino Driving Shoes in Suede","Gommino Driving Shoes in Suede","USD","$745","745.0","Video","//www.tods.com/fashion/tods/XXW00G0IA50RE0S207/XXW00G0IA50RE0S207-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW00G0IA50RE0S207/XXW00G0IA50RE0S207-03.jpg","","/Gommino-Driving-Shoes-in-Suede/p/XXW00G0IA50RE0S207/","False"
"111-Tods","12","[]","[]","XXW52K00010M8WM027","Yellow, Pink","Yellow, Pink","18","False","New Collection","[]","False","False","False","Tod's Gommino Bubble in Suede","Tod's Gommino Bubble in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW52K00010M8WM027/XXW52K00010M8WM027-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW52K00010M8WM027/XXW52K00010M8WM027-20.jpg","","/Tod's-Gommino-Bubble-in-Suede/p/XXW52K00010M8WM027/","False"
"111-Tods","77","[]","[]","XXW52K00010M8WV225","GREEN","GREEN","18","False","New Collection","[]","False","False","False","Tod's Gommino Bubble in Suede","Tod's Gommino Bubble in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW52K00010M8WV225/XXW52K00010M8WV225-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW52K00010M8WV225/XXW52K00010M8WV225-20.jpg","","/Tod's-Gommino-Bubble-in-Suede/p/XXW52K00010M8WV225/","False"
"111-Tods","1","[]","[]","XXW52K00010M8WC413","Brown, Burgundy","Brown, Burgundy","18","False","New Collection","[]","False","False","False","Tod's Gommino Bubble in Suede","Tod's Gommino Bubble in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW52K00010M8WC413/XXW52K00010M8WC413-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW52K00010M8WC413/XXW52K00010M8WC413-20.jpg","","/Tod's-Gommino-Bubble-in-Suede/p/XXW52K00010M8WC413/","False"
"111-Tods","16","[]","[]","XXW52K00010M8WS203","Brown, Violet","Brown, Violet","18","False","New Collection","[]","False","False","False","Tod's Gommino Bubble in Suede","Tod's Gommino Bubble in Suede","USD","$695","695.0","On body","//www.tods.com/fashion/tods/XXW52K00010M8WS203/XXW52K00010M8WS203-20.jpg","True","Side view","//www.tods.com/fashion/tods/XXW52K00010M8WS203/XXW52K00010M8WS203-02.jpg","","/Tod's-Gommino-Bubble-in-Suede/p/XXW52K00010M8WS203/","False"
