product_id,product_name,original_price,discounted_price,category,image_urls,product_url,filename
PAMA0460A0UTWA11CHY20,Yellow checked tech wool palazzo trousers,"$ 1,100",$ 660,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6bcd8d43/images/large/PAMA0460A0_UTWA11_CHY20_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6bcd8d43/images/large/PAMA0460A0_UTWA11_CHY20_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6bcd8d43/images/large/PAMA0460A0_UTWA11_CHY20_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6bcd8d43/images/large/PAMA0460A0_UTWA11_CHY20_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw989e94d5/images/large/PAMA0460A0_UTWA11_CHY20_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw989e94d5/images/large/PAMA0460A0_UTWA11_CHY20_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw989e94d5/images/large/PAMA0460A0_UTWA11_CHY20_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw989e94d5/images/large/PAMA0460A0_UTWA11_CHY20_E.jpg?sw=768&q=80 768w",/en-us/pants-PAMA0460A0UTWA11CHY20.html,women_ready_to_wear.html
GIMA0240U0UTWA11CHY20,Yellow checked tech wool jacket,"$ 2,500","$ 1,500",,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1cc14791/images/large/GIMA0240U0_UTWA11_CHY20_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1cc14791/images/large/GIMA0240U0_UTWA11_CHY20_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1cc14791/images/large/GIMA0240U0_UTWA11_CHY20_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1cc14791/images/large/GIMA0240U0_UTWA11_CHY20_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw508df080/images/large/GIMA0240U0_UTWA11_CHY20_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw508df080/images/large/GIMA0240U0_UTWA11_CHY20_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw508df080/images/large/GIMA0240U0_UTWA11_CHY20_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw508df080/images/large/GIMA0240U0_UTWA11_CHY20_E.jpg?sw=768&q=80 768w",/en-us/jackets-GIMA0240U0UTWA11CHY20.html,women_ready_to_wear.html
GOMA0598U0UTWA11CHY20,Yellow checked tech wool pencil skirt,"$ 1,050",$ 630,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc4d1c8f0/images/large/GOMA0598U0_UTWA11_CHY20_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc4d1c8f0/images/large/GOMA0598U0_UTWA11_CHY20_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc4d1c8f0/images/large/GOMA0598U0_UTWA11_CHY20_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc4d1c8f0/images/large/GOMA0598U0_UTWA11_CHY20_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweea76197/images/large/GOMA0598U0_UTWA11_CHY20_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweea76197/images/large/GOMA0598U0_UTWA11_CHY20_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweea76197/images/large/GOMA0598U0_UTWA11_CHY20_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweea76197/images/large/GOMA0598U0_UTWA11_CHY20_E.jpg?sw=768&q=80 768w",/en-us/skirts-GOMA0598U0UTWA11CHY20.html,women_ready_to_wear.html
GIMX0187B0ULM09400W57,Beige reversible shearling jacket,"$ 4,200",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9125d8c0/images/large/GIMX0187B0_ULM094_00W57_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9125d8c0/images/large/GIMX0187B0_ULM094_00W57_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9125d8c0/images/large/GIMX0187B0_ULM094_00W57_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9125d8c0/images/large/GIMX0187B0_ULM094_00W57_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d2b77be/images/large/GIMX0187B0_ULM094_00W57_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d2b77be/images/large/GIMX0187B0_ULM094_00W57_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d2b77be/images/large/GIMX0187B0_ULM094_00W57_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d2b77be/images/large/GIMX0187B0_ULM094_00W57_E.jpg?sw=768&q=80 768w",/en-us/jackets-GIMX0187B0ULM09400W57.html,women_ready_to_wear.html
PAMA0428U0TW83900W75,Beige flared wool trousers with logo waist,$ 995,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc9c9362e/images/large/PAMA0428U0_TW839_00W75_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc9c9362e/images/large/PAMA0428U0_TW839_00W75_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc9c9362e/images/large/PAMA0428U0_TW839_00W75_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc9c9362e/images/large/PAMA0428U0_TW839_00W75_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd103adc2/images/large/PAMA0428U0_TW839_00W75_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd103adc2/images/large/PAMA0428U0_TW839_00W75_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd103adc2/images/large/PAMA0428U0_TW839_00W75_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd103adc2/images/large/PAMA0428U0_TW839_00W75_E.jpg?sw=768&q=80 768w",/en-us/pants-PAMA0428U0TW83900W75.html,women_ready_to_wear.html
TTMA0289A0UTC325REW01,White poplin sleeveless top with Reverie print,$ 595,$ 357,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw734afd37/images/large/TTMA0289A0_UTC325_REW01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw734afd37/images/large/TTMA0289A0_UTC325_REW01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw734afd37/images/large/TTMA0289A0_UTC325_REW01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw734afd37/images/large/TTMA0289A0_UTC325_REW01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdc09566c/images/large/TTMA0289A0_UTC325_REW01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdc09566c/images/large/TTMA0289A0_UTC325_REW01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdc09566c/images/large/TTMA0289A0_UTC325_REW01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdc09566c/images/large/TTMA0289A0_UTC325_REW01_E.jpg?sw=768&q=80 768w",/en-us/shirts-TTMA0289A0UTC325REW01.html,women_ready_to_wear.html
GOMA0581A0UTVA12REW01,White envers satin midi skirt with Reverie print,"$ 1,050",$ 630,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfaa8af6b/images/large/GOMA0581A0_UTVA12_REW01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfaa8af6b/images/large/GOMA0581A0_UTVA12_REW01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfaa8af6b/images/large/GOMA0581A0_UTVA12_REW01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfaa8af6b/images/large/GOMA0581A0_UTVA12_REW01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb19f5fd3/images/large/GOMA0581A0_UTVA12_REW01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb19f5fd3/images/large/GOMA0581A0_UTVA12_REW01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb19f5fd3/images/large/GOMA0581A0_UTVA12_REW01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb19f5fd3/images/large/GOMA0581A0_UTVA12_REW01_E.jpg?sw=768&q=80 768w",/en-us/skirts-GOMA0581A0UTVA12REW01.html,women_ready_to_wear.html
CAMA0569A0UTC325REW01,White poplin gathered shirt with Reverie print,"$ 1,050",$ 630,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d45a614/images/large/CAMA0569A0_UTC325_REW01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d45a614/images/large/CAMA0569A0_UTC325_REW01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d45a614/images/large/CAMA0569A0_UTC325_REW01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0d45a614/images/large/CAMA0569A0_UTC325_REW01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw37f08d22/images/large/CAMA0569A0_UTC325_REW01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw37f08d22/images/large/CAMA0569A0_UTC325_REW01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw37f08d22/images/large/CAMA0569A0_UTC325_REW01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw37f08d22/images/large/CAMA0569A0_UTC325_REW01_E.jpg?sw=768&q=80 768w",/en-us/shirts-CAMA0569A0UTC325REW01.html,women_ready_to_wear.html
PAMA0304A0UTVA12REW01,White envers satin trousers with Reverie print,$ 895,$ 537,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea4ec1a7/images/large/PAMA0304A0_UTVA12_REW01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea4ec1a7/images/large/PAMA0304A0_UTVA12_REW01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea4ec1a7/images/large/PAMA0304A0_UTVA12_REW01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea4ec1a7/images/large/PAMA0304A0_UTVA12_REW01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw971b6ccb/images/large/PAMA0304A0_UTVA12_REW01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw971b6ccb/images/large/PAMA0304A0_UTVA12_REW01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw971b6ccb/images/large/PAMA0304A0_UTVA12_REW01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw971b6ccb/images/large/PAMA0304A0_UTVA12_REW01_E.jpg?sw=768&q=80 768w",/en-us/pants-PAMA0304A0UTVA12REW01.html,women_ready_to_wear.html
TTMA0289QUUTWA14STB94,Blue dégradé pinstripe wool sleeveless top,$ 850,$ 510,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0995fb82/images/large/TTMA0289QU_UTWA14_STB94_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0995fb82/images/large/TTMA0289QU_UTWA14_STB94_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0995fb82/images/large/TTMA0289QU_UTWA14_STB94_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0995fb82/images/large/TTMA0289QU_UTWA14_STB94_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5d636320/images/large/TTMA0289QU_UTWA14_STB94_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5d636320/images/large/TTMA0289QU_UTWA14_STB94_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5d636320/images/large/TTMA0289QU_UTWA14_STB94_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5d636320/images/large/TTMA0289QU_UTWA14_STB94_E.jpg?sw=768&q=80 768w",/en-us/shirts-TTMA0289QUUTWA14STB94.html,women_ready_to_wear.html
PAJD0425L4USCW23SDB50,Blue organic denim jeans with mohair patches,"$ 1,050",$ 630,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb9d58352/images/large/PAJD0425L4_USCW23_SDB50_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb9d58352/images/large/PAJD0425L4_USCW23_SDB50_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb9d58352/images/large/PAJD0425L4_USCW23_SDB50_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb9d58352/images/large/PAJD0425L4_USCW23_SDB50_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2dd4046/images/large/PAJD0425L4_USCW23_SDB50_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2dd4046/images/large/PAJD0425L4_USCW23_SDB50_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2dd4046/images/large/PAJD0425L4_USCW23_SDB50_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2dd4046/images/large/PAJD0425L4_USCW23_SDB50_E.jpg?sw=768&q=80 768w",/en-us/pants-PAJD0425L4USCW23SDB50.html,women_ready_to_wear.html
ABMA1173M0UTSG10SAB21,Crêpe de chine shift dress with Saraband print,"$ 1,695","$ 1,017",,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5beb9ff6/images/large/ABMA1173M0_UTSG10_SAB21_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5beb9ff6/images/large/ABMA1173M0_UTSG10_SAB21_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5beb9ff6/images/large/ABMA1173M0_UTSG10_SAB21_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5beb9ff6/images/large/ABMA1173M0_UTSG10_SAB21_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwddc6e92d/images/large/ABMA1173M0_UTSG10_SAB21_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwddc6e92d/images/large/ABMA1173M0_UTSG10_SAB21_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwddc6e92d/images/large/ABMA1173M0_UTSG10_SAB21_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwddc6e92d/images/large/ABMA1173M0_UTSG10_SAB21_E.jpg?sw=768&q=80 768w",/en-us/dresses-ABMA1173M0UTSG10SAB21.html,women_ready_to_wear.html
ABMA1157A0UTC330PAB24,Light green poplin gathered dress with Parade print,"$ 1,250",$ 750,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660c61a1/images/large/ABMA1157A0_UTC330_PAB24_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660c61a1/images/large/ABMA1157A0_UTC330_PAB24_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660c61a1/images/large/ABMA1157A0_UTC330_PAB24_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660c61a1/images/large/ABMA1157A0_UTC330_PAB24_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7003661f/images/large/ABMA1157A0_UTC330_PAB24_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7003661f/images/large/ABMA1157A0_UTC330_PAB24_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7003661f/images/large/ABMA1157A0_UTC330_PAB24_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7003661f/images/large/ABMA1157A0_UTC330_PAB24_E.jpg?sw=768&q=80 768w",/en-us/dresses-ABMA1157A0UTC330PAB24.html,women_ready_to_wear.html
ABMA1162A0UTC325REW01,White poplin midi dress with Reverie print,"$ 1,950","$ 1,170",,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefcccefb/images/large/ABMA1162A0_UTC325_REW01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefcccefb/images/large/ABMA1162A0_UTC325_REW01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefcccefb/images/large/ABMA1162A0_UTC325_REW01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefcccefb/images/large/ABMA1162A0_UTC325_REW01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef24da18/images/large/ABMA1162A0_UTC325_REW01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef24da18/images/large/ABMA1162A0_UTC325_REW01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef24da18/images/large/ABMA1162A0_UTC325_REW01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef24da18/images/large/ABMA1162A0_UTC325_REW01_E.jpg?sw=768&q=80 768w",/en-us/dresses-ABMA1162A0UTC325REW01.html,women_ready_to_wear.html
ABMX1084U0ULA73600V89,Green leather dress with V-neck,"$ 2,200",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa29d3063/images/large/ABMX1084U0_ULA736_00V89_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa29d3063/images/large/ABMX1084U0_ULA736_00V89_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa29d3063/images/large/ABMX1084U0_ULA736_00V89_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa29d3063/images/large/ABMX1084U0_ULA736_00V89_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7fcbfda9/images/large/ABMX1084U0_ULA736_00V89_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7fcbfda9/images/large/ABMX1084U0_ULA736_00V89_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7fcbfda9/images/large/ABMX1084U0_ULA736_00V89_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7fcbfda9/images/large/ABMX1084U0_ULA736_00V89_E.jpg?sw=768&q=80 768w",/en-us/dresses-ABMX1084U0ULA73600V89.html,women_ready_to_wear.html
