data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url,filename
7088150IH0E1000,7088150IH0E1000,cassandre bracelet in leather,F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024/S_S_2025,7088150IH0E1000,,not customizable,image,saint laurent,black,1000,,None,350,None,leather-bracelet-women,men_jewelery,shop-women,leather-bracelet-women,ysl_macro_men_jewelry,ysl_micro_men_leather_bracelet,ysl_super_micro_men_bracelets,YSL_PRODUCT LIST PAGE,instock,7088150IH0E1000,"https://saint-laurent.dam.kering.com/m/2c432cfeb9daa2ae/Small_thumbnail-7088150IH0E1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/61861693b8db5053/Large-7088150IH0E1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/6fb32050ad6db5a0/Thumbnail-7088150IH0E1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/2c432cfeb9daa2ae/Large-7088150IH0E1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/61861693b8db5053/Thumbnail-7088150IH0E1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/61861693b8db5053/Small_thumbnail-7088150IH0E1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/2c432cfeb9daa2ae/Thumbnail-7088150IH0E1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6fb32050ad6db5a0/Large-7088150IH0E1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/6fb32050ad6db5a0/Small-7088150IH0E1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/2c432cfeb9daa2ae/Small-7088150IH0E1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/2c432cfeb9daa2ae/Medium-7088150IH0E1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6fb32050ad6db5a0/Small_thumbnail-7088150IH0E1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/6fb32050ad6db5a0/Medium-7088150IH0E1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/61861693b8db5053/Small-7088150IH0E1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/61861693b8db5053/Medium-7088150IH0E1000_A.jpg?v=1",/en-us/bracelets/cassandre-bracelet-in-leather-7088150IH0E1000.html,men_jewelery.html
757482AACJA1000,757482AACJA1000,saint laurent vintage bracelet in leather and metal,F_W_2023/S_S_2024,757482AACJA1000,,not customizable,image,saint laurent,black and oxidized silver,1000,,None,550,None,view-all-jewellry-men,men_jewelery,shop-men,view-all-jewellry-men,ysl_macro_men_jewelry,ysl_micro_men_leather_bracelet,ysl_super_micro_men_leather_bracelets,YSL_PRODUCT LIST PAGE,instock,757482AACJA1000,"https://saint-laurent.dam.kering.com/m/959144c92c7aa4b/Thumbnail-757482AACJA1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/959144c92c7aa4b/Large-757482AACJA1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6a563a207540e3c8/Large-757482AACJA1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/15c144b4a2464ddf/Medium-757482AACJA1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/15c144b4a2464ddf/Thumbnail-757482AACJA1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/959144c92c7aa4b/Medium-757482AACJA1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6a563a207540e3c8/Small_thumbnail-757482AACJA1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/15c144b4a2464ddf/Small-757482AACJA1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/959144c92c7aa4b/Small_thumbnail-757482AACJA1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6a563a207540e3c8/Medium-757482AACJA1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/15c144b4a2464ddf/Large-757482AACJA1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/6a563a207540e3c8/Thumbnail-757482AACJA1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/15c144b4a2464ddf/Small_thumbnail-757482AACJA1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/959144c92c7aa4b/Small-757482AACJA1000_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6a563a207540e3c8/Small-757482AACJA1000_B.jpg?v=1",/en-us/leather-bracelets/saint-laurent-vintage-bracelet-in-leather-and-metal-757482AACJA1000.html,men_jewelery.html
691327Y15008142,691327Y15008142,chain bracelet in metal,F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024,691327Y15008142,,not customizable,image,saint laurent,oxidized silver,8142,,None,650,None,iconic-jewerly-jp,men_jewelery,shop-women,iconic-jewerly-jp,ysl_macro_men_jewelry|ysl_macro_women_jewelry,ysl_micro_men_bracelets|ysl_micro_women_bracelets,ysl_super_micro_women_cuffs_and_bracelet,YSL_PRODUCT LIST PAGE,instock,691327Y15008142,"https://saint-laurent.dam.kering.com/m/1aad2871df080543/Small-691327Y15008142_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4e49f0908bd79394/Thumbnail-691327Y15008142_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4e49f0908bd79394/Small_thumbnail-691327Y15008142_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/6ae08c0a0e27ea66/Small-691327Y15008142_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1aad2871df080543/Medium-691327Y15008142_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/1aad2871df080543/Small_thumbnail-691327Y15008142_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/6ae08c0a0e27ea66/Thumbnail-691327Y15008142_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/4e49f0908bd79394/Large-691327Y15008142_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/6ae08c0a0e27ea66/Large-691327Y15008142_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/4e49f0908bd79394/Small-691327Y15008142_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/1aad2871df080543/Large-691327Y15008142_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4e49f0908bd79394/Medium-691327Y15008142_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/1aad2871df080543/Thumbnail-691327Y15008142_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/6ae08c0a0e27ea66/Medium-691327Y15008142_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/6ae08c0a0e27ea66/Small_thumbnail-691327Y15008142_C.jpg?v=1",/en-us/cuffs-and-bracelets/chain-bracelet-in-metal-691327Y15008142.html,men_jewelery.html
757456AACL31067,757456AACL31067,baguette rhinestone bracelet in metal and leather,F_W_2023,757456AACL31067,,not customizable,image,saint laurent,"black, crystal and oxidized silver",1067,,None,550,None,view-all-jewellry-men,men_jewelery,shop-men,view-all-jewellry-men,ysl_macro_men_jewelry,ysl_micro_men_leather_bracelet,ysl_super_micro_men_leather_bracelets,YSL_PRODUCT LIST PAGE,instock,757456AACL31067,"https://saint-laurent.dam.kering.com/m/7669a411d880e455/Thumbnail-757456AACL31067_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1c41010e6a1e4370/Thumbnail-757456AACL31067_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4939e4a21498dd90/Small_thumbnail-757456AACL31067_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7669a411d880e455/Large-757456AACL31067_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/4939e4a21498dd90/Small-757456AACL31067_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/1c41010e6a1e4370/Large-757456AACL31067_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/1c41010e6a1e4370/Small_thumbnail-757456AACL31067_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4939e4a21498dd90/Large-757456AACL31067_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/1c41010e6a1e4370/Small-757456AACL31067_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4939e4a21498dd90/Thumbnail-757456AACL31067_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7669a411d880e455/Small-757456AACL31067_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/7669a411d880e455/Small_thumbnail-757456AACL31067_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1c41010e6a1e4370/Medium-757456AACL31067_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4939e4a21498dd90/Medium-757456AACL31067_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7669a411d880e455/Medium-757456AACL31067_C.jpg?v=1",/en-us/bracelets/baguette-rhinestone-bracelet-in-metal-and-leather-757456AACL31067.html,men_jewelery.html
470371Y15008142,470371Y15008142,cassandre crocodile brooch in metal,F_W_2020/F_W_2021/S_S_2019/S_S_2021,470371Y15008142,,not customizable,image,saint laurent,oxidized silver,8142,,None,550,None,tout-voir-homme-saint-laurent-by-rive-droite,men_jewelery,saint-laurent-by-rive-droite,tout-voir-homme-saint-laurent-by-rive-droite,ysl_macro_women_jewelry,ysl_micro_women_brooch,ysl_super_micro_women_brooches,YSL_PRODUCT LIST PAGE,instock,470371Y15008142,"https://saint-laurent.dam.kering.com/m/5b9d71a3103a0c57/Large-470371Y15008142_A.jpg?v=7, https://saint-laurent.dam.kering.com/m/15670543073df0a6/Small-470371Y15008142_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/5b9d71a3103a0c57/Small_thumbnail-470371Y15008142_A.jpg?v=7, https://saint-laurent.dam.kering.com/m/5b9d71a3103a0c57/Small-470371Y15008142_A.jpg?v=7, https://saint-laurent.dam.kering.com/m/1a6533974d7b1a36/Small-470371Y15008142_C.jpg?v=6, https://saint-laurent.dam.kering.com/m/15670543073df0a6/Large-470371Y15008142_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/5b9d71a3103a0c57/Medium-470371Y15008142_A.jpg?v=7, https://saint-laurent.dam.kering.com/m/5b9d71a3103a0c57/Thumbnail-470371Y15008142_A.jpg?v=7, https://saint-laurent.dam.kering.com/m/15670543073df0a6/Small_thumbnail-470371Y15008142_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/1a6533974d7b1a36/Small_thumbnail-470371Y15008142_C.jpg?v=6, https://saint-laurent.dam.kering.com/m/1a6533974d7b1a36/Medium-470371Y15008142_C.jpg?v=6, https://saint-laurent.dam.kering.com/m/15670543073df0a6/Medium-470371Y15008142_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/1a6533974d7b1a36/Thumbnail-470371Y15008142_C.jpg?v=6, https://saint-laurent.dam.kering.com/m/1a6533974d7b1a36/Large-470371Y15008142_C.jpg?v=6, https://saint-laurent.dam.kering.com/m/15670543073df0a6/Thumbnail-470371Y15008142_B.jpg?v=6",/en-us/brooches/cassandre-crocodile-brooch-in-metal-470371Y15008142.html,men_jewelery.html
470371Y15008030,470371Y15008030,cassandre crocodile brooch in metal,F_W_2020/F_W_2021/S_S_2019/S_S_2021,470371Y15008030,,not customizable,image,saint laurent,gold,8030,,None,550,None,iconic-jewerly-jp,men_jewelery,shop-women,iconic-jewerly-jp,ysl_macro_women_jewelry,ysl_micro_women_brooch,ysl_super_micro_women_brooches,YSL_PRODUCT LIST PAGE,instock,470371Y15008030,"https://saint-laurent.dam.kering.com/m/5785224f79cd0262/Medium-470371Y15008030_A.jpg?v=9, https://saint-laurent.dam.kering.com/m/56bb4c3f67e51158/Small-470371Y15008030_C.jpg?v=10, https://saint-laurent.dam.kering.com/m/56bb4c3f67e51158/Medium-470371Y15008030_C.jpg?v=10, https://saint-laurent.dam.kering.com/m/5785224f79cd0262/Small_thumbnail-470371Y15008030_A.jpg?v=9, https://saint-laurent.dam.kering.com/m/6dd6533a1d92323f/Small_thumbnail-470371Y15008030_B.jpg?v=10, https://saint-laurent.dam.kering.com/m/56bb4c3f67e51158/Small_thumbnail-470371Y15008030_C.jpg?v=10, https://saint-laurent.dam.kering.com/m/6dd6533a1d92323f/Thumbnail-470371Y15008030_B.jpg?v=10, https://saint-laurent.dam.kering.com/m/56bb4c3f67e51158/Large-470371Y15008030_C.jpg?v=10, https://saint-laurent.dam.kering.com/m/5785224f79cd0262/Small-470371Y15008030_A.jpg?v=9, https://saint-laurent.dam.kering.com/m/6dd6533a1d92323f/Small-470371Y15008030_B.jpg?v=10, https://saint-laurent.dam.kering.com/m/56bb4c3f67e51158/Thumbnail-470371Y15008030_C.jpg?v=10, https://saint-laurent.dam.kering.com/m/6dd6533a1d92323f/Large-470371Y15008030_B.jpg?v=10, https://saint-laurent.dam.kering.com/m/6dd6533a1d92323f/Medium-470371Y15008030_B.jpg?v=10, https://saint-laurent.dam.kering.com/m/5785224f79cd0262/Large-470371Y15008030_A.jpg?v=9, https://saint-laurent.dam.kering.com/m/5785224f79cd0262/Thumbnail-470371Y15008030_A.jpg?v=9",/en-us/brooches/cassandre-crocodile-brooch-in-metal-470371Y15008030.html,men_jewelery.html
652410Y15008060,652410Y15008060,cassandre ysl brooch in metal,F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023/S_S_2024/S_S_2025,652410Y15008060,,not customizable,image,saint laurent,gold,8060,,None,550,None,kg-w-gifts,men_jewelery,test-not-online,kg-w-gifts,ysl_macro_women_jewelry,ysl_micro_women_brooch,ysl_super_micro_women_brooches,YSL_PRODUCT LIST PAGE,instock,652410Y15008060,"https://saint-laurent.dam.kering.com/m/1c3671386c60b507/Small-652410Y15008060_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/7558821f72a6b688/Medium-652410Y15008060_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/7558821f72a6b688/Large-652410Y15008060_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/7558821f72a6b688/Thumbnail-652410Y15008060_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/6f69dda9bdb7a0ed/Medium-652410Y15008060_C.jpg?v=3, https://saint-laurent.dam.kering.com/m/1c3671386c60b507/Large-652410Y15008060_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/1c3671386c60b507/Thumbnail-652410Y15008060_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/7558821f72a6b688/Small-652410Y15008060_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/7558821f72a6b688/Small_thumbnail-652410Y15008060_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/6f69dda9bdb7a0ed/Thumbnail-652410Y15008060_C.jpg?v=3, https://saint-laurent.dam.kering.com/m/6f69dda9bdb7a0ed/Large-652410Y15008060_C.jpg?v=3, https://saint-laurent.dam.kering.com/m/6f69dda9bdb7a0ed/Small-652410Y15008060_C.jpg?v=3, https://saint-laurent.dam.kering.com/m/6f69dda9bdb7a0ed/Small_thumbnail-652410Y15008060_C.jpg?v=3, https://saint-laurent.dam.kering.com/m/1c3671386c60b507/Small_thumbnail-652410Y15008060_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/1c3671386c60b507/Medium-652410Y15008060_A.jpg?v=3",/en-us/brooches/cassandre-ysl-brooch-in-metal-652410Y15008060.html,men_jewelery.html
731638Y15008469,731638Y15008469,tandem ring in metal,S_S_2023,731638Y15008469,,not customizable,image,saint laurent,palladium and gold,8469,,None,495,None,brooches-and-rings-men,men_jewelery,shop-men,brooches-and-rings-men,ysl_macro_women_jewelry,ysl_micro_women_ring,ysl_super_micro_women_rings,YSL_PRODUCT LIST PAGE,instock,731638Y15008469,"https://saint-laurent.dam.kering.com/m/11cf2a731c5bff3f/Thumbnail-731638Y15008469_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/11cf2a731c5bff3f/Small-731638Y15008469_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/3748ecb2da0382f2/Small-731638Y15008469_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/3748ecb2da0382f2/Medium-731638Y15008469_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/11cf2a731c5bff3f/Small_thumbnail-731638Y15008469_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/7662cbee83862d1f/Small-731638Y15008469_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/7662cbee83862d1f/Thumbnail-731638Y15008469_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/7662cbee83862d1f/Small_thumbnail-731638Y15008469_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/7662cbee83862d1f/Medium-731638Y15008469_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/11cf2a731c5bff3f/Medium-731638Y15008469_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/7662cbee83862d1f/Large-731638Y15008469_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/3748ecb2da0382f2/Small_thumbnail-731638Y15008469_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/3748ecb2da0382f2/Thumbnail-731638Y15008469_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/11cf2a731c5bff3f/Large-731638Y15008469_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/3748ecb2da0382f2/Large-731638Y15008469_B.jpg?v=1",/en-us/tandem-ring-in-metal-731638Y15008469.html,men_jewelery.html
758672Y15008117,758672Y15008117,dome ring in metal,F_W_2023,758672Y15008117,,not customizable,image,saint laurent,shiny silver,8117,,None,295,None,rings-women,men_jewelery,shop-women,rings-women,ysl_macro_men_jewelry,ysl_micro_men_ring,ysl_super_micro_men_rings_and_earrings,YSL_PRODUCT LIST PAGE,instock,758672Y15008117,"https://saint-laurent.dam.kering.com/m/48d1edf33c8c5869/Medium-758672Y15008117_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/748ce566d962ca25/Small-758672Y15008117_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/310e3e281d6f6e79/Large-758672Y15008117_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/48d1edf33c8c5869/Small_thumbnail-758672Y15008117_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/748ce566d962ca25/Large-758672Y15008117_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/748ce566d962ca25/Thumbnail-758672Y15008117_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/310e3e281d6f6e79/Thumbnail-758672Y15008117_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/310e3e281d6f6e79/Medium-758672Y15008117_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/310e3e281d6f6e79/Small-758672Y15008117_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/748ce566d962ca25/Medium-758672Y15008117_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/48d1edf33c8c5869/Large-758672Y15008117_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/48d1edf33c8c5869/Thumbnail-758672Y15008117_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/310e3e281d6f6e79/Small_thumbnail-758672Y15008117_B.jpg?v=4, https://saint-laurent.dam.kering.com/m/48d1edf33c8c5869/Small-758672Y15008117_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/748ce566d962ca25/Small_thumbnail-758672Y15008117_C.jpg?v=1",/en-us/rings-and-earrings/dome-ring-in-metal-758672Y15008117.html,men_jewelery.html
670468Y15008126,670468Y15008126,opyum twist ring in metal,F_W_2021/F_W_2022/F_W_2024/S_S_2022/S_S_2023,670468Y15008126,,not customizable,image,saint laurent,mirror,8126,,None,325,None,kg-m-gifts,men_jewelery,test-not-online,kg-m-gifts,ysl_macro_unisex_jewelry,ysl_micro_men_ring|ysl_micro_women_ring,,YSL_PRODUCT LIST PAGE,instock,670468Y15008126,"https://saint-laurent.dam.kering.com/m/5a7df7267eeb9d07/Small_thumbnail-670468Y15008126_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/5a7df7267eeb9d07/Small-670468Y15008126_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/33e442d9e27e1156/Thumbnail-670468Y15008126_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/5a7df7267eeb9d07/Large-670468Y15008126_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/5a7df7267eeb9d07/Medium-670468Y15008126_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/5a7df7267eeb9d07/Thumbnail-670468Y15008126_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/33e442d9e27e1156/Small-670468Y15008126_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/33e442d9e27e1156/Medium-670468Y15008126_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/33e442d9e27e1156/Large-670468Y15008126_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/33e442d9e27e1156/Small_thumbnail-670468Y15008126_A.jpg?v=2",/en-us/rings/opyum-twist-ring-in-metal-670468Y15008126.html,men_jewelery.html
777766Y15268162,777766Y15268162,crystal bar necklace in metal,S_S_2024,777766Y15268162,,not customizable,image,saint laurent,crystal and palladium,8162,,None,605,None,necklaces-men,men_jewelery,shop-men,necklaces-men,ysl_macro_men_jewelry,ysl_micro_men_long_necklace,ysl_super_micro_men_necklaces,YSL_PRODUCT LIST PAGE,instock,777766Y15268162,"https://saint-laurent.dam.kering.com/m/3a618083336a25bb/Large-777766Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/3a618083336a25bb/Small-777766Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/7e7d4d2f7c27f18/Thumbnail-777766Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7e7d4d2f7c27f18/Small-777766Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7e7d4d2f7c27f18/Medium-777766Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7e7d4d2f7c27f18/Small_thumbnail-777766Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/7e7d4d2f7c27f18/Large-777766Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/3a618083336a25bb/Thumbnail-777766Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/3a618083336a25bb/Small_thumbnail-777766Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/3a618083336a25bb/Medium-777766Y15268162_A.jpg?v=1",/en-us/necklaces/crystal-bar-necklace-in-metal-777766Y15268162.html,men_jewelery.html
750593Y15268162,750593Y15268162,rhinestone brooch in metal,F_W_2023,750593Y15268162,,not customizable,image,saint laurent,crystal and palladium,8162,,None,325,None,view-all-jewellry-men,men_jewelery,shop-men,view-all-jewellry-men,ysl_macro_men_jewelry,ysl_micro_men_brooch,ysl_super_micro_men_brooches,YSL_PRODUCT LIST PAGE,instock,750593Y15268162,"https://saint-laurent.dam.kering.com/m/197b52cf8f38a975/Thumbnail-750593Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c7218511d4b3898/Large-750593Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c7218511d4b3898/Small-750593Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/c16c73881d2fb47/Small-750593Y15268162_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c7218511d4b3898/Medium-750593Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/197b52cf8f38a975/Small_thumbnail-750593Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/c16c73881d2fb47/Thumbnail-750593Y15268162_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/c16c73881d2fb47/Medium-750593Y15268162_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/197b52cf8f38a975/Large-750593Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/c16c73881d2fb47/Large-750593Y15268162_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c7218511d4b3898/Thumbnail-750593Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c7218511d4b3898/Small_thumbnail-750593Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/c16c73881d2fb47/Small_thumbnail-750593Y15268162_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/197b52cf8f38a975/Small-750593Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/197b52cf8f38a975/Medium-750593Y15268162_A.jpg?v=1",/en-us/brooches-and-rings/rhinestone-brooch-in-metal-750593Y15268162.html,men_jewelery.html
752737Y15268162,752737Y15268162,rhinestone tennis bracelet in metal,F_W_2023,752737Y15268162,,not customizable,image,saint laurent,crystal and palladium,8162,,None,650,None,view-all-jewellry-men,men_jewelery,shop-men,view-all-jewellry-men,ysl_macro_men_jewelry,ysl_micro_men_bracelets,ysl_super_micro_men_bracelets,YSL_PRODUCT LIST PAGE,instock,752737Y15268162,"https://saint-laurent.dam.kering.com/m/5c058d8a834d2525/Thumbnail-752737Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4a58c460d15fdea8/Large-752737Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c058d8a834d2525/Small-752737Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4a58c460d15fdea8/Thumbnail-752737Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c058d8a834d2525/Large-752737Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c058d8a834d2525/Small_thumbnail-752737Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/5c058d8a834d2525/Medium-752737Y15268162_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4a58c460d15fdea8/Small_thumbnail-752737Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4a58c460d15fdea8/Medium-752737Y15268162_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4a58c460d15fdea8/Small-752737Y15268162_B.jpg?v=1",/en-us/bracelets/rhinestone-tennis-bracelet-in-metal-752737Y15268162.html,men_jewelery.html
758343BL44E1000,758343BL44E1000,double-wrap id bracelet in leather and metal,F_W_2023/F_W_2024/S_S_2024/S_S_2025,758343BL44E1000,,not customizable,image,saint laurent,black and oxidized nickel,1000,,None,350,None,view-all-jewellry-men,men_jewelery,shop-men,view-all-jewellry-men,ysl_macro_men_jewelry,ysl_micro_men_leather_bracelet,ysl_super_micro_men_leather_bracelets,,instock,758343BL44E1000,https://saint-laurent.dam.kering.com/m/494914e8be1fe1e9/Thumbnail-758343BL44E1000_A.jpg?v=2,/en-us/leather-bracelets/double-wrap-id-bracelet-in-leather-and-metal-758343BL44E1000.html,men_jewelery.html
697941AAAMD1000,697941AAAMD1000,paris vii large flat hobo bag in smooth leather,F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024,697941AAAMD1000,,not customizable,image,saint laurent,black,1000,,None,3150,None,view-all-handbags-women,women_belts,shop-women,view-all-handbags-women,ysl_macro_women_handbags,ysl_micro_women_handbag_hobo,ysl_super_micro_women_shoulder_bags,,instock,697941AAAMD1000,https://saint-laurent.dam.kering.com/m/1ef2a8ae21db1602/Thumbnail-697941AAAMD1000_A.jpg?v=1,/en-us/all-handbags/paris-vii-large-flat-hobo-bag-in-smooth-leather-697941AAAMD1000.html,women_belts.html
