category,product_title,product_price,product_discountedPrice,product_position,product_cod10,product_brand,product_category,product_macro_category,product_micro_category,product_macro_category_id,product_color,product_color_id,product_micro_category_id,product_price_tf,product_discountedPrice_tf,product_quantity,product_coupon,product_is_in_stock,a_href,img,filename
jackets,41123 MEMBRANA 3L TC,910,910,16,16338026KB,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Sky Blue,20728,36839,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338026kb.html#dept=ctsjckts,None,jackets.html
jackets,40124 LOOM WOVEN CHAMBERS R-NYLON DOWN-TC,910,910,17,16306671DR,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Light Green,3209,1319,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16306671dr.html#dept=ctsjckts,None,jackets.html
jackets,G0524 LOOM WOVEN CHAMBERS R-NYLON DOWN-TC,648,648,18,16306906GE,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Sky Blue,20728,1256,648.0,648.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16306906ge.html#dept=ctsjckts,None,jackets.html
jackets,70723 MEMBRANA 3L TC,1248,1248,19,16306897PD,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Light Green,3209,36845,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306897pd.html#dept=ctsjckts,None,jackets.html
jackets,440T1 PANAMA TINTO TERRA,985,985,20,16345416SM,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,985.0,985.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16345416sm.html#dept=ctsjckts,https://cdn.yoox.biz/16/16345416SM_13_f.jpg,jackets.html
jackets,71199 DISSOLVING GRID CAMO MESH ON REFLECTIVE ECONYL® REGENERATED NYLON,2360,2360,21,16306872FK,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Dust Gray,20738,36845,2360.0,2360.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306872fk.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306872FK_13_f.jpg,jackets.html
jackets,71034 BIO RASO WITH BIO-ALLOY™ LIGHT COVER-TC,1285,1285,22,16306908VO,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Dust Gray,20738,36845,1285.0,1285.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306908vo.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306908VO_13_f.jpg,jackets.html
jackets,43634 BIO RASO WITH BIO-ALLOY™ LIGHT COVER-TC,1285,1285,23,16307499DE,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,1285.0,1285.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307499de.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307499DE_13_f.jpg,jackets.html
jackets,G0732 POLYESTER TELA WITH DAVID LIGHT-TC:,525,525,24,16306900NH,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Black,3138,1256,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16306900nh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306900NH_13_f.jpg,jackets.html
jackets,41223 MEMBRANA 3L TC,828,828,25,16338033RL,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Blue,3148,36839,828.0,828.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338033rl.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338033RL_13_f.jpg,jackets.html
jackets,438E1 DISSOLVING GRID CAMO ON ECONYL® REGENERATED NYLON,1640,1640,26,16352704HL,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,1640.0,1640.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16352704hl.html#dept=ctsjckts,https://cdn.yoox.biz/16/16352704HL_13_f.jpg,jackets.html
jackets,G06E1 DISSOLVING GRID CAMO ON ECONYL® REGENERATED NYLON WITH PRIMALOFT® INSULATION TECHNOLOGY,1248,1248,27,16306856BA,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Gray,3155,1256,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16306856ba.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306856BA_13_f.jpg,jackets.html
jackets,70526 MICRO TWILL ,1038,1038,28,16306911SI,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Dove Gray,3211,36845,1038.0,1038.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306911si.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306911SI_13_f.jpg,jackets.html
jackets,42510 SUPIMA® COTTON TWILL STRETCH-TC,683,683,29,16306654TK,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dust Gray,20738,36839,683.0,683.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306654tk.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306654TK_13_f.jpg,jackets.html
jackets,431T1 PANAMA TINTO TERRA,1075,1075,30,16306661XL,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Pistachio Green,20714,36839,1075.0,1075.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306661xl.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306661XL_13_f.jpg,jackets.html
jackets,41626 MICRO TWILL ,850,850,31,16306656FF,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dove Gray,3211,36839,850.0,850.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306656ff.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306656FF_13_f.jpg,jackets.html
jackets,42130 LINO NYLON TELA-TC,985,985,32,16307504FK,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,985.0,985.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307504fk.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307504FK_13_f.jpg,jackets.html
jackets,40525 SKIN TOUCH NYLON-TC WITH PRIMALOFT®-TC,893,893,33,16307494VT,STONE ISLAND,224/28298,COATS & JACKETS,BOMBER,224,Black,3138,28298,893.0,893.0,1,,True,https://www.stoneisland.com/us/stone-island/bomber_cod16307494vt.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307494VT_13_f.jpg,jackets.html
jackets,42610 SUPIMA® COTTON TWILL STRETCH-TC,723,723,34,16341820XO,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Blue,3148,36839,723.0,723.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341820xo.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341820XO_13_f.jpg,jackets.html
jackets,41022 GARMENT DYED CRINKLE REPS R-NY,768,768,35,16306639FJ,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,768.0,768.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306639fj.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306639FJ_13_f.jpg,jackets.html
jackets,41123 MEMBRANA 3L TC,910,910,36,16338990AG,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Orange,20701,36839,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338990ag.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338990AG_13_f.jpg,jackets.html
jackets,42230 LINO NYLON TELA-TC,1165,1165,37,16307487IW,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dove Gray,3211,36839,1165.0,1165.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307487iw.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307487IW_13_f.jpg,jackets.html
jackets,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,38,16341792OT,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Royal Blue,20736,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341792ot.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341792OT_13_f.jpg,jackets.html
jackets,431T1 PANAMA TINTO TERRA,1075,1075,39,16341793KV,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Rust,3202,36839,1075.0,1075.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341793kv.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341793KV_13_f.jpg,jackets.html
jackets,708T1 PANAMA TINTO TERRA,1378,1378,40,16306862IH,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Ecru,20695,36845,1378.0,1378.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306862ih.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306862IH_13_f.jpg,jackets.html
jackets,708T1 PANAMA TINTO TERRA,1378,1378,41,16341640HE,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Dust Gray,20738,36845,1378.0,1378.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16341640he.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341640HE_13_f.jpg,jackets.html
jackets,704F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,1903,1903,42,16306861SJ,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Beige,3162,36845,1903.0,1903.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306861sj.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306861SJ_13_f.jpg,jackets.html
jackets,42510 SUPIMA® COTTON TWILL STRETCH-TC,683,683,43,16340604XH,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,683.0,683.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16340604xh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16340604XH_13_f.jpg,jackets.html
jackets,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,44,16346560AC,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16346560ac.html#dept=ctsjckts,https://cdn.yoox.biz/16/16346560AC_13_f.jpg,jackets.html
jackets,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,45,16306659GK,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Pink,3143,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306659gk.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306659GK_13_f.jpg,jackets.html
jackets,413G2 STONE ISLAND STELLINA_SKIN TOUCH NYLON-TC WITH POLARTEC® LINING ,985,985,46,16306675TE,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Lemon,20703,36839,985.0,985.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306675te.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306675TE_13_f.jpg,jackets.html
jackets,40731 QUILTED NYLON STELLA WITH PRIMALOFT®-TC,1165,1165,47,16306662NS,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Lemon,20703,1319,1165.0,1165.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16306662ns.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306662NS_13_f.jpg,jackets.html
jackets,430G1 STONE ISLAND STELLINA_3L NYLON,1313,1313,48,16344638EH,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dove Gray,3211,36839,1313.0,1313.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16344638eh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16344638EH_13_f.jpg,jackets.html
jackets,G0121 SOFT SHELL-R_e.dye® TECHNOLOGY IN RECYCLED POLYESTER WITH PRIMALOFT® INSULATION TECHNOLOGY,593,593,49,16328469UP,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Musk Green,20718,1256,593.0,593.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16328469up.html#dept=ctsjckts,https://cdn.yoox.biz/16/16328469UP_13_f.jpg,jackets.html
jackets,42610 SUPIMA® COTTON TWILL STRETCH-TC,723,723,50,16307471DV,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Sand,3170,36839,723.0,723.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307471dv.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307471DV_13_f.jpg,jackets.html
jackets,41123 MEMBRANA 3L TC,910,910,51,16338024UW,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dove Gray,3211,36839,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338024uw.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338024UW_13_f.jpg,jackets.html
jackets,41526 MICRO TWILL ,910,910,52,16307527LD,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Musk Green,20718,36839,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307527ld.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307527LD_13_f.jpg,jackets.html
jackets,G03G2 STONE ISLAND MARINA_SKIN TOUCH NYLON-TC WITH PRIMALOFT®-TC,775,775,53,16344640VF,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Black,3138,1256,775.0,775.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16344640vf.html#dept=ctsjckts,https://cdn.yoox.biz/16/16344640VF_13_f.jpg,jackets.html
jackets,43734 BIO RASO WITH BIO-ALLOY™ LIGHT COVER-TC,1075,1075,54,16307501XH,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,1075.0,1075.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307501xh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307501XH_13_f.jpg,jackets.html
jackets,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,55,16346564HN,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,White,3137,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16346564hn.html#dept=ctsjckts,https://cdn.yoox.biz/16/16346564HN_13_f.jpg,jackets.html
jackets,G0231 QUILTED NYLON STELLA WITH PRIMALOFT®-TC ,760,760,56,16306864NE,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Black,3138,1256,760.0,760.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16306864ne.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306864NE_13_f.jpg,jackets.html
jackets,42610 SUPIMA® COTTON TWILL STRETCH-TC,723,723,57,16341821UB,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,723.0,723.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341821ub.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341821UB_13_f.jpg,jackets.html
jackets,40831 QUILTED NYLON STELLA WITH PRIMALOFT®-TC,985,985,58,16307521CI,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Rust,3202,1319,985.0,985.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16307521ci.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307521CI_13_f.jpg,jackets.html
jackets,40425 SKIN TOUCH NYLON-TC­ - PACKABLE,850,850,59,16306657IW,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Pistachio Green,20714,36839,850.0,850.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306657iw.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306657IW_13_f.jpg,jackets.html
jackets,413G2 STONE ISLAND STELLINA_SKIN TOUCH NYLON-TC WITH POLARTEC® LINING ,985,985,60,16344642AJ,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,985.0,985.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16344642aj.html#dept=ctsjckts,https://cdn.yoox.biz/16/16344642AJ_13_f.jpg,jackets.html
jackets,430G1 STONE ISLAND STELLINA_3L NYLON,1313,1313,61,16307480WH,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,1313.0,1313.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307480wh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307480WH_13_f.jpg,jackets.html
jackets,432F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,945,945,62,16341479CN,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Beige,3162,36839,945.0,945.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341479cn.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341479CN_13_f.jpg,jackets.html
jackets,433F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,1705,1705,63,16341494DB,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Beige,3162,36839,1705.0,1705.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341494db.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341494DB_13_f.jpg,jackets.html
jackets,43433 METALLIC RUN-PROOF NYLON,1038,1038,64,16307467IG,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Gray,3155,36839,1038.0,1038.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307467ig.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307467IG_13_f.jpg,jackets.html
jackets,433F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,1705,1705,65,16341491BH,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Black,3138,36839,1705.0,1705.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341491bh.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341491BH_13_f.jpg,jackets.html
jackets,41123 MEMBRANA 3L TC,910,910,66,16338035FX,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Blue,3148,36839,910.0,910.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338035fx.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338035FX_13_f.jpg,jackets.html
jackets,G04F2 STONE ISLAND GHOST PIECE_CUPRO RASO WITH PRIMALOFT®-TC,893,893,67,16306859PW,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Blue,3148,1256,893.0,893.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16306859pw.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306859PW_13_f.jpg,jackets.html
jackets,G04F2 STONE ISLAND GHOST PIECE_CUPRO RASO WITH PRIMALOFT®-TC,893,893,68,16341488NN,STONE ISLAND,224/1256,COATS & JACKETS,Vest,224,Black,3138,1256,893.0,893.0,1,,True,https://www.stoneisland.com/us/stone-island/vest_cod16341488nn.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341488NN_13_f.jpg,jackets.html
jackets,414F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE WITH DETACHABLE LINING,2165,2165,69,16338806LG,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Blue,3148,1319,2165.0,2165.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16338806lg.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338806LG_13_f.jpg,jackets.html
jackets,70323 MEMBRANA 3L TC,1113,1113,70,16306903SA,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Blue,3148,36845,1113.0,1113.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16306903sa.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306903SA_13_f.jpg,jackets.html
jackets,435F2 STONE ISLAND GHOST PIECE_CUPRO RASO WITH PRIMALOFT®-TC,1165,1165,71,16341475FL,STONE ISLAND,224/28298,COATS & JACKETS,BOMBER,224,Natural White,20692,28298,1165.0,1165.0,1,,True,https://www.stoneisland.com/us/stone-island/bomber_cod16341475fl.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341475FL_13_f.jpg,jackets.html
jackets,433F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,1705,1705,72,16341496BQ,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Natural White,20692,36839,1705.0,1705.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341496bq.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341496BQ_13_f.jpg,jackets.html
