product_id,color_id,product_name,product_price,currency,product_color,category,image_urls,product_url,filename,relative_path
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_1_LIB_V2.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_2_LIB_V2.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.38NO.html?kw=188423BF4.38NO&searchcategory=productinsearch,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_2_FW23_W_V2.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.31AN.html?kw=188423BF4.31AN&searchcategory=productinsearch,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_2_SS24_P1_W.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.24OS.html?kw=188423BF4.24OS&searchcategory=productinsearch,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
,,Teen Triomphe Bag in Triomphe Canvas and Calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_1_SS24_P1_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_2_SS24_P1_W_V3.jpg",/en-us/celine-shop-women/handbags/triomphe-canvas/teen-triomphe-bag-in-triomphe-canvas-and-calfskin-188882BZ4.04LU.html?kw=188882BZ4.04LU&searchcategory=productinsearch,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PC8P1304.37TT,37TT,COLOGNE CÉLESTEEAU DE COLOGNE 8.5 FL.OZ,315,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PC8P1304.37TT_1_SS23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/6PC8P1304.37TT_2_SS23_W_V2.jpg",/en-us/celine-haute-parfumerie/bath-and-body/cologne-celeste-eau-de-cologne-8.5-fl.oz-6PC8P1304.37TT.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PM1P13M4.37TT,37TT,HUILE CÉLESTEPERFUMED OIL FOR BODY AND HAIR 8.5 FL.OZ,195,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PM1P13M4.37TT_1_SS23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/6PM1P13M4.37TT_2_SS23_W_V2.jpg",/en-us/celine-haute-parfumerie/bath-and-body/huile-celeste-perfumed-oil-for-body-and-hair-8.5-fl.oz-6PM1P13M4.37TT.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PB1P13B4.37TT,37TT,LAIT CÉLESTE POUR LE BAINPERFUMED BATH MILK 8.5 FL.OZ,195,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PB1P13B4.37TT_1_SS23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/6PB1P13B4.37TT_2_SS23_W_V2.jpg",/en-us/celine-haute-parfumerie/bath-and-body/lait-celeste-pour-le-bain-perfumed-bath-milk-8.5-fl.oz-6PB1P13B4.37TT.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PS4X13S4.01XZ,01XZ,PERFUMED SOAPS SETCOLOGNE CÉLESTE 3x100G,105,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PS4X13S4.01XZ_1_SUM23_W_V4.jpg, https://twicpics.celine.com/product-prd/images/large/6PS4X13S4.01XZ_2_SUM23_W_V4.jpg",/en-us/celine-haute-parfumerie/bath-and-body/perfumed-soaps-set-cologne-celeste-3x100g-6PS4X13S4.01XZ.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PS4X03S5.01XZ,01XZ,PERFUMED SOAPS SETLA PEAU NUE 3x100G,105,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PS4X03S5.01XZ_1_SPR23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/6PS4X03S5.01XZ_2_SPR23_W_V3.jpg",/en-us/celine-haute-parfumerie/bath-and-body/perfumed-soaps-set-la-peau-nue-3x100g-6PS4X03S5.01XZ.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PS4X06S5.01XZ,01XZ,PERFUMED SOAPS SETEAU DE CALIFORNIE 3x100G,105,USD,,BATH AND BODY,"https://twicpics.celine.com/product-prd/images/large/6PS4X06S5.01XZ_1_SPR23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/6PS4X06S5.01XZ_2_SPR23_W_V3.jpg",/en-us/celine-haute-parfumerie/bath-and-body/perfumed-soaps-set-eau-de-californie-3x100g-6PS4X06S5.01XZ.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
6PS4X09S5.01XZ,01XZ,PERFUMED SOAPS SETREPTILE 3x100G,105,USD,,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/6PS4X09S5.01XZ_1_SPR23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/6PS4X09S5.01XZ_2_SPR23_W_V3.jpg",/en-us/celine-maison/beauty-accessories/perfumed-soaps-set-reptile-3x100g-6PS4X09S5.01XZ.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2886AIW.38NN,38NN,Soap case in aluminium; Black / Black,270,USD,Black / Black,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2886AIW.38NN_1_SUM23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M2886AIW.38NN_2_SUM23_W.jpg",/en-us/celine-maison/beauty-accessories/soap-case-in-aluminium-4M2886AIW.38NN.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2886AIW.35OR,35OR,Soap case in aluminium; Gold,270,USD,Gold,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2886AIW.35OR_1_SUM23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M2886AIW.35OR_2_SUM23_W_V2.jpg",/en-us/celine-maison/beauty-accessories/soap-case-in-aluminium-4M2886AIW.35OR.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2706AIW.38NN,38NN,Cotton pot in aluminium; Black / Black,435,USD,Black / Black,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2706AIW.38NN_1_SUM23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M2706AIW.38NN_2_SUM23_W.jpg",/en-us/celine-maison/beauty-accessories/cotton-pot-in-aluminium-4M2706AIW.38NN.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2706AIW.35OR,35OR,Cotton pot in aluminium; Gold,435,USD,Gold,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2706AIW.35OR_1_SUM23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M2706AIW.35OR_2_SUM23_W_V2.jpg",/en-us/celine-maison/beauty-accessories/cotton-pot-in-aluminium-4M2706AIW.35OR.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2456AIW.38NN,38NN,cotton swab pot in aluminium; Black / Black,340,USD,Black / Black,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2456AIW.38NN_1_SUM23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M2456AIW.38NN_2_SUM23_W.jpg",/en-us/celine-maison/beauty-accessories/cotton-swab-pot-in-aluminium-4M2456AIW.38NN.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2456AIW.35OR,35OR,cotton swab pot in aluminium; Gold,340,USD,Gold,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M2456AIW.35OR_1_SUM23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M2456AIW.35OR_2_SUM23_W_V2.jpg",/en-us/celine-maison/beauty-accessories/cotton-swab-pot-in-aluminium-4M2456AIW.35OR.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M1986AIW.38NN,38NN,Toothbrush case in aluminium; Black / Black,315,USD,Black / Black,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M1986AIW.38NN_1_SUM23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M1986AIW.38NN_2_SUM23_W.jpg",/en-us/celine-maison/beauty-accessories/toothbrush-case-in-aluminium-4M1986AIW.38NN.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M1986AIW.35OR,35OR,Toothbrush case in aluminium; Gold,315,USD,Gold,BEAUTY ACCESSORIES,"https://twicpics.celine.com/product-prd/images/large/4M1986AIW.35OR_1_SUM23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M1986AIW.35OR_2_SUM23_W.jpg",/en-us/celine-maison/beauty-accessories/toothbrush-case-in-aluminium-4M1986AIW.35OR.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
4M2342AIX.04BT,04BT,Tissue Cube in Triomphe Canvas; Black / Tan,590,USD,Black / Tan,HOME,"https://twicpics.celine.com/product-prd/images/large/4M2342AIX.04BT_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/4M2342AIX.04BT_2_SUM23.jpg",/en-us/celine-maison/home/tissue-cube-in-triomphe-canvas-4M2342AIX.04BT.html,_nav=Y0010-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\bath-and-body\_nav=Y0010-2.html
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_1_LIB_V2.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.38NO_2_LIB_V2.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.38NO.html?kw=188423BF4.38NO&searchcategory=productinsearch,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.31AN_2_FW23_W_V2.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.31AN.html?kw=188423BF4.31AN&searchcategory=productinsearch,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
,,Teen Triomphe Bag in shiny calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_1_SS24_P1_W.jpg, https://twicpics.celine.com/product-prd/images/large/188423BF4.24OS_2_SS24_P1_W.jpg",/en-us/celine-shop-women/handbags/triomphe/teen-triomphe-bag-in-shiny-calfskin-188423BF4.24OS.html?kw=188423BF4.24OS&searchcategory=productinsearch,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
,,Teen Triomphe Bag in Triomphe Canvas and Calfskin,,,,,"https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_1_SS24_P1_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/188882BZ4.04LU_2_SS24_P1_W_V3.jpg",/en-us/celine-shop-women/handbags/triomphe-canvas/teen-triomphe-bag-in-triomphe-canvas-and-calfskin-188882BZ4.04LU.html?kw=188882BZ4.04LU&searchcategory=productinsearch,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M16B5.38NO,38NO,ILLUMINATIONSPERFUMED CANDLE 8.4 OZ,110,USD,,HOME,"https://twicpics.celine.com/product-prd/images/large/6CC1M16B5.38NO_1_FW23.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M16B5.38NO_2_FW23.jpg",/en-us/celine-maison/home/illuminations-perfumed-candle-8.4-oz-6CC1M16B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M11B5.38NO,38NO,L’INVENTAIREPERFUMED CANDLE 8.4 OZ,110,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6CC1M11B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M11B5.38NO_2_SP22.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/l%E2%80%99inventaire-6CC1M11B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M15B5.38NO,38NO,PALIMPSESTEPERFUMED CANDLE 8.4 OZ,110,USD,,HOME,"https://twicpics.celine.com/product-prd/images/large/6CC1M15B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M15B5.38NO_2_SP22.jpg",/en-us/celine-maison/home/palimpseste-6CC1M15B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M13B5.38NO,38NO,PAPIERS FROISSÉSPERFUMED CANDLE 8.4 OZ,110,USD,,HOME,"https://twicpics.celine.com/product-prd/images/large/6CC1M13B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M13B5.38NO_2_SP22.jpg",/en-us/celine-maison/home/papiers-froisses-6CC1M13B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M12B5.38NO,38NO,GRANDS LYSPERFUMED CANDLE 8.4 OZ,110,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6CC1M12B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M12B5.38NO_2_SP22.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/grands-lys-6CC1M12B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M14B5.38NO,38NO,TAMBOUR NOIRPERFUMED CANDLE 8.4 OZ,110,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6CC1M14B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M14B5.38NO_2_SP22.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/tambour-noir-6CC1M14B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6CC1M10B5.38NO,38NO,NIGHTCLUBBINGPERFUMED CANDLE 8.4 OZ,110,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6CC1M10B5.38NO_1_SP22.jpg, https://twicpics.celine.com/product-prd/images/large/6CC1M10B5.38NO_2_SP22.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/nightclubbing-6CC1M10B5.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6KC0300K0.01BC,01BC,TRIOMPHE CERAMIC TO BE PERFUMED,180,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6KC0300K0.01BC_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/6KC0300K0.01BC_2_SUM23.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/triomphe-ceramic-to-be-perfumed-6KC0300K0.01BC.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6KC0208K5.01BC,01BC,SCENTED CERAMICS TRIOMPHEPARADE,120,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6KC0208K5.01BC_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/6KC0208K5.01BC_2_SUM23.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/scented-ceramics-triomphe-parade-6KC0208K5.01BC.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
6KC040024.01BC,01BC,PARADE SCENTED PAPER,85,USD,,CANDLES AND HOME SCENTS,"https://twicpics.celine.com/product-prd/images/large/6KC040024.01BC_1_SPR22_V2.jpg, https://twicpics.celine.com/product-prd/images/large/6KC040024.01BC_2_SPR22.jpg",/en-us/celine-haute-parfumerie/candles-and-home-scents/parade%C2%A0scented-paper-6KC040024.01BC.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3276DP9.36AG,36AG,Candle accessories in Steel; Silver,420,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3276DP9.36AG_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M3276DP9.36AG_2_FW23_W.jpg",/en-us/celine-maison/home/candle-accessories-in-steel-4M3276DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M2166DP9.36AG,36AG,candle stand in steel; Silver,260,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M2166DP9.36AG_1_WIN22.jpg, https://twicpics.celine.com/product-prd/images/large/4M2166DP9.36AG_2_WIN22.jpg",/en-us/celine-maison/home/candle-stand-in-steel-4M2166DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M1066DP9.36AG,36AG,CANDLE TRIOMPHE LID IN STEEL; Silver,260,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M1066DP9.36AG_1_SUM23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/4M1066DP9.36AG_2_SUM23_W_V3.jpg",/en-us/celine-maison/home/candle-triomphe-lid-in-steel-4M1066DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M2116DP9.36AG,36AG,Candle Holder in Steel; Silver,1150,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M2116DP9.36AG_1_SPR23_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M2116DP9.36AG_2_SPR23_V2.jpg",/en-us/celine-maison/home/candle-holder-in-steel-4M2116DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0986DP9.36AG,36AG,CANDLE SNUFFER IN STEEL; Silver,80,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0986DP9.36AG_1_WIN21.jpg, https://twicpics.celine.com/product-prd/images/large/4M0986DP9.36AG_2_WIN21.jpg",/en-us/celine-maison/home/candle-snuffer-in-steel-4M0986DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0996DP9.36AG,36AG,CANDLE WICK TRIMMER IN STEEL; Silver,80,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0996DP9.36AG_1_WIN21.jpg, https://twicpics.celine.com/product-prd/images/large/4M0996DP9.36AG_2_WIN21.jpg",/en-us/celine-maison/home/candle-wick-trimmer-in-steel-4M0996DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M1376DP9.36AG,36AG,Matches box in steel; Silver,890,USD,Silver,HOME,"https://twicpics.celine.com/product-prd/images/large/4M1376DP9.36AG_1_SS24_W_V4.jpg, https://twicpics.celine.com/product-prd/images/large/4M1376DP9.36AG_2_SS24_W_V4.jpg",/en-us/celine-maison/home/matches-box-in-steel-4M1376DP9.36AG.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3276DP9.35OR,35OR,Candle accessories in Steel; Gold,420,USD,Gold,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3276DP9.35OR_1_FW23_W_V2.jpg, https://twicpics.celine.com/product-prd/images/large/4M3276DP9.35OR_2_FW23_W.jpg",/en-us/celine-maison/home/candle-accessories-in-steel-4M3276DP9.35OR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M2166DP9.35OR,35OR,candle stand in steel; Gold,260,USD,Gold,HOME,"https://twicpics.celine.com/product-prd/images/large/4M2166DP9.35OR_1_WIN22.jpg, https://twicpics.celine.com/product-prd/images/large/4M2166DP9.35OR_2_WIN22.jpg",/en-us/celine-maison/home/candle-stand-in-steel-4M2166DP9.35OR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M1066DP9.35OR,35OR,CANDLE TRIOMPHE LID IN STEEL; Gold,260,USD,Gold,HOME,"https://twicpics.celine.com/product-prd/images/large/4M1066DP9.35OR_1_SUM23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/4M1066DP9.35OR_2_SUM23_W_V3.jpg",/en-us/celine-maison/home/candle-triomphe-lid-in-steel-4M1066DP9.35OR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0986DP9.35OR,35OR,CANDLE SNUFFER IN STEEL; Gold,80,USD,Gold,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0986DP9.35OR_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M0986DP9.35OR_2_FW23_W.jpg",/en-us/celine-maison/home/candle-snuffer-in-steel-4M0986DP9.35OR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0996DP9.35OR,35OR,CANDLE WICK TRIMMER IN STEEL; Gold,80,USD,Gold,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0996DP9.35OR_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M0996DP9.35OR_2_FW23_W.jpg",/en-us/celine-maison/home/candle-wick-trimmer-in-steel-4M0996DP9.35OR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3634AKH.38SI,38SI,Candle Lid in Steel and lizard; Black,820,USD,Black,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3634AKH.38SI_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M3634AKH.38SI_2_FW23_W.jpg",/en-us/celine-maison/home/candle-lid-in-steel-and-lizard-4M3634AKH.38SI.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3634ALN.19BR,19BR,Candle lid in Steel and crocodile; Brown,2450,USD,Brown,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3634ALN.19BR_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M3634ALN.19BR_2_FW23_W.jpg",/en-us/celine-maison/home/candle-lid-in-steel-and-crocodile-4M3634ALN.19BR.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3644AKH.38SI,38SI,Candle Holder in Steel and Lizard; Black,3550,USD,Black,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3644AKH.38SI_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M3644AKH.38SI_2_FW23_W.jpg",/en-us/celine-maison/home/candle-holder-in-steel-and-lizard-4M3644AKH.38SI.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M3834AK8.38NO,38NO,CANDLE TRAY IN CROCODILE; Black,6100,USD,Black,HOME,"https://twicpics.celine.com/product-prd/images/large/4M3834AK8.38NO_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M3834AK8.38NO_2_FW23_W.jpg",/en-us/celine-maison/home/candle-tray-in-crocodile-4M3834AK8.38NO.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M2053EF4.04LU,04LU,Candle stand in smooth calfskin; Tan,270,USD,Tan,HOME,"https://twicpics.celine.com/product-prd/images/large/4M2053EF4.04LU_1_SPR23_W_V3.jpg, https://twicpics.celine.com/product-prd/images/large/4M2053EF4.04LU_2_SPR23_W_V3.jpg",/en-us/celine-maison/home/candle-stand-in-smooth-calfskin-4M2053EF4.04LU.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0873DP2.04LU,04LU,CANDLE CASE IN SMOOTH CALFSKIN; Tan,520,USD,Tan,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0873DP2.04LU_1_WIN21.jpg, https://twicpics.celine.com/product-prd/images/large/4M0873DP2.04LU_3_WIN21.jpg",/en-us/celine-maison/home/candle-case-in-smooth-calfskin-4M0873DP2.04LU.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
4M0893EF4.04LU,04LU,CANDLE TRAY IN SMOOTH CALFSKIN; Tan,750,USD,Tan,HOME,"https://twicpics.celine.com/product-prd/images/large/4M0893EF4.04LU_1_FW23_W.jpg, https://twicpics.celine.com/product-prd/images/large/4M0893EF4.04LU_2_FW23_W.jpg",/en-us/celine-maison/home/candle-tray-in-smooth-calfskin-4M0893EF4.04LU.html,_nav=Y003-2.html,2024-07-10 17-39-54\en-us\celine-haute-parfumerie\candles-and-home-scents\_nav=Y003-2.html
