user_category,product_id,product_url,product_name,price,image_urls,availability,currency,label,filename
all-women,BB50V9B1UC-001,https://www.givenchy.com/us/en-US/medium-voyou-basket-bag-in-raffia/BB50V9B1UC-001.html,Medium Voyou basket bag in raffia,$820,https://assets.givenchy.com/m/3132fea96abef371/High_Resolution_JPG-BB50V9B1UC001-02-03.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60NCB13A-001,https://www.givenchy.com/us/en-US/4g-wallet-in-box-leather/BB60NCB13A-001.html,4G wallet in Box leather,$620,https://assets.givenchy.com/m/698478b109adce81/High_Resolution_JPG-BB60NCB13A001-03-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW21P815P8-255,https://www.givenchy.com/us/en-US/printed-kaftan-in-silk/BW21P815P8-255.html,Printed kaftan in silk,$2400,https://assets.givenchy.com/m/26609eefee3c1872/High_Resolution_JPG-BW21P815P8255-02-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE3086E1T5-255,https://www.givenchy.com/us/en-US/4g-flat-mules-in-raffia/BE3086E1T5-255.html,4G flat mules in raffia,$650,https://assets.givenchy.com/m/7148e66c9f8444bd/High_Resolution_JPG-BE3086E1T5255-03-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50WGB249-934,https://www.givenchy.com/us/en-US/shark-lock-bucket-bag-in-crocodile-effect-leather/BB50WGB249-934.html,Shark Lock bucket bag in crocodile effect leather,$2250,https://assets.givenchy.com/m/7132f81229dee20b/High_Resolution_JPG-BB50WGB249934-02-03.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BGZ03UG05U-001,https://www.givenchy.com/us/en-US/voyou-capeline-in-canvas/BGZ03UG05U-001.html,Voyou capeline in canvas,$590,https://assets.givenchy.com/m/3c95055beed9064d/High_Resolution_JPG-BGZ03UG05U001-02-10.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW223315LV-001,https://www.givenchy.com/us/en-US/dress-in-silk-and-linen/BW223315LV-001.html,Dress in silk and linen,$2300,https://assets.givenchy.com/m/139fb2a62c1e4b4e/High_Resolution_JPG-BW223315LV001-02-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE403LE291-040,https://www.givenchy.com/us/en-US/voyou-slingbacks-in-laminated-leather/BE403LE291-040.html,Voyou slingbacks in laminated leather,$1095,https://assets.givenchy.com/m/2d8d390851e340f9/High_Resolution_JPG-BE403LE291040-03-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60NBB13A-001,https://www.givenchy.com/us/en-US/4g-card-holder-in-box-leather/BB60NBB13A-001.html,4G card holder in Box leather,$330,"https://assets.givenchy.com/m/2b37872fef6aa50f/High_Resolution_JPG-BB60NBB13A001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2b37872fef6aa50f/High_Resolution_JPG-BB60NBB13A001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW30JT100H-001,https://www.givenchy.com/us/en-US/cropped-jacket-in-wool-and-mohair/BW30JT100H-001.html,Cropped jacket in wool and mohair,$2400,"https://assets.givenchy.com/m/3b763a59b3987c90/High_Resolution_JPG-BW30JT100H001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/52fd0126c8730d9c/High_Resolution_JPG-BW30JT100H001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW226Z4ZA4-001,https://www.givenchy.com/us/en-US/voyou-polo-dress-in-4g-jacquard/BW226Z4ZA4-001.html,Voyou polo dress in 4G jacquard,$2750,"https://assets.givenchy.com/m/3edc37c00429a74/High_Resolution_JPG-BW226Z4ZA4001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2d19a5cfb866480c/High_Resolution_JPG-BW226Z4ZA4001-02-01.jpg?imwidth=300",NOT_AVAILABLE,USD,Givenchy Plage,all-women.html
all-women,BE307TE29J-105,https://www.givenchy.com/us/en-US/shark-lock-sandal-ankle-boots-in-leather/BE307TE29J-105.html,Shark Lock sandal ankle boots in leather,$1495,"https://assets.givenchy.com/m/225bc8addf26f5d1/High_Resolution_JPG-BE307TE29J105-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/409ba91e4c62dc52/High_Resolution_JPG-BE307TE29J105-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50ZVB24E-105,https://www.givenchy.com/us/en-US/medium-g-tote-bag-in-4g-cotton-towelling/BB50ZVB24E-105.html,Medium G-Tote bag in 4G cotton towelling,$1390,"https://assets.givenchy.com/m/46bfd0b9f2bed087/High_Resolution_JPG-BB50ZVB24E105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7e7272f32475dc78/High_Resolution_JPG-BB50ZVB24E105-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR009VR03F-242,https://www.givenchy.com/us/en-US/gv-speed-sunglasses-in-metal/BR009VR03F-242.html,GV Speed sunglasses in metal,$290,"https://assets.givenchy.com/m/65233165004ac17/High_Resolution_JPG-BR009VR03F242-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/782329276f33bf5e/High_Resolution_JPG-BR009VR03F242-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW619Y15MX-969,https://www.givenchy.com/us/en-US/printed-kaftan-in-silk/BW619Y15MX-969.html,Printed kaftan in silk,$2400,"https://assets.givenchy.com/m/2b7d03ac8f4be04/High_Resolution_JPG-BW619Y15MX969-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/9c6162b8a6307d5/High_Resolution_JPG-BW619Y15MX969-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE305BE211-769,https://www.givenchy.com/us/en-US/marshmallow-wedge-sandals-in-laminated-rubber/BE305BE211-769.html,Marshmallow wedge sandals in laminated rubber,$575,"https://assets.givenchy.com/m/1c0b6b554efef1b6/High_Resolution_JPG-BE305BE211769-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/196e1df2efdc1d96/High_Resolution_JPG-BE305BE211769-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50SSB23W-101,https://www.givenchy.com/us/en-US/medium-voyou-bag-in-raffia/BB50SSB23W-101.html,Medium Voyou bag in raffia,$2500,"https://assets.givenchy.com/m/2c3b7fb1f84f95eb/High_Resolution_JPG-BB50SSB23W101-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/94b7aa7960390ff/High_Resolution_JPG-BB50SSB23W101-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF110ZF003-710,https://www.givenchy.com/us/en-US/4g-liquid-earrings-in-metal/BF110ZF003-710.html,4G Liquid earrings in metal,$450,"https://assets.givenchy.com/m/51e5018f1babd838/High_Resolution_JPG-BF110ZF003710-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2f34b455dc8e565f/High_Resolution_JPG-BF110ZF003710-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW22594ZMP-001,https://www.givenchy.com/us/en-US/dress-in-crochet/BW22594ZMP-001.html,Dress in crochet,$2700,"https://assets.givenchy.com/m/57ff2ae9b41bc383/High_Resolution_JPG-BW22594ZMP001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/55bbbe7e948d07af/High_Resolution_JPG-BW22594ZMP001-02-01.jpg?imwidth=300",NOT_AVAILABLE,USD,Givenchy Plage,all-women.html
all-women,BE309AE28Q-219,https://www.givenchy.com/us/en-US/4g-liquid-sandals-in-raffia/BE309AE28Q-219.html,4G Liquid sandals in raffia,$825,"https://assets.givenchy.com/m/4a0492881cb521aa/High_Resolution_JPG-BE309AE28Q219-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/824a4e17df71592/High_Resolution_JPG-BE309AE28Q219-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50ZRB1R0-001,https://www.givenchy.com/us/en-US/antigona-toy-bag-in-box-leather/BB50ZRB1R0-001.html,Antigona Toy bag in Box leather,$2050,"https://assets.givenchy.com/m/29a16152ee782cb6/High_Resolution_JPG-BB50ZRB1R0001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/5c2e2fc3792a0173/High_Resolution_JPG-BB50ZRB1R0001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60NDB13A-001,https://www.givenchy.com/us/en-US/4g-wallet-in-box-leather/BB60NDB13A-001.html,4G wallet in Box leather,$550,"https://assets.givenchy.com/m/2a95054a8384eafb/High_Resolution_JPG-BB60NDB13A001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2a95054a8384eafb/High_Resolution_JPG-BB60NDB13A001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW223C311B-105,https://www.givenchy.com/us/en-US/voyou-dress-in-jersey-with-4g-detail/BW223C311B-105.html,Voyou dress in jersey with 4G detail,$2150,"https://assets.givenchy.com/m/d0c99bf74bf74be/High_Resolution_JPG-BW223C311B105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/774ea5b44850d804/High_Resolution_JPG-BW223C311B105-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE3082E29G-257,https://www.givenchy.com/us/en-US/g-cube-mules-in-leather/BE3082E29G-257.html,G Cube mules in leather,$750,"https://assets.givenchy.com/m/1f63a564f9f8e3d/High_Resolution_JPG-BE3082E29G257-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/413d623a93357ef0/High_Resolution_JPG-BE3082E29G257-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50SSB1ZB-769,https://www.givenchy.com/us/en-US/medium-voyou-bag-in-laminated-leather/BB50SSB1ZB-769.html,Medium Voyou bag in laminated leather,$2550,"https://assets.givenchy.com/m/751d864dddfd57fd/High_Resolution_JPG-BB50SSB1ZB769-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/6bb35f2c0e77c415/High_Resolution_JPG-BB50SSB1ZB769-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW00PG61M0-285,https://www.givenchy.com/us/en-US/jacket-in-suede-with-4g-detail/BW00PG61M0-285.html,Jacket in suede with 4G detail,$4850,"https://assets.givenchy.com/m/2ee982250f746639/High_Resolution_JPG-BW00PG61M0285-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4006f85266485f00/High_Resolution_JPG-BW00PG61M0285-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW40W761M0-285,https://www.givenchy.com/us/en-US/wrap-mini-skirt-in-suede-with-4g-detail/BW40W761M0-285.html,Wrap mini skirt in suede with 4G detail,$2750,"https://assets.givenchy.com/m/4487a2daea157387/High_Resolution_JPG-BW40W761M0285-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7ff782e548e7479/High_Resolution_JPG-BW40W761M0285-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE308XE257-001,https://www.givenchy.com/us/en-US/voyou-slingbacks-in-leather/BE308XE257-001.html,Voyou slingbacks in leather,$995,"https://assets.givenchy.com/m/61bccf763f3563ff/High_Resolution_JPG-BE308XE257001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/40cfc777d57a2a58/High_Resolution_JPG-BE308XE257001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50XDB1JL-059,https://www.givenchy.com/us/en-US/medium-voyou-tote-bag-in-python/BB50XDB1JL-059.html,Medium Voyou tote bag in python,$4500,"https://assets.givenchy.com/m/1710955061e0166c/High_Resolution_JPG-BB50XDB1JL059-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/481bd537b979c83b/High_Resolution_JPG-BB50XDB1JL059-02-03.jpg?imwidth=300",NOT_AVAILABLE,USD,Givenchy Plage,all-women.html
all-women,BB60NCB13A-257,https://www.givenchy.com/us/en-US/4g-wallet-in-box-leather/BB60NCB13A-257.html,4G wallet in Box leather,$620,"https://assets.givenchy.com/m/3a7b499a0814cbac/High_Resolution_JPG-BB60NCB13A257-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2715b9f7720fe000/High_Resolution_JPG-BB60NCB13A257-03-07.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW2230311B-685,https://www.givenchy.com/us/en-US/draped-dress-in-jersey/BW2230311B-685.html,Draped dress in jersey,$2150,"https://assets.givenchy.com/m/d00efde38bad677/High_Resolution_JPG-BW2230311B685-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4d353c955ccd29f4/High_Resolution_JPG-BW2230311B685-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE309AE28Q-001,https://www.givenchy.com/us/en-US/4g-liquid-sandals-in-raffia/BE309AE28Q-001.html,4G Liquid sandals in raffia,$825,"https://assets.givenchy.com/m/3ea522ef63bfdeec/High_Resolution_JPG-BE309AE28Q001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/1ed160dc641a68ed/High_Resolution_JPG-BE309AE28Q001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50YDB249-934,https://www.givenchy.com/us/en-US/voyou-clutch-bag-in-crocodile-effect-leather/BB50YDB249-934.html,Voyou Clutch bag in crocodile effect leather,$2150,"https://assets.givenchy.com/m/41262128f8bbd96/High_Resolution_JPG-BB50YDB249934-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/eababf8d65bde9c/High_Resolution_JPG-BB50YDB249934-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR009VR03F-690,https://www.givenchy.com/us/en-US/gv-speed-sunglasses-in-metal/BR009VR03F-690.html,GV Speed sunglasses in metal,$290,"https://assets.givenchy.com/m/527236fc5424acf3/High_Resolution_JPG-BR009VR03F690-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/750c19a47e7e1856/High_Resolution_JPG-BR009VR03F690-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW61A95Z1F-402,https://www.givenchy.com/us/en-US/voyou-waistcoat-in-denim/BW61A95Z1F-402.html,Voyou waistcoat in denim,$1100,"https://assets.givenchy.com/m/3272743c0cb2715c/High_Resolution_JPG-BW61A95Z1F402-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/32e93c379b644200/High_Resolution_JPG-BW61A95Z1F402-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW514A5Z1F-402,https://www.givenchy.com/us/en-US/oversized-jeans-in-denim/BW514A5Z1F-402.html,Oversized jeans in denim,$1100,"https://assets.givenchy.com/m/61f13354dc387f54/High_Resolution_JPG-BW514A5Z1F402-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/687b8bf516965b48/High_Resolution_JPG-BW514A5Z1F402-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW00NB5Y3P-001,https://www.givenchy.com/us/en-US/jacket-in-denim-with-chains-detail/BW00NB5Y3P-001.html,Jacket in denim with chains detail,$1700,"https://assets.givenchy.com/m/72be4215703f023d/High_Resolution_JPG-BW00NB5Y3P001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2b90967eb926abeb/High_Resolution_JPG-BW00NB5Y3P001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW70E93YNF-100,https://www.givenchy.com/us/en-US/cross-over-t-shirt-in-cotton-with-4g-detail/BW70E93YNF-100.html,Cross-over t-shirt in cotton with 4G detail,$590,"https://assets.givenchy.com/m/784cf1cf710f9926/High_Resolution_JPG-BW70E93YNF100-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7b0a3d2c484f0063/High_Resolution_JPG-BW70E93YNF100-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW513J5Y3P-001,https://www.givenchy.com/us/en-US/boot-cut-pants-in-denim-with-chains-detail/BW513J5Y3P-001.html,Boot cut pants in denim with chains detail,$1200,"https://assets.givenchy.com/m/39b0fb76d36a61a6/High_Resolution_JPG-BW513J5Y3P001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/39b0fb76d36a61a6/High_Resolution_JPG-BW513J5Y3P001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE309EE28Z-001,https://www.givenchy.com/us/en-US/voyou-babies-in-leather/BE309EE28Z-001.html,Voyou babies in leather,$995,"https://assets.givenchy.com/m/2e5bb78d014d0ae/High_Resolution_JPG-BE309EE28Z001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/3c73a10ed6b1c7f5/High_Resolution_JPG-BE309EE28Z001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50Y4B1JL-059,https://www.givenchy.com/us/en-US/medium-voyou-chain-bag-in-python/BB50Y4B1JL-059.html,Medium Voyou Chain bag in python,$5500,"https://assets.givenchy.com/m/1f69205e29ec056a/High_Resolution_JPG-BB50Y4B1JL059-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/59134fd1e34396be/High_Resolution_JPG-BB50Y4B1JL059-02-03.jpg?imwidth=300",NOT_AVAILABLE,USD,Givenchy Plage,all-women.html
all-women,BB60NDB13A-257,https://www.givenchy.com/us/en-US/4g-wallet-in-box-leather/BB60NDB13A-257.html,4G wallet in Box leather,$550,"https://assets.givenchy.com/m/2a7328c89b742cc3/High_Resolution_JPG-BB60NDB13A257-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2a7328c89b742cc3/High_Resolution_JPG-BB60NDB13A257-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW61A115M3-801,https://www.givenchy.com/us/en-US/shirt-in-linen-and-silk-with-4g-detail/BW61A115M3-801.html,Shirt in linen and silk with 4G detail,$2050,"https://assets.givenchy.com/m/5fbda2fd0e1af626/High_Resolution_JPG-BW61A115M3801-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1fcf06c8b37168e9/High_Resolution_JPG-BW61A115M3801-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW40WB15M3-801,https://www.givenchy.com/us/en-US/mini-skirt-in-linen-and-silk-with-4g-detail/BW40WB15M3-801.html,Mini skirt in linen and silk with 4G detail,$1100,"https://assets.givenchy.com/m/4ebf8b8e41eae903/High_Resolution_JPG-BW40WB15M3801-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2a16cb910f21a1bc/High_Resolution_JPG-BW40WB15M3801-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF00QMF05M-146,https://www.givenchy.com/us/en-US/pearling-necklace-in-metal-with-pearls-and-crystals/BF00QMF05M-146.html,Pearling necklace in metal with pearls and crystals,$690,"https://assets.givenchy.com/m/1da50c9f58e85789/High_Resolution_JPG-BF00QMF05M146-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/32ea388ac285d9f4/High_Resolution_JPG-BF00QMF05M146-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW224320GC-001,https://www.givenchy.com/us/en-US/dress-in-lace-with-4g-detail/BW224320GC-001.html,Dress in lace with 4G detail,$3000,"https://assets.givenchy.com/m/385f7b21cdd70e97/High_Resolution_JPG-BW224320GC001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1c2851274893fd18/High_Resolution_JPG-BW224320GC001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BWA01S3167-001,https://www.givenchy.com/us/en-US/one-piece-4g-swimsuit-with-pearls/BWA01S3167-001.html,One-piece 4G swimsuit with pearls,$590,"https://assets.givenchy.com/m/5edd692cad09c6e2/High_Resolution_JPG-BWA01S3167001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/59b937ff341dc57c/High_Resolution_JPG-BWA01S3167001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE500TE28T-001,https://www.givenchy.com/us/en-US/ballerina-in-4g-mesh/BE500TE28T-001.html,Ballerina in 4G mesh,$695,"https://assets.givenchy.com/m/2a1c43715bbd351a/High_Resolution_JPG-BE500TE28T001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/40311e21839ecd0d/High_Resolution_JPG-BE500TE28T001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR009FR03M-100,https://www.givenchy.com/us/en-US/4g-unisex-sunglasses-in-acetate/BR009FR03M-100.html,4G unisex sunglasses in acetate,$450,"https://assets.givenchy.com/m/6aa85e36ba94d4ae/High_Resolution_JPG-BR009FR03M100-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/77aa61a1d7a4a01b/High_Resolution_JPG-BR009FR03M100-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BWA01W316D-001,https://www.givenchy.com/us/en-US/bikini-top-with-4g-detail/BWA01W316D-001.html,Bikini top with 4G detail,$390,"https://assets.givenchy.com/m/2a6fbd13ee0aa906/High_Resolution_JPG-BWA01W316D001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/560f61922b307e6/High_Resolution_JPG-BWA01W316D001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW40WC20GC-001,https://www.givenchy.com/us/en-US/mini-skirt-in-lace/BW40WC20GC-001.html,Mini skirt in lace,$1550,"https://assets.givenchy.com/m/1b170dd72f43c53e/High_Resolution_JPG-BW40WC20GC001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/590005b7d83142f9/High_Resolution_JPG-BW40WC20GC001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE305BE196-004,https://www.givenchy.com/us/en-US/marshmallow-sandals-in-rubber-with-tag-effect-4g-print/BE305BE196-004.html,Marshmallow sandals in rubber with tag effect 4G print,$625,"https://assets.givenchy.com/m/28cec8f412736b8d/High_Resolution_JPG-BE305BE196004-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/4e93913b90e68f4f/High_Resolution_JPG-BE305BE196004-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF20H9F068-341,https://www.givenchy.com/us/en-US/4g-liquid-bracelet-in-woven-cotton--metal-and-resin/BF20H9F068-341.html,"4G Liquid bracelet in woven cotton, metal and resin",$350,"https://assets.givenchy.com/m/4f97fca3a5558fb8/High_Resolution_JPG-BF20H9F068341-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/681e0f808f08126/High_Resolution_JPG-BF20H9F068341-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW618M15MX-969,https://www.givenchy.com/us/en-US/oversized-printed-shirt-in-silk/BW618M15MX-969.html,Oversized printed shirt in silk,$1800,"https://assets.givenchy.com/m/69c73cb495ed1c5a/High_Resolution_JPG-BW618M15MX969-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/64f471cfe96d7ab0/High_Resolution_JPG-BW618M15MX969-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW514J15MX-969,https://www.givenchy.com/us/en-US/printed-shorts-in-silk/BW514J15MX-969.html,Printed shorts in silk,$950,"https://assets.givenchy.com/m/6cd78400f8cbcd3e/High_Resolution_JPG-BW514J15MX969-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7b9aaf21cd4f0ec8/High_Resolution_JPG-BW514J15MX969-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE306FE1PU-255,https://www.givenchy.com/us/en-US/4g-mules-in-canvas/BE306FE1PU-255.html,4G mules in canvas,$595,"https://assets.givenchy.com/m/383a9fe92420e73d/High_Resolution_JPG-BE306FE1PU255-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/43335e668ddc81df/High_Resolution_JPG-BE306FE1PU255-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50Y4B1WT-231,https://www.givenchy.com/us/en-US/medium-voyou-chain-bag-in-suede/BB50Y4B1WT-231.html,Medium Voyou Chain bag in suede,$2650,"https://assets.givenchy.com/m/3ec4c3f9c89452f5/High_Resolution_JPG-BB50Y4B1WT231-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/6f04f64325dabc69/High_Resolution_JPG-BB50Y4B1WT231-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF110YF05M-146,https://www.givenchy.com/us/en-US/pearling-earrings-in-metal-with-pearls-and-crystals/BF110YF05M-146.html,Pearling earrings in metal with pearls and crystals,$570,"https://assets.givenchy.com/m/4939201207ea3f5d/High_Resolution_JPG-BF110YF05M146-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/33fda72a9156ceb3/High_Resolution_JPG-BF110YF05M146-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW21PS3YHY-100,https://www.givenchy.com/us/en-US/tank-dress-in-cotton-with-4g-detail/BW21PS3YHY-100.html,Tank dress in cotton with 4G detail,$850,"https://assets.givenchy.com/m/18c63cb1e1925326/High_Resolution_JPG-BW21PS3YHY100-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1167943185a5d2e6/High_Resolution_JPG-BW21PS3YHY100-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE3099E28N-101,https://www.givenchy.com/us/en-US/4g-liquid-flat-mules-in-raffia/BE3099E28N-101.html,4G Liquid flat mules in raffia,$850,"https://assets.givenchy.com/m/1da2e376bd4793c8/High_Resolution_JPG-BE3099E28N101-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/4026a233760d61d0/High_Resolution_JPG-BE3099E28N101-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50ZVB24E-685,https://www.givenchy.com/us/en-US/medium-g-tote-bag-in-4g-cotton-towelling/BB50ZVB24E-685.html,Medium G-Tote bag in 4G cotton towelling,$1390,"https://assets.givenchy.com/m/61a55c7910b4a49c/High_Resolution_JPG-BB50ZVB24E685-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1aa50140cb64d5f7/High_Resolution_JPG-BB50ZVB24E685-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW619V3103-685,https://www.givenchy.com/us/en-US/top-in-4g-cotton-towelling/BW619V3103-685.html,Top in 4G cotton towelling,$550,"https://assets.givenchy.com/m/3fb42018b81ef792/High_Resolution_JPG-BW619V3103685-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/9b8fa957b4d43c4/High_Resolution_JPG-BW619V3103685-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
