category,productId,productName,price,pricePerUnit,currency,hitType,productType_variationGroup,orderable,representedProduct_id,representedProduct_ids,images,c_url
cgid%3Dwomen-bags,BB7652A103780002,Elongated Sicily handbag,2345.0,2345.0,USD,variation_group,True,True,158051200998149,158051200998149,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw54516b04/images/zoom/BB7652A1037_80002_0.jpg (Dolce & Gabbana Elongated Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/elongated-sicily-handbag-white-BB7652A103780002.html
cgid%3Dwomen-bags,BB7116A100180001,Small Sicily handbag,1495.0,1495.0,USD,variation_group,True,True,158052145283826,158052145283826 | 158052145123177,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw6ea459f3/images/zoom/BB7116A1001_80001_0.jpg (Dolce & Gabbana Small Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/small-sicily-handbag-white-BB7116A100180001.html
cgid%3Dwomen-bags,BB7117A103780999,Elongated Sicily handbag,2495.0,2495.0,USD,variation_group,True,True,158058990025482,158058990025482 | 158058990068168,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw94e14cf6/images/zoom/BB7117A1037_80999_2.jpg (Dolce & Gabbana Elongated Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/elongated-sicily-handbag-black-BB7117A103780999.html
cgid%3Dwomen-bags,BB7117A100180999,Elongated Sicily handbag,2095.0,2095.0,USD,variation_group,True,True,158052145123153,158052145123153 | 158052145243486,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw2fc68d9c/images/zoom/BB7117A1001_80999_0.jpg (Dolce & Gabbana Elongated Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/elongated-sicily-handbag-black-BB7117A100180999.html
cgid%3Dwomen-bags,BB6003A100180001,Medium Sicily handbag,1845.0,1845.0,USD,variation_group,True,True,158053901771427,158053901771427 | 158058349655506,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw26325ef4/images/zoom/BB6003A1001_80001_0.jpg (Dolce & Gabbana Medium Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-white-BB6003A100180001.html
cgid%3Dwomen-bags,BB6002A100180999,Large Sicily handbag,2095.0,2095.0,USD,variation_group,True,True,158050442408942,158050442408942 | 158050442807783,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwa500dc00/images/zoom/BB6002A1001_80999_0.jpg (Dolce & Gabbana Large Sicily handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/large-sicily-handbag-black-BB6002A100180999.html
cgid%3Dwomen-bags,BB6711AV89387192,Small Devotion top-handle bag,1895.0,1895.0,USD,variation_group,True,True,158056265977535,158056265977535 | 158051200326898,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwca7e4248/images/zoom/BB6711AV893_87192_0.jpg (Dolce & Gabbana Small Devotion top-handle bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-devotion-top-handle-bag-green-BB6711AV89387192.html
cgid%3Dwomen-bags,BB7158AW43787192,Medium Devotion shoulder bag,2645.0,2645.0,USD,variation_group,True,True,158056265977627,158056265977627 | 158051200326881,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwb451a42a/images/zoom/BB7158AW437_87192_0.jpg (Dolce & Gabbana Medium Devotion shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-devotion-shoulder-bag-green-BB7158AW43787192.html
cgid%3Dwomen-bags,BB6711AV89380002,Small smooth calfskin Devotion bag,1895.0,1895.0,USD,variation_group,True,True,158059226151357,158059226151357 | 158053286864509,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwaa4e2a7b/images/zoom/BB6711AV893_80002_0.jpg (Dolce & Gabbana Small smooth calfskin Devotion bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-smooth-calfskin-devotion-bag-white-BB6711AV89380002.html
cgid%3Dwomen-bags,BB7158AW43780002,Medium Devotion bag in quilted nappa leather,2645.0,2645.0,USD,variation_group,True,True,158058990025529,158058990025529 | 158058990068182,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwfb5a1cab/images/zoom/BB7158AW437_80002_0.jpg (Dolce & Gabbana Medium Devotion bag in quilted nappa leather White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-devotion-bag-in-quilted-nappa-leather-white-BB7158AW43780002.html
cgid%3Dwomen-bags,BB6711AV89380412,Small smooth calfskin Devotion bag,1895.0,1895.0,USD,variation_group,True,True,158059226073826,158059226073826 | 158053286864516,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw1a8e6009/images/zoom/BB6711AV893_80412_0.jpg (Dolce & Gabbana Small smooth calfskin Devotion bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-smooth-calfskin-devotion-bag-pale-pink-BB6711AV89380412.html
cgid%3Dwomen-bags,BB7349AK2748I481,Medium Devotion Soft shoulder bag,2795.0,2795.0,USD,variation_group,True,True,158056265338282,158056265338282,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw98746908/images/zoom/BB7349AK274_8I481_0.jpg (Dolce & Gabbana Medium Devotion Soft shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-devotion-soft-shoulder-bag-pale-pink-BB7349AK2748I481.html
cgid%3Dwomen-bags,BB7100AW4378H000,Large Devotion shoulder bag,2995.0,2995.0,USD,variation_group,True,True,158051200213181,158051200213181,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw2741311a/images/zoom/BB7100AW437_8H000_0.jpg (Dolce & Gabbana Large Devotion shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/large-devotion-shoulder-bag-white-BB7100AW4378H000.html
cgid%3Dwomen-bags,BB6711AV8938H000,Small Devotion top-handle bag,1895.0,1895.0,USD,variation_group,True,True,158051200200822,158051200200822 | 158056265977528,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwcb13ac4b/images/zoom/BB6711AV893_8H000_0.jpg (Dolce & Gabbana Small Devotion top-handle bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-devotion-top-handle-bag-white-BB6711AV8938H000.html
cgid%3Dwomen-bags,BB7540AF98480999,Large Devotion Soft shoulder bag,3395.0,3395.0,USD,variation_group,True,True,158056265804480,158056265804480,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw1537a937/images/zoom/BB7540AF984_80999_0.jpg (Dolce & Gabbana Large Devotion Soft shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/large-devotion-soft-shoulder-bag-black-BB7540AF98480999.html
cgid%3Dwomen-bags,BB7475AF98480999,Devotion shoulder bag,3545.0,3545.0,USD,variation_group,True,True,158051200243539,158051200243539 | 158056265977696,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw39340e15/images/zoom/BB7475AF984_80999_0.jpg (Dolce & Gabbana Devotion shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/devotion-shoulder-bag-black-BB7475AF98480999.html
cgid%3Dwomen-bags,BB7475A10168B404,Devotion shoulder bag,3745.0,3745.0,USD,variation_group,True,True,158051200243522,158051200243522,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwfadefd7d/images/zoom/BB7475A1016_8B404_0.jpg (Dolce & Gabbana Devotion shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/devotion-shoulder-bag-pink-BB7475A10168B404.html
cgid%3Dwomen-bags,BB6711A10168B404,Small Devotion top-handle bag,2145.0,2145.0,USD,variation_group,True,True,158056265977542,158056265977542,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwacfe1de1/images/zoom/BB6711A1016_8B404_0.jpg (Dolce & Gabbana Small Devotion top-handle bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-devotion-top-handle-bag-pink-BB6711A10168B404.html
cgid%3Dwomen-bags,BB7606AU6488L250,Sicily Box handbag,7595.0,7595.0,USD,variation_group,True,True,158051200608024,158051200608024 | 158056810240312,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwd558a8b6/images/zoom/BB7606AU648_8L250_0.jpg (Dolce & Gabbana Sicily Box handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/sicily-box-handbag-black-BB7606AU6488L250.html
cgid%3Dwomen-bags,BB7609AU64887530,Mini Sicily Box handbag,4295.0,4295.0,USD,variation_group,True,True,158051200606167,158051200606167,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw14391104/images/zoom/BB7609AU648_87530_0.jpg (Dolce & Gabbana Mini Sicily Box handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/mini-sicily-box-handbag-multicolor-BB7609AU64887530.html
cgid%3Dwomen-bags,BB7620A2F4987503,Medium Marlene shoulder bag,3695.0,3695.0,USD,variation_group,True,True,158051200608093,158051200608093 | 158051200606228,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw0a040d44/images/zoom/BB7620A2F49_87503_0.jpg (Dolce & Gabbana Medium Marlene shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-marlene-shoulder-bag-gold-BB7620A2F4987503.html
cgid%3Dwomen-bags,BB7635A763080999,Small Marlene shoulder bag,2145.0,2145.0,USD,variation_group,True,True,158051200608154,158051200608154 | 158051200606266,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw434448ec/images/zoom/BB7635A7630_80999_0.jpg (Dolce & Gabbana Small Marlene shoulder bag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-marlene-shoulder-bag-black-BB7635A763080999.html
cgid%3Dwomen-bags,BB7611AU80380999,Large Sicily clutch handbag,2495.0,2495.0,USD,variation_group,True,True,158051200608048,158051200608048 | 158051200606174,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw384db466/images/zoom/BB7611AU803_80999_0.jpg (Dolce & Gabbana Large Sicily clutch handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/large-sicily-clutch-handbag-black-BB7611AU80380999.html
cgid%3Dwomen-bags,BB7612AN76780010,Medium Sicily clutch handbag,2495.0,2495.0,USD,variation_group,True,True,158051200606181,158051200606181,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dweaf90b69/images/zoom/BB7612AN767_80010_0.jpg (Dolce & Gabbana Medium Sicily clutch handbag White BB7652A1037),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/medium-sicily-clutch-handbag-beige-BB7612AN76780010.html
cgid%3Dwomen-bags,BB7598AW57680414,3.5 shoulder bag,1595.0,1595.0,USD,variation_group,True,True,158051200077943,158051200077943,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwd877638b/images/zoom/BB7598AW576_80414_0.jpg (Dolce & Gabbana 3.5 shoulder bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-shoulder-bag-pink-BB7598AW57680414.html
cgid%3Dwomen-bags,BB7598AW57680999,3.5 shoulder bag,1595.0,1595.0,USD,variation_group,True,True,158056265977733,158056265977733 | 158051200171146,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw1d45c53c/images/zoom/BB7598AW576_80999_0.jpg (Dolce & Gabbana 3.5 shoulder bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-shoulder-bag-black-BB7598AW57680999.html
cgid%3Dwomen-bags,BB7599AW57680414,3.5 crossbody bag,2495.0,2495.0,USD,variation_group,True,True,158051200077950,158051200077950 | 158051200228444,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwfb135ab3/images/zoom/BB7599AW576_80414_0.jpg (Dolce & Gabbana 3.5 crossbody bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-crossbody-bag-pink-BB7599AW57680414.html
cgid%3Dwomen-bags,BB7599AW57680999,3.5 crossbody bag,2495.0,2495.0,USD,variation_group,True,True,158056265977740,158056265977740 | 158051200171542,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw3383b5f1/images/zoom/BB7599AW576_80999_0.jpg (Dolce & Gabbana 3.5 crossbody bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-crossbody-bag-black-BB7599AW57680999.html
cgid%3Dwomen-bags,BB7603AW57680414,3.5 crossbody bag,1845.0,1845.0,USD,variation_group,True,True,158056265980320,158056265980320,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw5ff0bb6d/images/zoom/BB7603AW576_80414_0.jpg (Dolce & Gabbana 3.5 crossbody bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-crossbody-bag-pink-BB7603AW57680414.html
cgid%3Dwomen-bags,BB7603AW57680999,3.5 crossbody bag,1845.0,1845.0,USD,variation_group,True,True,158056265923020,158056265923020 | 158051200171559,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwb7008e0b/images/zoom/BB7603AW576_80999_0.jpg (Dolce & Gabbana 3.5 crossbody bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-crossbody-bag-black-BB7603AW57680999.html
cgid%3Dwomen-bags,GZ031AGI898HC3JB,Bluebell-printed canvas shopper,85.0,85.0,USD,variation_group,True,True,158056810270432,158056810270432,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw78f5a468/images/zoom/GZ031AGI898_HC3JB_0.jpg (Dolce & Gabbana Bluebell-printed canvas shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/exclusive-shopper-in-canvas/bluebell-printed-canvas-shopper-print-GZ031AGI898HC3JB.html
cgid%3Dwomen-bags,GZ031AGI897HWAGN,Zebra-printed canvas shopper,85.0,85.0,USD,variation_group,True,True,158056810270470,158056810270470,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw134e5265/images/zoom/GZ031AGI897_HWAGN_0.jpg (Dolce & Gabbana Zebra-printed canvas shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/exclusive-shopper-in-canvas/zebra-printed-canvas-shopper-print-GZ031AGI897HWAGN.html
cgid%3Dwomen-bags,GZ031AGI897HAVAN,DG Logo-printed canvas shopper,85.0,85.0,USD,variation_group,True,True,158056810270449,158056810270449,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw4b612db9/images/zoom/GZ031AGI897_HAVAN_0.jpg (Dolce & Gabbana DG Logo-printed canvas shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/exclusive-shopper-in-canvas/dg-logo-printed-canvas-shopper-print-GZ031AGI897HAVAN.html
cgid%3Dwomen-bags,BB2274AI354HM4YE,Large shopper,1295.0,1295.0,USD,variation_group,True,True,158051200243393,158051200243393,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwdb5aeb31/images/zoom/BB2274AI354_HM4YE_0.jpg (Dolce & Gabbana Large shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/tote-bags/large-shopper-multicolor-BB2274AI354HM4YE.html
cgid%3Dwomen-bags,BB7603AS1708S058,3.5 crossbody bag,1845.0,1845.0,USD,variation_group,True,True,158056265977757,158056265977757 | 158051200243577,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwa21cc351/images/zoom/BB7603AS170_8S058_0.jpg (Dolce & Gabbana 3.5 crossbody bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/3.5-crossbody-bag-beige-BB7603AS1708S058.html
cgid%3Dwomen-bags,BB7270AR355HB4YC,Small Kendra shopper,1275.0,1275.0,USD,variation_group,True,True,158051200256461,158051200256461 | 158056265977641,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw167b075b/images/zoom/BB7270AR355_HB4YC_0.jpg (Dolce & Gabbana Small Kendra shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/tote-bags/small-kendra-shopper-multicolor-BB7270AR355HB4YC.html
cgid%3Dwomen-bags,BB7241AR355HA93M,Medium Kendra shopper,2245.0,2245.0,USD,variation_group,True,True,158051200077820,158051200077820,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw4c4173f5/images/zoom/BB7241AR355_HA93M_0.jpg (Dolce & Gabbana Medium Kendra shopper Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/tote-bags/medium-kendra-shopper-multicolor-BB7241AR355HA93M.html
cgid%3Dwomen-bags,BB6003A147189349,Medium Sicily handbag,2245.0,2245.0,USD,variation_group,True,True,158051200308559,158051200308559 | 158056265977504,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw2a4af219/images/zoom/BB6003A1471_89349_0.jpg (Dolce & Gabbana Medium Sicily handbag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-green-BB6003A147189349.html
cgid%3Dwomen-bags,BB7116A147187623,Small Sicily handbag,1695.0,1695.0,USD,variation_group,True,True,158056265977580,158056265977580,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw3bcc234c/images/zoom/BB7116A1471_87623_0.jpg (Dolce & Gabbana Small Sicily handbag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/small-sicily-handbag-purple-BB7116A147187623.html
cgid%3Dwomen-bags,BB7116A147189349,Small Sicily handbag,1695.0,1695.0,USD,variation_group,True,True,158051200308092,158051200308092 | 158056265977597,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwa83d3457/images/zoom/BB7116A1471_89349_0.jpg (Dolce & Gabbana Small Sicily handbag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/small-sicily-handbag-green-BB7116A147189349.html
cgid%3Dwomen-bags,BB6711A10168H462,Small Devotion top-handle bag,2145.0,2145.0,USD,variation_group,True,True,158051200217264,158051200217264 | 158056265977559,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dweb797a73/images/zoom/BB6711A1016_8H462_0.jpg (Dolce & Gabbana Small Devotion top-handle bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/small-devotion-top-handle-bag-purple-BB6711A10168H462.html
cgid%3Dwomen-bags,BB7158AD7768H462,Medium Devotion shoulder bag,2995.0,2995.0,USD,variation_group,True,True,158051200327314,158051200327314,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw92dc02dd/images/zoom/BB7158AD776_8H462_0.jpg (Dolce & Gabbana Medium Devotion shoulder bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-devotion-shoulder-bag-purple-BB7158AD7768H462.html
cgid%3Dwomen-bags,BB7100AW43780002,Large Devotion bag in quilted nappa leather,2995.0,2995.0,USD,variation_group,True,True,158052145450495,158052145450495 | 158052145524714,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw0ff984d0/images/zoom/BB7100AW437_80002_0.jpg (Dolce & Gabbana Large Devotion bag in quilted nappa leather Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/large-devotion-bag-in-quilted-nappa-leather-white-BB7100AW43780002.html
cgid%3Dwomen-bags,BB7347AW43780002,Quilted nappa leather Devotion baguette bag,2795.0,2795.0,USD,variation_group,True,True,158059579205356,158059579205356 | 158059579851287,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw48156771/images/zoom/BB7347AW437_80002_0.jpg (Dolce & Gabbana Quilted nappa leather Devotion baguette bag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/quilted-nappa-leather-devotion-baguette-bag-white-BB7347AW43780002.html
cgid%3Dwomen-bags,BB6651AV96780412,Large Devotion bag in quilted nappa leather,2995.0,2995.0,USD,variation_group,True,True,158053286759638,158053286759638 | 158053286765004,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw7608bc1c/images/zoom/BB6651AV967_80412_0.jpg (Dolce & Gabbana Large Devotion bag in quilted nappa leather Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/large-devotion-bag-in-quilted-nappa-leather-pale-pink-BB6651AV96780412.html
cgid%3Dwomen-bags,BB7158AW43780412,Medium Devotion bag in quilted nappa leather,2645.0,2645.0,USD,variation_group,True,True,158058990025536,158058990025536 | 158058990910221,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw81ecb633/images/zoom/BB7158AW437_80412_0.jpg (Dolce & Gabbana Medium Devotion bag in quilted nappa leather Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-devotion-bag-in-quilted-nappa-leather-pale-pink-BB7158AW43780412.html
cgid%3Dwomen-bags,BB6002A100180414,Large Sicily handbag,2095.0,2095.0,USD,variation_group,True,True,158058349946727,158058349946727,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwa1fee1b4/images/zoom/BB6002A1001_80414_0.jpg (Dolce & Gabbana Large Sicily handbag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/large-sicily-handbag-pink-BB6002A100180414.html
cgid%3Dwomen-bags,BB6003A103780412,Medium Sicily handbag,2195.0,2195.0,USD,variation_group,True,True,158051200626653,158051200626653,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwd02795ce/images/zoom/BB6003A1037_80412_0.jpg (Dolce & Gabbana Medium Sicily handbag Pink BB7598AW576),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-pale-pink-BB6003A103780412.html
cgid%3Dwomen-bags,BB6002A100180414,Large Sicily handbag,2095.0,2095.0,USD,variation_group,True,True,158058349946727,158058349946727,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwa1fee1b4/images/zoom/BB6002A1001_80414_0.jpg (Dolce & Gabbana Large Sicily handbag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/large-sicily-handbag-pink-BB6002A100180414.html
cgid%3Dwomen-bags,BB6003A103780412,Medium Sicily handbag,2195.0,2195.0,USD,variation_group,True,True,158051200626653,158051200626653,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwd02795ce/images/zoom/BB6003A1037_80412_0.jpg (Dolce & Gabbana Medium Sicily handbag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-pale-pink-BB6003A103780412.html
cgid%3Dwomen-bags,BB6002A10018M417,Large Sicily handbag,2095.0,2095.0,USD,variation_group,True,True,158052087561907,158052087561907,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw682b6785/images/zoom/BB6002A1001_8M417_0.jpg (Dolce & Gabbana Large Sicily handbag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/handbags/large-sicily-handbag-brown-BB6002A10018M417.html
cgid%3Dwomen-bags,BB6003A100180228,Medium Sicily handbag,1845.0,1845.0,USD,variation_group,True,True,158056265264703,158056265264703,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwe522e24c/images/zoom/BB6003A1001_80228_0.jpg (Dolce & Gabbana Medium Sicily handbag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-yellow-BB6003A100180228.html
cgid%3Dwomen-bags,BB6003A10378H202,Medium Sicily handbag,2195.0,2195.0,USD,variation_group,True,True,158056265137670,158056265137670 | 158056265264727,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwddaecfe9/images/zoom/BB6003A1037_8H202_0.jpg (Dolce & Gabbana Medium Sicily handbag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/medium-sicily-handbag-orange-BB6003A10378H202.html
cgid%3Dwomen-bags,BB7337AW57680205,Small calfskin DG Logo shopper,1095.0,1095.0,USD,variation_group,True,True,158056265059156,158056265059156 | 158056265040482,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwc4a1fe62/images/zoom/BB7337AW576_80205_0.jpg (Dolce & Gabbana Small calfskin DG Logo shopper Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/tote-bags/small-calfskin-dg-logo-shopper-yellow-BB7337AW57680205.html
cgid%3Dwomen-bags,BB7337AW57680244,Small calfskin DG Logo shopper,1095.0,1095.0,USD,variation_group,True,True,158056265060671,158056265060671 | 158059579954544,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw2901be8f/images/zoom/BB7337AW576_80244_0.jpg (Dolce & Gabbana Small calfskin DG Logo shopper Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/tote-bags/small-calfskin-dg-logo-shopper-orange-BB7337AW57680244.html
cgid%3Dwomen-bags,BB7287AW57680205,Calfskin DG logo crossbody bag,1395.0,1395.0,USD,variation_group,True,True,158056265059101,158056265059101 | 158056265040437,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw9c911021/images/zoom/BB7287AW576_80205_0.jpg (Dolce & Gabbana Calfskin DG logo crossbody bag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/calfskin-dg-logo-crossbody-bag-yellow-BB7287AW57680205.html
cgid%3Dwomen-bags,BB7287AW57680244,Calfskin DG Logo Bag crossbody bag,1395.0,1395.0,USD,variation_group,True,True,158059579146239,158059579146239 | 158058990303955,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dwf9f30e5b/images/zoom/BB7287AW576_80244_0.jpg (Dolce & Gabbana Calfskin DG Logo Bag crossbody bag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/calfskin-dg-logo-bag-crossbody-bag-orange-BB7287AW57680244.html
cgid%3Dwomen-bags,BB7287AW57680002,Calfskin DG Logo Bag crossbody bag,1395.0,1395.0,USD,variation_group,True,True,158058990932346,158058990932346 | 158058990303931,https://www.dolcegabbana.com/on/demandware.static/-/Sites-15/default/dw717e627a/images/zoom/BB7287AW576_80002_0.jpg (Dolce & Gabbana Calfskin DG Logo Bag crossbody bag Pink BB6002A1001),https://www.dolcegabbana.com/en/fashion/women/bags/shoulder-and-crossbody-bags/calfskin-dg-logo-bag-crossbody-bag-white-BB7287AW57680002.html
