category,product_name,product_id,product_url,image_url,full_price,discount_price,filename
women_shoes,Last Dance Sandal 105,LTDHIGS0-SMD-PLA,https://www.aquazzura.com/us_en/shoes/last-dance-sandal-105-platino-ltdhigs0-smd-pla.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/T/LTDHIGS0-SMD-PLA_02.jpg?fit=crop&w=800&h=1000,"$ 1,395",,women_shoes.html
women_shoes,Siren Sandal 105,SRIHIGS0-MLR-CA0,https://www.aquazzura.com/us_en/shoes/siren-sandal-105-gold-srihigs0-mlr-ca0.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/S/R/SRIHIGS0-MLR-CA0_02.jpg?fit=crop&w=800&h=1000,$ 995,,women_shoes.html
women_shoes,All Dolled Up Sandal Plateau 140,ADUHIGB0-DMC-104,https://www.aquazzura.com/us_en/shoes/all-dolled-up-sandal-plateau-140-multimetal-aduhigb0-dmc-104.html,/img/dump.9e9b708f.png,$ 995,600,women_shoes.html
women_shoes,Divine Mule 50,DVEMIDM0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/divine-mule-50-soft-gold-dvemidm0-ssy-sog.html,/img/dump.9e9b708f.png,$ 725,,women_shoes.html
women_shoes,So Nude Sandal 50,SNUMIDS1-SSY-SOG,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-50-soft-gold-snumids1-ssy-sog.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/S/N/SNUMIDS1-SSY-SOG_02.jpg?fit=crop&w=800&h=1000,$ 750,,women_shoes.html
women_shoes,Ari Sandal 85,IARMIDS1-EMK-SOG,https://www.aquazzura.com/us_en/shoes/ari-sandal-85-soft-gold-iarmids1-emk-sog.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/I/A/IARMIDS1-EMK-SOG_02.jpg?fit=crop&w=800&h=1000,$ 925,,women_shoes.html
women_shoes,Riviera Chain Wedge 95,RVCHIGW0-SSY-CA0,https://www.aquazzura.com/us_en/shoes/riviera-chain-wedge-95-gold-rvchigw0-ssy-ca0.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/R/V/RVCHIGW0-SSY-CA0_02.jpg?fit=crop&w=800&h=1000,$ 850,,women_shoes.html
women_shoes,Riviera Chain Sandal 50,RVCMIDS0-SSY-CA0,https://www.aquazzura.com/us_en/shoes/riviera-chain-sandal-50-gold-rvcmids0-ssy-ca0.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/R/V/RVCMIDS0-SSY-CA0_02.jpg?fit=crop&w=800&h=1000,$ 695,,women_shoes.html
women_shoes,Love Link Pump 75,LLKMIDL1-GRO-FFF,https://www.aquazzura.com/us_en/shoes/love-link-pump-75-white-llkmidl1-gro-fff.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/L/LLKMIDL1-GRO-FFF_02.jpg?fit=crop&w=800&h=1000,"$ 1,250",,women_shoes.html
women_shoes,Love Link Sandal 105,LLKHIGS0-SPE-CCC,https://www.aquazzura.com/us_en/shoes/love-link-sandal-105-silver-llkhigs0-spe-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/L/LLKHIGS0-SPE-CCC_02.jpg?fit=crop&w=800&h=1000,"$ 1,350",810,women_shoes.html
women_shoes,Tequila Plexi Sandal 50,TQPMIDS0-NPV-FFF,https://www.aquazzura.com/us_en/shoes/tequila-plexi-sandal-50-white-tqpmids0-npv-fff.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQPMIDS0-NPV-FFF_02.jpg?fit=crop&w=800&h=1000,"$ 1,125",,women_shoes.html
women_shoes,Tequila Mule 75,TQLMIDM0-NAP-FFF,https://www.aquazzura.com/us_en/shoes/tequila-mule-75-white-tqlmidm0-nap-fff.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQLMIDM0-NAP-FFF_02.jpg?fit=crop&w=800&h=1000,"$ 1,150",,women_shoes.html
women_shoes,Seduction Crystal Sling Flat,SCCFLAA0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/seduction-crystal-sling-flat-silver-sccflaa0-spp-ccc.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/S/C/SCCFLAA0-SPP-CCC_02.jpg?fit=crop&w=800&h=1000,"$ 1,125",,women_shoes.html
women_shoes,Purist Pump 105,PURHIGP1-SAT-FFF,https://www.aquazzura.com/us_en/shoes/purist-pump-105-white-purhigp1-sat-fff.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/P/U/PURHIGP1-SAT-FFF_02.jpg?fit=crop&w=800&h=1000,$ 750,,women_shoes.html
women_shoes,Love Affair Pump 105,LVAHIGP0-SUE-000,https://www.aquazzura.com/us_en/shoes/love-affair-pump-105-black-lvahigp0-sue-000.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/V/LVAHIGP0-SUE-000_02.jpg?fit=crop&w=800&h=1000,$ 875,,women_shoes.html
women_shoes,Cherry Pump 105,CEYHIGP0-SUE-NND,https://www.aquazzura.com/us_en/shoes/cherry-pump-105-new-nude-ceyhigp0-sue-nnd.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/C/E/CEYHIGP0-SUE-NND_02.jpg?fit=crop&w=800&h=1000,$ 850,,women_shoes.html
women_shoes,Galactic Flower Sandal 95,GLFHIGS0-NSD-LCN,https://www.aquazzura.com/us_en/shoes/galactic-flower-sandal-95-light-copper-new-nude-glfhigs0-nsd-lcn.html,/img/dump.9e9b708f.png,"$ 1,450",,women_shoes.html
women_shoes,The Spy Mule Flat,TSYFLAM0-MSU-000,https://www.aquazzura.com/us_en/shoes/the-spy-mule-flat-black-tsyflam0-msu-000.html,/img/dump.9e9b708f.png,$ 695,,women_shoes.html
women_shoes,The Spy Flat,TSYFLAA0-MSU-000,https://www.aquazzura.com/us_en/shoes/the-spy-flat-black-tsyflaa0-msu-000.html,/img/dump.9e9b708f.png,$ 795,,women_shoes.html
women_shoes,Boogie Cowboy Bootie 70,BOOMIDB1-SUE-000,https://www.aquazzura.com/us_en/shoes/boogie-cowboy-bootie-70-black-boomidb1-sue-000.html,/img/dump.9e9b708f.png,"$ 1,125",,women_shoes.html
women_shoes,Boogie Cowboy Bootie 70,BOOMIDB1-SUE-993,https://www.aquazzura.com/us_en/shoes/boogie-cowboy-bootie-70-cinnamon-boomidb1-sue-993.html,/img/dump.9e9b708f.png,"$ 1,125",,women_shoes.html
women_shoes,Lyon Bootie 35,LYOMIDB0-NGL-000,https://www.aquazzura.com/us_en/shoes/lyon-bootie-35-black-lyomidb0-ngl-000.html,/img/dump.9e9b708f.png,"$ 1,195",,women_shoes.html
women_shoes,Lyon Bootie 35,LYOMIDB0-SUE-ESP,https://www.aquazzura.com/us_en/shoes/lyon-bootie-35-espresso-lyomidb0-sue-esp.html,/img/dump.9e9b708f.png,"$ 1,195",,women_shoes.html
women_shoes,Whitney Boot Flat,WTNFLAB0-SCA-000,https://www.aquazzura.com/us_en/shoes/whitney-boot-flat-black-wtnflab0-sca-000.html,/img/dump.9e9b708f.png,"$ 1,250",,women_shoes.html
women_shoes,Bow Tie Pump 85,DENMIDP0-SUE-ECA,https://www.aquazzura.com/us_en/shoes/bow-tie-pump-85-nude-denmidp0-sue-eca.html,/img/dump.9e9b708f.png,$ 850,,women_shoes.html
women_shoes,Bow Tie Pump 105,DENHIGP0-WVR-UPK,https://www.aquazzura.com/us_en/shoes/bow-tie-pump-105-ultra-pink-denhigp0-wvr-upk.html,/img/dump.9e9b708f.png,$ 850,,women_shoes.html
women_shoes,Amore Mule 95,AREHIGM0-NAP-FFF,https://www.aquazzura.com/us_en/shoes/amore-mule-95-white-arehigm0-nap-fff.html,/img/dump.9e9b708f.png,$ 850,,women_shoes.html
women_shoes,Bow Tie Pump 105,DENHIGP0-NAP-FFF,https://www.aquazzura.com/us_en/shoes/bow-tie-pump-105-white-denhigp0-nap-fff.html,/img/dump.9e9b708f.png,$ 850,,women_shoes.html
women_shoes,Purist Sling 50,PURMIDL0-NAP-FFF,https://www.aquazzura.com/us_en/shoes/purist-sling-50-white-purmidl0-nap-fff.html,/img/dump.9e9b708f.png,$ 775,,women_shoes.html
women_shoes,Tequila Sandal 105,TQLHIGS0-NAP-FFF,https://www.aquazzura.com/us_en/shoes/tequila-sandal-105-white-tqlhigs0-nap-fff.html,/img/dump.9e9b708f.png,"$ 1,450",,women_shoes.html
women_shoes,Temptation Crystal Sandal 105,TEMHIGSC-SPP-CCC,https://www.aquazzura.com/us_en/shoes/temptation-crystal-sandal-105-silver-temhigsc-spp-ccc.html,/img/dump.9e9b708f.png,"$ 1,395",,women_shoes.html
women_shoes,Wild At Heart Sandal 105,WHRHIGS0-SSY-CCC,https://www.aquazzura.com/us_en/shoes/wild-at-heart-sandal-105-silver-whrhigs0-ssy-ccc.html,/img/dump.9e9b708f.png,$ 950,,women_shoes.html
women_shoes,Gatsby Plexi Sling 105,GASHIGL0-SPP-CCC,https://www.aquazzura.com/us_en/shoes/gatsby-plexi-sling-105-silver-gashigl0-spp-ccc.html,/img/dump.9e9b708f.png,"$ 1,250",,women_shoes.html
