user_category,product_id,product_url,product_name,price,discounted_price,image_urls,availability,filename
mens_bags,MMKEAVE02CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/stark-backpack-in-visetos-mix/MMKEAVE02CO001.html?cgid=men-all-bags,Medium Stark Backpack in Visetos Mix,"$1,290.00","$1,290.00","https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKEAVE02CO001_01/stark-backpack-in-visetos-mix-cognac-medium?$w250$&fmt=auto&qlt=default",MMKEAVE02CO001,mens_bags.html
mens_bags,MMVEATT03CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/ottomar-weekender-bag-in-visetos-mix/MMVEATT03CO001.html?cgid=men-all-bags,"50.5cm / 19.9"" Ottomar Weekender Bag in Visetos Mix","$1,390.00","$1,390.00","https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMVEATT03CO001_01/ottomar-weekender-bag-in-visetos-mix-cognac-50-5cm-19-9-?$w250$&fmt=auto&qlt=default",MMVEATT03CO001,mens_bags.html
mens_bags,MMKESAC06ED001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-drawstring-backpack-in-lauretos/MMKESAC06ED001.html?cgid=men-all-bags,Medium Himmel Drawstring Backpack in Lauretos,$850.00,$850.00,"https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06ED001_01/himmel-drawstring-backpack-in-lauretos-ss24-dark-grey-medium?$w250$&fmt=auto&qlt=default",MMKESAC06ED001,mens_bags.html
mens_bags,MMKESAC06CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-drawstring-backpack-in-lauretos/MMKESAC06CO001.html?cgid=men-all-bags,Medium Himmel Drawstring Backpack in Lauretos,$850.00,$850.00,"https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMKESAC06CO001_01/himmel-drawstring-backpack-in-lauretos-cognac-medium?$w250$&fmt=auto&qlt=default",MMKESAC06CO001,mens_bags.html
mens_bags,MXZESAC06ED001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-triangle-pouch-in-lauretos/MXZESAC06ED001.html?cgid=men-all-bags,Himmel Triangle Pouch in Lauretos,$490.00,$490.00,"https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06ED001_01/himmel-triangle-pouch-in-lauretos-ss24-dark-grey-one-size?$w250$&fmt=auto&qlt=default",MXZESAC06ED001,mens_bags.html
mens_bags,MXZESAC06CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-triangle-pouch-in-lauretos/MXZESAC06CO001.html?cgid=men-all-bags,Himmel Triangle Pouch in Lauretos,$490.00,$490.00,"https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC06CO001_01/himmel-triangle-pouch-in-lauretos-cognac-one-size?$w250$&fmt=auto&qlt=default",MXZESAC06CO001,mens_bags.html
mens_bags,MMRESAC01ED001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-crossbody-in-lauretos/MMRESAC01ED001.html?cgid=men-all-bags,Small Himmel Crossbody in Lauretos,$590.00,$590.00,"https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01ED001_01/himmel-crossbody-in-lauretos-ss24-dark-grey-small?$w250$&fmt=auto&qlt=default",MMRESAC01ED001,mens_bags.html
mens_bags,MMRESAC01CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-crossbody-in-lauretos/MMRESAC01CO001.html?cgid=men-all-bags,Small Himmel Crossbody in Lauretos,$590.00,$590.00,"https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMRESAC01CO001_01/himmel-crossbody-in-lauretos-cognac-small?$w250$&fmt=auto&qlt=default",MMRESAC01CO001,mens_bags.html
mens_bags,MMTESAC01ED001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-e%2Fw-tote-in-lauretos/MMTESAC01ED001.html?cgid=men-all-bags,X-Large Himmel E/W Tote in Lauretos,$850.00,$850.00,"https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MMTESAC01ED001_01/himmel-e-w-tote-in-lauretos-ss24-dark-grey-x-large?$w250$&fmt=auto&qlt=default",MMTESAC01ED001,mens_bags.html
mens_bags,MXZESAC05CO001,https://us.mcmworldwide.com/en_US/men/bags/all-bags/himmel-crossbody-pouch-in-lauretos/MXZESAC05CO001.html?cgid=men-all-bags,Small Himmel Crossbody Pouch in Lauretos,$430.00,$430.00,"https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w3000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w2000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w750$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w1000$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w500$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w350$&fmt=auto&qlt=default, https://images.mcmworldwide.com/i/mcmworldwide/MXZESAC05CO001_01/himmel-crossbody-pouch-in-lauretos-cognac-small?$w250$&fmt=auto&qlt=default",MXZESAC05CO001,mens_bags.html
