product_id,product_url,product_name,price,image_urls,color_options,filename
No ID,https://www.canadagoose.com/us/en/tonal-cap-5481U.html,Tonal Cap,$225,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414889/product-image/5481U_25.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414889/product-image/5481U_25.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414890/product-image/5481U_25_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414889/product-image/5481U_25_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414890/product-image/5481U_25_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414893/product-image/5481U_25_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1693414892/product-image/5481U_25_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1683313640/product-image/5481U_25_o.png, https://images.canadagoose.com/cg-global/images/pdp-images/TEI-1.svg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/25.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/boundary-sock-low-5471U.html,Boundary Sock Low,$75,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713469684/product-image/5471U_25.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713469684/product-image/5471U_25.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713469698/product-image/5471U_25_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713469705/product-image/5471U_25_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713469723/product-image/5471U_25_o.png, https://images.canadagoose.com/cg-global/images/pdp-images/TEI-1.svg","[{""color"": ""White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/25.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/crofton-puffer-2252M.html,Crofton Puffer,"$1,125","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690676/product-image/2252M_222.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690676/product-image/2252M_222.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690672/product-image/2252M_222_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690669/product-image/2252M_222_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690670/product-image/2252M_222_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690670/product-image/2252M_222_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690668/product-image/2252M_222_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690678/product-image/2252M_222_f.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690676/product-image/2252M_222_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690677/product-image/2252M_222_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}, {""color"": ""Ozone Blue"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1625587112/product-swatch/222.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/science-research-jacket-4183M.html,Science Research Jacket,$750,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099896/product-image/4183M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099896/product-image/4183M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099899/product-image/4183M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099901/product-image/4183M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099903/product-image/4183M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099905/product-image/4183M_63_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099906/product-image/4183M_63_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099907/product-image/4183M_63_f.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099948/product-image/4183M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099997/product-image/4183M_63_p.psd, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099957/product-image/4183M_63_q.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1633099992/product-image/4183M_63_r.png","[{""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/lawrence-puffer-2801M.html,Lawrence Puffer,"$1,275","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532689/product-image/2801M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532689/product-image/2801M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532689/product-image/2801M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532689/product-image/2801M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532689/product-image/2801M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532692/product-image/2801M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687532698/product-image/2801M_63_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/lawson-jacket-kind-fleece-humanature-7049M1.html,Lawson Jacket Kind Fleece HUMANATURE,$650,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706295662/product-image/7049M1_99.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706295662/product-image/7049M1_99.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706295666/product-image/7049M1_99_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706295665/product-image/7049M1_99_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706295663/product-image/7049M1_99_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1651254839/product-image/7049M1_99_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1651254836/product-image/7049M1_99_p.png, https://images.canadagoose.com/cg-global/images/pdp-images/TEI-1.svg","[{""color"": ""Quarry Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1597158635/product-swatch/211.svg""}, {""color"": ""Tan Heather"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1596209879/product-swatch/149.svg""}, {""color"": ""Greige"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1651259889/product-swatch/99.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/carson-parka-heritage-3805M.html,Carson Parka Heritage,"$1,775","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1704837867/product-image/3805M_66.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1704837867/product-image/3805M_66.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1704837862/product-image/3805M_66_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1704837844/product-image/3805M_66_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1704837872/product-image/3805M_66_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635448567/product-image/3805M_66_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635448573/product-image/3805M_66_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/borden-bomber-heritage-7968MB.html,Borden Bomber Heritage,"$1,575","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914732/product-image/7968MB_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914732/product-image/7968MB_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914733/product-image/7968MB_61_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914732/product-image/7968MB_61_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914733/product-image/7968MB_61_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914758/product-image/7968MB_61_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914746/product-image/7968MB_61_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1669914722/product-image/7968MB_61_f.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1632921418/product-image/7968MB_61_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1632921422/product-image/7968MB_61_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/hybridge-jacket-2744M.html,HyBridge® Jacket,$895,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420750/product-image/2744M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420750/product-image/2744M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420747/product-image/2744M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420747/product-image/2744M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420753/product-image/2744M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420752/product-image/2744M_63_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705420751/product-image/2744M_63_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635520083/product-image/2744M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635520076/product-image/2744M_63_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/chilliwack-bomber-2050M.html,Chilliwack Bomber,"$1,295","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927944/product-image/2050M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927944/product-image/2050M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927942/product-image/2050M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927940/product-image/2050M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927947/product-image/2050M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702927948/product-image/2050M_63_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1658237606/product-image/2050M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1658237607/product-image/2050M_63_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}, {""color"": ""Military Green"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414882/product-swatch/49.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/emory-parka-2580M.html,Emory Parka,"$1,625","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705679055/product-image/2580M_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705679055/product-image/2580M_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705679043/product-image/2580M_61_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705678987/product-image/2580M_61_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705678986/product-image/2580M_61_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705678984/product-image/2580M_61_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705678983/product-image/2580M_61_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635546017/product-image/2580M_61_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635545998/product-image/2580M_61_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/langford-parka-wool-2062M1.html,Langford Parka Wool,"$1,650","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433841/product-image/2062M1_1163.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433841/product-image/2062M1_1163.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433841/product-image/2062M1_1163_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433842/product-image/2062M1_1163_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433841/product-image/2062M1_1163_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433850/product-image/2062M1_1163_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705433849/product-image/2062M1_1163_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1670428776/product-image/2062M1_1163_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1670428775/product-image/2062M1_1163_p.png","[{""color"": ""Atlantic Navy Melange"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1654520850/product-swatch/1161.svg""}, {""color"": ""Carbon Melange"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1654520847/product-swatch/1160.svg""}, {""color"": ""Military Green Melange"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1654520853/product-swatch/1162.svg""}, {""color"": ""Quicksand Melange"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1659115571/product-swatch/1163.svg""}, {""color"": ""Slate Grey Melange"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1676562558/product-swatch/1551.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/crofton-puffer-black-label-2252MB.html,Crofton Puffer Black Label,"$1,125","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690170/product-image/2252MB_444.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690167/product-image/2252MB_444_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690160/product-image/2252MB_444_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690162/product-image/2252MB_444_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690165/product-image/2252MB_444_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690158/product-image/2252MB_444_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690153/product-image/2252MB_444_f.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690175/product-image/2252MB_444_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708690177/product-image/2252MB_444_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Boulder Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1593201462/product-swatch/444.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}, {""color"": ""Sagebrush"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1573595283/product-swatch/852.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/mersey-vest-kind-fleece-7052M.html,Mersey Vest Kind Fleece,$525,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1657213568/product-image/7052M_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1657213570/product-image/7052M_61_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1657213569/product-image/7052M_61_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1657213581/product-image/7052M_61_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1714675353/product-image/7052M_61_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1714675348/product-image/7052M_61_p.png, https://images.canadagoose.com/cg-global/images/pdp-images/TEI-1.svg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/carson-parka-2079M.html,Carson Parka,"$1,495","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686318/product-image/2079M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686291/product-image/2079M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686258/product-image/2079M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686356/product-image/2079M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686272/product-image/2079M_63_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700686351/product-image/2079M_63_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1664909915/product-image/2079M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1664909913/product-image/2079M_63_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/lodge-hoody-black-label-5078MB.html,Lodge Hoody Black Label,$850,"https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1714675133/product-image/5078MB_946.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708437/product-image/5078MB_946_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708434/product-image/5078MB_946_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708433/product-image/5078MB_946_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708436/product-image/5078MB_946_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708430/product-image/5078MB_946_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708708429/product-image/5078MB_946_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Black Shine"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1601321274/product-swatch/946.svg""}, {""color"": ""Boulder Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1593201462/product-swatch/444.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/chateau-parka-black-label-heritage-3426MB.html,Chateau Parka Black Label Heritage,"$1,775","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706908983/product-image/3426MB_67.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706563461/product-image/3426MB_67_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706563573/product-image/3426MB_67_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706563541/product-image/3426MB_67_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706563557/product-image/3426MB_67_d.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706563497/product-image/3426MB_67_e.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635860278/product-image/3426MB_67_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635860279/product-image/3426MB_67_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/lawrence-long-puffer-2800M.html,Lawrence Long Puffer,"$1,395","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1689622233/product-image/2800M_61.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1689622232/product-image/2800M_61_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1689622232/product-image/2800M_61_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1689622233/product-image/2800M_61_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687285801/product-image/2800M_61_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687285801/product-image/2800M_61_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}]",all_men.html
No ID,https://www.canadagoose.com/us/en/lawrence-puffer-jacket-2802M.html,Lawrence Puffer Jacket,"$1,175","https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286328/product-image/2802M_63.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286325/product-image/2802M_63_a.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286325/product-image/2802M_63_b.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286325/product-image/2802M_63_c.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286329/product-image/2802M_63_o.png, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1687286329/product-image/2802M_63_p.png","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
