product_id,category,product_name,price,main_image_url,additional_image_url,product_details_url,product_color,product_tags,filename
6K05733S24443096,all-womens,Cable Knit Cape Jumper,"$1,590",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwcfe35582/Assets/6K05733S24443096_X/large/8/8/5/e/885ec20d796da991f0d28039d13ce651daf34299_6K05733S24443096_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwcfe35582/Assets/6K05733S24443096_X/large/8/8/5/e/885ec20d796da991f0d28039d13ce651daf34299_6K05733S24443096_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw8a270367/Assets/6K05733S24443096_J/large/c/f/4/0/cf4095e3010309fdc6bd27b61cac3bbed6117fc8_6K05733S24443096_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwbae2cddf/Assets/6K05733S24443096_H/large/8/f/2/5/8f252b83e183730327781974d1ff098bafb6127c_6K05733S24443096_H.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dweb4fc4ff/Assets/6K05733S24443096_G/large/6/b/a/7/6ba70a416b6cade2bedd8e0183a5d4af4eb02234_6K05733S24443096_G.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/sweatshirts-and-t-shirts/cable-knit-cape-jumper-6K05733S24443096.html,"Green, Pink",Responsible Alpaca Standard,all-womens.html
910024PE00012508,all-womens,Logo Chunky Aviator Sunglasses,$320,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw90251e97/Assets/910024PE00012508_C/large/0/a/4/8/0a48e0499534b3fd659fa00c9f309023c670f7be_910024PE00012508_C.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw90251e97/Assets/910024PE00012508_C/large/0/a/4/8/0a48e0499534b3fd659fa00c9f309023c670f7be_910024PE00012508_C.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwa5e0e5af/Assets/910024PE00012508_Y/large/a/0/9/a/a09ad6e8e2e7112cde3894c334377eb961bbe383_910024PE00012508_Y.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/sunglasses/logo-chunky-aviator-sunglasses-910024PE00012508.html,"Havana, Black, Horn",,all-womens.html
930120PS00047201,all-womens,String Bandeau Bikini Top,$240,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw091f5a5e/Assets/930120PS00047201_X/large/d/b/0/c/db0c428d4fe5a5e1d03932fe3f5faf1a7ef98740_930120PS00047201_X.jpg?sw=1920&sh=2362,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw091f5a5e/Assets/930120PS00047201_X/large/d/b/0/c/db0c428d4fe5a5e1d03932fe3f5faf1a7ef98740_930120PS00047201_X.jpg?sw=1920&sh=2362,https://www.stellamccartney.com/us/en/women/stella%E2%80%99s-packing-list/string-bandeau-bikini-top-930120PS00047201.html,,Recycled Materials,all-womens.html
7B0106WP02219043,all-womens,Logo Canvas Crossbody Tote Bag,$795,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw317c2855/Assets/7B0106WP02219043_X/large/e/6/f/3/e6f3c0f682ca0cdeda8e1230639b735f43a8b145_7B0106WP02219043_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw317c2855/Assets/7B0106WP02219043_X/large/e/6/f/3/e6f3c0f682ca0cdeda8e1230639b735f43a8b145_7B0106WP02219043_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwb821a914/Assets/7B0106WP02219043_J/large/a/f/7/e/af7ee34a7fd4f1fd650249f1ea9939f47d64f7fd_7B0106WP02219043_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw6ad7bfd7/Assets/7B0106WP02219043_P/large/9/6/6/c/966c24db453881d3543143032c53906cc4482e32_7B0106WP02219043_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwbb395507/Assets/7B0106WP02219043_Y/large/2/6/1/5/2615b07ff43bf7e1b4914558f114e7972a037278_7B0106WP02219043_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw9a92635e/Assets/7B0106WP02219043_K/large/0/a/4/a/0a4abecb45a51fc3d1fef78c93f9becc6e023daa_7B0106WP02219043_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/handbags/logo-canvas-crossbody-tote-bag-7B0106WP02219043.html,,Regenerative Cotton,all-womens.html
7P0067W91321000,all-womens,Falabella zipper Cardholder,$350,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dweb161482/Assets/7P0067W91321000_X/large/f/a/a/4/faa4eb6c571b06a1ec45594e43a0cad56731aebd_7P0067W91321000_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dweb161482/Assets/7P0067W91321000_X/large/f/a/a/4/faa4eb6c571b06a1ec45594e43a0cad56731aebd_7P0067W91321000_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw757cae02/Assets/7P0067W91321000_P/large/6/8/5/1/68518452f1510b097a4df1486b9283c589e19b2d_7P0067W91321000_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw869ee892/Assets/7P0067W91321000_Y/large/3/9/2/f/392f218aaa547b01cc33b0d1cc18a328a53c26b1_7P0067W91321000_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw9e545644/Assets/7P0067W91321000_K/large/f/a/f/5/faf5b91e12e32a92842e579389624c8a301a428b_7P0067W91321000_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/compact-wallets/falabella-zipper-cardholder-7P0067W91321000.html,,Recycled Materials,all-womens.html
910027PE00019200,all-womens,Falabella Pin Round Sunglasses,$195,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwcfc40b17/Assets/910027PE00019200_X/large/b/7/2/4/b72489759ef656162744fa990f2ae1c71a27eb0e_910027PE00019200_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwcfc40b17/Assets/910027PE00019200_X/large/b/7/2/4/b72489759ef656162744fa990f2ae1c71a27eb0e_910027PE00019200_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwf10d41cf/Assets/910027PE00019200_P/large/4/6/e/8/46e8689448a73f7e091f53422a174a03f6a3cfed_910027PE00019200_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw4d6b8a64/Assets/910027PE00019200_K/large/e/2/a/c/e2acb676b25566ef80c7c4ae0c1fd85fe8740b94_910027PE00019200_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/sunglasses/falabella-pin-round-sunglasses-910027PE00019200.html,"Cream, Black, Havana",BIO ACETATE,all-womens.html
6K06903S24678519,all-womens,Mouline Rib Knit Skirt,$790,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw81754f4a/Assets/6K06903S24678519_X/large/f/9/2/6/f926af02864b41fe91faf82ab95a6403a9c9ef04_6K06903S24678519_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw81754f4a/Assets/6K06903S24678519_X/large/f/9/2/6/f926af02864b41fe91faf82ab95a6403a9c9ef04_6K06903S24678519_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwebb5fa8a/Assets/6K06903S24678519_J/large/8/a/1/9/8a1955ade0ad2fe5b55c4cc6c8c5894e3f3800e1_6K06903S24678519_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw3bb4c445/Assets/6K06903S24678519_H/large/b/3/d/b/b3db4e52dd67b37fc4fd00779033b927df983e60_6K06903S24678519_H.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw004c4812/Assets/6K06903S24678519_G/large/1/c/f/c/1cfce44a37b225997fcae701f34a366ce62f60ab_6K06903S24678519_G.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/sale/sale-women/mouline-rib-knit-skirt-6K06903S24678519.html,,Forest-Friendly Viscose,all-womens.html
234387W93559300,all-womens,Falabella Fold-Over Tote Bag,"$1,295",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw320febcc/Assets/234387W93559300_X/large/c/9/8/e/c98e5e3f04106ae6bc6651dc2d3e0aa739a2a390_234387W93559300_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw320febcc/Assets/234387W93559300_X/large/c/9/8/e/c98e5e3f04106ae6bc6651dc2d3e0aa739a2a390_234387W93559300_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw8daea48b/Assets/234387W93559300_J/large/f/c/e/4/fce47a42567ff50583baa1c593f12820a3cf5237_234387W93559300_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw181a7c54/Assets/234387W93559300_C/large/f/d/f/0/fdf0449f556b0293b52027a53e2403553559c470_234387W93559300_C.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw54419030/Assets/234387W93559300_H/large/2/5/6/0/25604359fa5428deef4b50e81fa10f61bd725fe2_234387W93559300_H.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw021c4a39/Assets/234387W93559300_G/large/f/6/a/a/f6aac3f2d4ca396accb2ed4e270aeb39914fa910_234387W93559300_G.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwc504af3f/Assets/234387W93559300_P/large/9/6/f/6/96f6b780237f1a819629354b7c02836b1d92354a_234387W93559300_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwdf4e8783/Assets/234387W93559300_M/large/3/6/0/3/3603cfaacb1539e0ed59f70447794c39fdb1231a_234387W93559300_M.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw4a3ed5ba/Assets/234387W93559300_N/large/d/a/a/2/daa2f581e8748f3532453730cec81fcb3839ae2d_234387W93559300_N.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw27da8ab6/Assets/234387W93559300_O/large/7/b/5/7/7b57f1b62243092bfc1c829384c823fc3e01d4be_234387W93559300_O.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/the-iconic-falabella/falabella-fold-over-tote-bag-234387W93559300.html,"Cream, Black, Black",Recycled Materials,all-womens.html
810423AP02501907,all-womens,Elyse Star-Studded Mary Janes,$955,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw595cbba1/Assets/810423AP02501907_X/large/f/0/5/6/f0560b29e362b10ca762d0b2f70ef0431a5a3d83_810423AP02501907_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw595cbba1/Assets/810423AP02501907_X/large/f/0/5/6/f0560b29e362b10ca762d0b2f70ef0431a5a3d83_810423AP02501907_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw096e2fe5/Assets/810423AP02501907_P/large/e/c/d/d/ecdd6c8fc147db80c5befef411f97586a27ffc69_810423AP02501907_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw7bc6c3f7/Assets/810423AP02501907_Y/large/b/e/b/f/bebff0dfdcdee0b82fcb413499d2fb66c0582071_810423AP02501907_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw0d7ffda3/Assets/810423AP02501907_K/large/7/2/a/0/72a0401ef1528432a7b9574aa9cdcc2860c2da49_810423AP02501907_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/shoes/elyse-star-studded-mary-janes-810423AP02501907.html,"white, black","Pre-Order, VEGAN",all-womens.html
7B0084WP03759500,all-womens,Logo Raffia Large Tote Bag,"$1,225",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwb3754695/Assets/7B0084WP03759500_X/large/e/1/f/b/e1fb6cc4fc652524a63373c9373180be2b274072_7B0084WP03759500_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwb3754695/Assets/7B0084WP03759500_X/large/e/1/f/b/e1fb6cc4fc652524a63373c9373180be2b274072_7B0084WP03759500_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwea67eb37/Assets/7B0084WP03759500_J/large/a/d/7/5/ad75105030984207a4bb878df8626d9dbae82624_7B0084WP03759500_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw48f60c51/Assets/7B0084WP03759500_P/large/e/3/4/0/e3400e632185738d6e89e6f90f47f9b87a94c316_7B0084WP03759500_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwbe9f7847/Assets/7B0084WP03759500_Y/large/1/1/3/6/1136983ecf498d8bbff1c8deb13a97364a34425b_7B0084WP03759500_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwd02b700f/Assets/7B0084WP03759500_K/large/8/9/7/7/89779d2541084c45ddc51420b726414b6675a61f_7B0084WP03759500_K.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw03087810/Assets/7B0084WP03759500_L/large/4/8/b/a/48ba461fd9deed43fefd18efe7f813ceab090855_7B0084WP03759500_L.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/raffia-bags/logo-raffia-large-tote-bag-7B0084WP03759500.html,,RAFFIA,all-womens.html
6D02973SPH974216,all-womens,Mirror Crochet Wide-Leg Jeans,"$1,850",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw5c515dc3/Assets/6D02973SPH974216_X/large/9/4/2/6/94260850cd7b9a0b82c207f27783382535159d4b_6D02973SPH974216_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw5c515dc3/Assets/6D02973SPH974216_X/large/9/4/2/6/94260850cd7b9a0b82c207f27783382535159d4b_6D02973SPH974216_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwa3f6fe37/Assets/6D02973SPH974216_J/large/7/8/1/6/78161bbbb016a60a1b93358590fdba84729df197_6D02973SPH974216_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw013ee525/Assets/6D02973SPH974216_C/large/a/f/8/8/af88c671e229494345bd169bd57c667fe8b15381_6D02973SPH974216_C.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw50f72966/Assets/6D02973SPH974216_P/large/5/a/2/c/5a2cd68b95f1c552ec8595731ae68bec233536bc_6D02973SPH974216_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw3ab77770/Assets/6D02973SPH974216_Y/large/0/6/b/4/06b408a8d1cdd47f5a37249f2c6c83e23807cbcf_6D02973SPH974216_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwabbc9a30/Assets/6D02973SPH974216_K/large/c/9/2/e/c92e163a6821488a00e295ebbb774e05df2ae821_6D02973SPH974216_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/ready-to-wear/mirror-crochet-wide-leg-jeans-6D02973SPH974216.html,,Regenerative Cotton,all-womens.html
7B0033WP03772520,all-womens,Frayme S-Wave Bucket Bag,"$1,850",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw188d5b08/Assets/7B0033WP03772520_X/large/1/0/d/e/10deaa49a7584e6bce33132636d6034adf9b9b82_7B0033WP03772520_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw188d5b08/Assets/7B0033WP03772520_X/large/1/0/d/e/10deaa49a7584e6bce33132636d6034adf9b9b82_7B0033WP03772520_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw334bda74/Assets/7B0033WP03772520_J/large/4/3/5/e/435ed62848d932a71670b3d586de5333376e7e2a_7B0033WP03772520_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw3c89d177/Assets/7B0033WP03772520_P/large/c/e/3/c/ce3cba19d5ca51da2fb342389a9c174a359ac490_7B0033WP03772520_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwb2f620b2/Assets/7B0033WP03772520_Y/large/5/c/b/b/5cbbe0621ff013be0e6ceaafb8823b5ccc173955_7B0033WP03772520_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw56abe9c8/Assets/7B0033WP03772520_K/large/1/9/6/c/196cadfbe588cc69fd2aa8263a5daf15bbd3b994_7B0033WP03772520_K.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw990c737b/Assets/7B0033WP03772520_M/large/b/5/1/3/b513acc479b88a6e0531a268e08ef1b9497eebbf_7B0033WP03772520_M.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/crossbody-bags/frayme-s-wave-bucket-bag-7B0033WP03772520.html,,UPPEAL,all-womens.html
920130PL00081000,all-womens,Monogram Mesh Bikini Briefs,$70,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw134f56c1/Assets/920130PL00081000_X/large/8/2/5/8/82584cbfbccdd3fea3bd000ec5b13993873fc96c_920130PL00081000_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw134f56c1/Assets/920130PL00081000_X/large/8/2/5/8/82584cbfbccdd3fea3bd000ec5b13993873fc96c_920130PL00081000_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwa0e45c75/Assets/920130PL00081000_J/large/e/f/7/d/ef7dac3c69944df19a637ee3ba194dbaf4e63398_920130PL00081000_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw884b5bcb/Assets/920130PL00081000_H/large/a/4/2/4/a4242e3da6795fa7b18a9c9246cea970de7b441d_920130PL00081000_H.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/monogram-mesh-bikini-briefs-920130PL00081000.html,,Recycled Materials,all-womens.html
6401643DU7017501,all-womens,Tailored Shorts,$725,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw1b94aeae/Assets/6401643DU7017501_X/large/6/f/2/0/6f204e30b22c8f034cd5912e6d8aeb17a4660399_6401643DU7017501_X.jpg?sw=1920&sh=2362,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw1b94aeae/Assets/6401643DU7017501_X/large/6/f/2/0/6f204e30b22c8f034cd5912e6d8aeb17a4660399_6401643DU7017501_X.jpg?sw=1920&sh=2362,https://www.stellamccartney.com/us/en/women/pants/tailored-shorts-6401643DU7017501.html,,Forest-Friendly Viscose,all-womens.html
910061PE00014400,all-womens,Abstract Rectangle Sunglasses,$240,https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwf17859ca/Assets/910061PE00014400_J/large/b/6/e/6/b6e6963ac611e00c101e16433136cf508093a8f2_910061PE00014400_J.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwf17859ca/Assets/910061PE00014400_J/large/b/6/e/6/b6e6963ac611e00c101e16433136cf508093a8f2_910061PE00014400_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw95e95956/Assets/910061PE00014400_K/large/c/3/0/6/c306df851ff4cb17b7539fdf536339d296024965_910061PE00014400_K.png?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/sunglasses/abstract-rectangle-sunglasses-910061PE00014400.html,"Blue, Black, Brown",BIO ACETATE,all-womens.html
6K08433S25174000,all-womens,Lace Insert High Neck Top,"$1,190",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw28556a7a/Assets/6K08433S25174000_X/large/5/8/1/6/5816747e97241d4aa9ada972847e1177aadeb18d_6K08433S25174000_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw28556a7a/Assets/6K08433S25174000_X/large/5/8/1/6/5816747e97241d4aa9ada972847e1177aadeb18d_6K08433S25174000_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw402b0964/Assets/6K08433S25174000_J/large/7/b/d/4/7bd4ef0b4e5f6b2b8efb84eb47b4ea46be9c37e7_6K08433S25174000_J.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwaa749aed/Assets/6K08433S25174000_C/large/5/c/f/a/5cfa94452b8089517351d7811bde80cdb841cb49_6K08433S25174000_C.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw121cd7cd/Assets/6K08433S25174000_G/large/5/3/0/e/530e68cd965c5327ef0c55f621344ed9ffaf589c_6K08433S25174000_G.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw96fb018a/Assets/6K08433S25174000_P/large/8/1/a/a/81aa971a7700b643b7ae882988377fe53cda1de1_6K08433S25174000_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw65f28aa1/Assets/6K08433S25174000_Y/large/8/f/9/b/8f9bc6c334516e4a887f618a2ae1523c456d4970_6K08433S25174000_Y.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/shirts-and-tops/lace-insert-high-neck-top-6K08433S25174000.html,,Forest-Friendly Viscose,all-womens.html
513860WP02342000,all-womens,Logo Top Handle Crossbody Bag ,"$1,075",https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwd0e927b4/Assets/513860WP02342000_X/large/c/3/6/1/c3618410ec4c4e183a4494b4fb4dd6f2497932f8_513860WP02342000_X.jpg?sw=1920&sh=2362,"https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dwd0e927b4/Assets/513860WP02342000_X/large/c/3/6/1/c3618410ec4c4e183a4494b4fb4dd6f2497932f8_513860WP02342000_X.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw2c07cdce/Assets/513860WP02342000_P/large/8/c/8/5/8c855fa21e6cdc47727bd9f1f43ee45b6bf5fd77_513860WP02342000_P.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw8ba89d88/Assets/513860WP02342000_Y/large/a/b/d/a/abdad4058f1d079e2140a7e3c7332968c4b246f5_513860WP02342000_Y.jpg?sw=1920&sh=2362 , https://www.stellamccartney.com/dw/image/v2/BCWD_PRD/on/demandware.static/-/Sites-master_catalog/default/dw73b798d3/Assets/513860WP02342000_K/large/9/0/4/a/904a257f17aa87fd69835f674ec27e1e977f35c1_513860WP02342000_K.jpg?sw=1920&sh=2362",https://www.stellamccartney.com/us/en/women/the-logo-bag/logo-top-handle-crossbody-bag--513860WP02342000.html,"brown, grey, Green",VEGAN,all-womens.html
