product_id,product_name,price,category,image_urls,product_url,colors,sale_price,original_price,discount,filename
FN-MN-SHIR000742,Short sleeve button-up shirt,$380,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw4a4f4e62/images/BB/BB0576-/2000x/BB0576-100_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw30d281a0/images/BB/BB0576-/2000x/BB0576-100_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/short-sleeve-button-up-shirt-white/BB0576-100.html?g=man,,,$380,,men_clothing.html
FN-MN-SHIR000746,Denim shirt - Relaxed fit,$800,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwf8d166e2/images/BB/BB0558-/2000x/BB0558-BBR_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw6fc296cb/images/BB/BB0558-/2000x/BB0558-BBR_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-shirt---relaxed-fit-silver-blue/BB0558-BBR.html?g=man,,,$800,,men_clothing.html
FN-UX-SHIR000022,Denim shirt - Loose fit,$540,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw442fe43d/images/CB/CB0074-/2000x/CB0074-AA2_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwc3f9360f/images/CB/CB0074-/2000x/CB0074-AA2_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-shirt---loose-fit-anthracite-grey/CB0074-AA2.html?g=man,,,$540,,men_clothing.html
FN-MN-SHIR000747,Crinkled sweater,$620,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwa3d2726b/images/BB/BB0569-/2000x/BB0569-ACK_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw57767a58/images/BB/BB0569-/2000x/BB0569-ACK_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/crinkled-sweater-red/BB0569-ACK.html?g=man,,,$620,,men_clothing.html
FN-MN-SHIR000645 FW23,Button-up shirt,$350,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwc712ff92/images/BB/BB0512-/2000x/BB0512-100_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw6afc5237/images/BB/BB0512-/2000x/BB0512-100_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/button-up-shirt-white/BB0512-100.html?g=man,2 Colors,,$350,,men_clothing.html
FN-UX-SHIR000019,Denim shirt - Relaxed fit,$510,men_clothing,"https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwc781abd8/images/CB/CB0071-/2000x/CB0071-AQQ_A.jpg?sw=560&sh=840,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw43035794/images/CB/CB0071-/2000x/CB0071-AQQ_PLP_HOVER.jpg?sw=560&sh=840",https://www.acnestudios.com/us/en/denim-shirt---relaxed-fit-neon-orange/CB0071-AQQ.html?g=man,,,$510,,men_clothing.html
FA-UX-SHIR000067,Flannel check button-up shirt,$440,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwa0f637ff/images/CB/CB0062-/2000x/CB0062-AYT_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/flannel-check-button-up-shirt-white-black/CB0062-AYT.html?g=man,Unisex,,$440,,men_clothing.html
FA-UX-SHIR000066,Printed button-up shirt,$380,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw155f89b3/images/CB/CB0063-/2000x/CB0063-AS4_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/printed-button-up-shirt-pale-pink-multi/CB0063-AS4.html?g=man,Unisex,,$380,,men_clothing.html
FA-UX-SHIR000063,Stipe button-up shirt,$350,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dw984cecaf/images/CB/CB0061-/2000x/CB0061-AQE_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/stipe-button-up-shirt-bright-green-dark-green/CB0061-AQE.html?g=man,"2 Colors,Unisex",,$350,,men_clothing.html
FA-UX-SHIR000063,Stripe button-up shirt,$350,men_clothing,https://www.acnestudios.com/dw/image/v2/AAXV_PRD/on/demandware.static/-/Sites-acne-product-catalog/default/dwfe58ecd4/images/CB/CB0061-/2000x/CB0061-AO0_A.jpg?sw=560&sh=840,https://www.acnestudios.com/us/en/stripe-button-up-shirt-white-brown/CB0061-AO0.html?g=man,"2 Colors,Unisex",,$350,,men_clothing.html
