category,product_title,product_price,product_discountedPrice,product_position,product_cod10,product_brand,product_category,product_macro_category,product_micro_category,product_macro_category_id,product_color,product_color_id,product_micro_category_id,product_price_tf,product_discountedPrice_tf,product_quantity,product_coupon,product_is_in_stock,a_href,img,filename
seasonal_focus,203X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,315,315,22,10349645UH,STONE ISLAND,220/1467,Polo - T-Shirts,Short sleeve t-shirt,220,Royal Blue,20736,1467,315.0,315.0,1,,True,https://www.stoneisland.com/us/stone-island/short-sleeve-t-shirt_cod10349645uh.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10349645UH_13_f.jpg,seasonal_focus.html
seasonal_focus,221X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,353,353,23,10471163JL,STONE ISLAND,220/1464,Polo - T-Shirts,Polo shirt,220,Royal Blue,20736,1464,353.0,353.0,1,,True,https://www.stoneisland.com/us/stone-island/polo-shirt_cod10471163jl.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10471163JL_13_f.jpg,seasonal_focus.html
seasonal_focus,L04X3 STONE ISLAND MARINA,353,353,24,30288923SQ,STONE ISLAND,2208/39414,PANTS,Bermuda,2208,Royal Blue,20736,39414,353.0,353.0,1,,True,https://www.stoneisland.com/us/stone-island/bermuda_cod30288923sq.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30288923SQ_13_f.jpg,seasonal_focus.html
seasonal_focus,B02X6 STONE ISLAND MARINA:,330,330,25,30298395NT,STONE ISLAND,2202/41678,BERMUDAS,BEACH SHORTS,2202,Royal Blue,20736,41678,330.0,330.0,1,,True,https://www.stoneisland.com/us/stone-island/beach-shorts_cod30298395nt.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298395NT_13_f.jpg,seasonal_focus.html
seasonal_focus,509XB STONE ISLAND MARINA,850,850,26,14414255AI,STONE ISLAND,222/1405,SWEATERS,Sweater,222,White,3137,1405,850.0,850.0,1,,True,https://www.stoneisland.com/us/stone-island/sweater_cod14414255ai.html#dept=ssnlfcsss,https://cdn.yoox.biz/14/14414255AI_13_f.jpg,seasonal_focus.html
seasonal_focus,616X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,460,460,27,30298367UL,STONE ISLAND,2202/36840,BERMUDAS,Fleece Bermuda Shorts,2202,White,3137,36840,460.0,460.0,1,,True,https://www.stoneisland.com/us/stone-island/fleece-bermuda-shorts_cod30298367ul.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298367UL_13_f.jpg,seasonal_focus.html
seasonal_focus,614X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,420,420,28,43202273DH,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,White,3137,1457,420.0,420.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202273dh.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202273DH_13_f.jpg,seasonal_focus.html
seasonal_focus,314X3 PLATED COTTON CANVAS_STONE ISLAND MARINA,465,465,29,30298365CU,STONE ISLAND,2208/29321,PANTS,TROUSERS,2208,White,3137,29321,465.0,465.0,1,,True,https://www.stoneisland.com/us/stone-island/trousers_cod30298365cu.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298365CU_13_f.jpg,seasonal_focus.html
seasonal_focus,110X3 STONE ISLAND MARINA_PLATED COTTON CANVAS,435,435,30,63012984LI,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Royal Blue,20736,41695,435.0,435.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012984li.html#dept=ssnlfcsss,https://cdn.yoox.biz/63/63012984LI_13_f.jpg,seasonal_focus.html
seasonal_focus,221X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,353,353,31,10349627MQ,STONE ISLAND,220/1464,Polo - T-Shirts,Polo shirt,220,White,3137,1464,353.0,353.0,1,,True,https://www.stoneisland.com/us/stone-island/polo-shirt_cod10349627mq.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10349627MQ_13_f.jpg,seasonal_focus.html
seasonal_focus,615X2 ‘OLD’ TREATMENT_STONE ISLAND MARINA,550,550,32,43202123JM,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,Pink,3143,1457,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202123jm.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202123JM_13_f.jpg,seasonal_focus.html
seasonal_focus,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,33,63012983BR,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Royal Blue,20736,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012983br.html#dept=ssnlfcsss,https://cdn.yoox.biz/63/63012983BR_13_f.jpg,seasonal_focus.html
seasonal_focus,206X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,385,385,34,10469132GD,STONE ISLAND,220/1468,Polo - T-Shirts,Long sleeve t-shirt,220,Royal Blue,20736,1468,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/long-sleeve-t-shirt_cod10469132gd.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10469132GD_13_f.jpg,seasonal_focus.html
seasonal_focus,206X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,385,385,35,10462851NI,STONE ISLAND,220/1468,Polo - T-Shirts,Long sleeve t-shirt,220,White,3137,1468,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/long-sleeve-t-shirt_cod10462851ni.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10462851NI_13_f.jpg,seasonal_focus.html
seasonal_focus,314X3 PLATED COTTON CANVAS_STONE ISLAND MARINA,465,465,36,30289240OC,STONE ISLAND,2208/29321,PANTS,TROUSERS,2208,Ecru,20695,29321,465.0,465.0,1,,True,https://www.stoneisland.com/us/stone-island/trousers_cod30289240oc.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30289240OC_13_f.jpg,seasonal_focus.html
seasonal_focus,L04X3 STONE ISLAND MARINA,353,353,37,30298351BL,STONE ISLAND,2208/39414,PANTS,Bermuda,2208,White,3137,39414,353.0,353.0,1,,True,https://www.stoneisland.com/us/stone-island/bermuda_cod30298351bl.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298351BL_13_f.jpg,seasonal_focus.html
seasonal_focus,110X3 STONE ISLAND MARINA_PLATED COTTON CANVAS,435,435,38,63012992JW,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,435.0,435.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012992jw.html#dept=ssnlfcsss,https://cdn.yoox.biz/63/63012992JW_13_f.jpg,seasonal_focus.html
seasonal_focus,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,39,63012993OA,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012993oa.html#dept=ssnlfcsss,https://cdn.yoox.biz/63/63012993OA_13_f.jpg,seasonal_focus.html
seasonal_focus,616X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,460,460,40,30298362IR,STONE ISLAND,2202/36840,BERMUDAS,Fleece Bermuda Shorts,2202,Steel Gray,3165,36840,460.0,460.0,1,,True,https://www.stoneisland.com/us/stone-island/fleece-bermuda-shorts_cod30298362ir.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298362IR_13_f.jpg,seasonal_focus.html
seasonal_focus,B02X6 STONE ISLAND MARINA:,330,330,41,30216470MU,STONE ISLAND,2202/41678,BERMUDAS,BEACH SHORTS,2202,Steel Gray,3165,41678,330.0,330.0,1,,True,https://www.stoneisland.com/us/stone-island/beach-shorts_cod30216470mu.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30216470MU_13_f.jpg,seasonal_focus.html
seasonal_focus,614X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,420,420,42,43202270XK,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,Ecru,20695,1457,420.0,420.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202270xk.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202270XK_13_f.jpg,seasonal_focus.html
seasonal_focus,203X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,315,315,43,10469136LB,STONE ISLAND,220/1467,Polo - T-Shirts,Short sleeve t-shirt,220,Steel Gray,3165,1467,315.0,315.0,1,,True,https://www.stoneisland.com/us/stone-island/short-sleeve-t-shirt_cod10469136lb.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10469136LB_13_f.jpg,seasonal_focus.html
seasonal_focus,L04X3 STONE ISLAND MARINA,353,353,44,30215513HL,STONE ISLAND,2208/39414,PANTS,Bermuda,2208,Steel Gray,3165,39414,353.0,353.0,1,,True,https://www.stoneisland.com/us/stone-island/bermuda_cod30215513hl.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30215513HL_13_f.jpg,seasonal_focus.html
seasonal_focus,616X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,460,460,45,30215691RO,STONE ISLAND,2202/36840,BERMUDAS,Fleece Bermuda Shorts,2202,Ecru,20695,36840,460.0,460.0,1,,True,https://www.stoneisland.com/us/stone-island/fleece-bermuda-shorts_cod30215691ro.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30215691RO_13_f.jpg,seasonal_focus.html
seasonal_focus,614X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,420,420,46,43202271DV,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,Royal Blue,20736,1457,420.0,420.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202271dv.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202271DV_13_f.jpg,seasonal_focus.html
seasonal_focus,508XA STONE ISLAND MARINA,723,723,47,14452829GD,STONE ISLAND,222/1405,SWEATERS,Sweater,222,Royal Blue,20736,1405,723.0,723.0,1,,True,https://www.stoneisland.com/us/stone-island/sweater_cod14452829gd.html#dept=ssnlfcsss,https://cdn.yoox.biz/14/14452829GD_13_f.jpg,seasonal_focus.html
seasonal_focus,615X2 ‘OLD’ TREATMENT_STONE ISLAND MARINA,550,550,48,43202275KW,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,Steel Gray,3165,1457,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202275kw.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202275KW_13_f.jpg,seasonal_focus.html
seasonal_focus,314X3 PLATED COTTON CANVAS_STONE ISLAND MARINA,465,465,49,30298377BG,STONE ISLAND,2208/29321,PANTS,TROUSERS,2208,Steel Gray,3165,29321,465.0,465.0,1,,True,https://www.stoneisland.com/us/stone-island/trousers_cod30298377bg.html#dept=ssnlfcsss,https://cdn.yoox.biz/30/30298377BG_13_f.jpg,seasonal_focus.html
seasonal_focus,615X2 ‘OLD’ TREATMENT_STONE ISLAND MARINA,550,550,50,43202274MV,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,White,3137,1457,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202274mv.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202274MV_13_f.jpg,seasonal_focus.html
seasonal_focus,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,51,16306659GK,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Pink,3143,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306659gk.html#dept=ssnlfcsss,https://cdn.yoox.biz/16/16306659GK_13_f.jpg,seasonal_focus.html
seasonal_focus,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,52,16346560AC,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Ecru,20695,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16346560ac.html#dept=ssnlfcsss,https://cdn.yoox.biz/16/16346560AC_13_f.jpg,seasonal_focus.html
seasonal_focus,509XB STONE ISLAND MARINA,850,850,53,14452772FE,STONE ISLAND,222/1405,SWEATERS,Sweater,222,Royal Blue,20736,1405,850.0,850.0,1,,True,https://www.stoneisland.com/us/stone-island/sweater_cod14452772fe.html#dept=ssnlfcsss,https://cdn.yoox.biz/14/14452772FE_13_f.jpg,seasonal_focus.html
seasonal_focus,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,54,16341792OT,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Royal Blue,20736,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341792ot.html#dept=ssnlfcsss,https://cdn.yoox.biz/16/16341792OT_13_f.jpg,seasonal_focus.html
seasonal_focus,614X2 STONE ISLAND MARINA_‘OLD’ TREATMENT,420,420,55,43202272SL,STONE ISLAND,226/1457,FLEECEWEAR,Sweatshirt,226,Steel Gray,3165,1457,420.0,420.0,1,,True,https://www.stoneisland.com/us/stone-island/sweatshirt_cod43202272sl.html#dept=ssnlfcsss,https://cdn.yoox.biz/43/43202272SL_13_f.jpg,seasonal_focus.html
seasonal_focus,418X1 STONE ISLAND MARINA_RAW PLATED LINEN ,1248,1248,56,16346564HN,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,White,3137,36839,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16346564hn.html#dept=ssnlfcsss,https://cdn.yoox.biz/16/16346564HN_13_f.jpg,seasonal_focus.html
seasonal_focus,206X4 STONE ISLAND MARINA_‘OLD’ TREATMENT,385,385,57,10466373LD,STONE ISLAND,220/1468,Polo - T-Shirts,Long sleeve t-shirt,220,Steel Gray,3165,1468,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/long-sleeve-t-shirt_cod10466373ld.html#dept=ssnlfcsss,https://cdn.yoox.biz/10/10466373LD_13_f.jpg,seasonal_focus.html
shoes,"S0101 STONE ISLAND LOW CUT SNEAKER 
HAIRY SUEDE WITH LEATHER",385,385,0,17839598VP,STONE ISLAND,2477/32054,Shoes,Shoe.,2477,Ecru,20695,32054,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/shoe_cod17839598vp.html#dept=shssss,https://cdn.yoox.biz/17/17839598VP_13_f.jpg,shoes.html
shoes,"S0101 STONE ISLAND LOW CUT SNEAKER 
HAIRY SUEDE WITH LEATHER",385,385,1,17839594QJ,STONE ISLAND,2477/32054,Shoes,Shoe.,2477,Sage Green,20716,32054,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/shoe_cod17839594qj.html#dept=shssss,https://cdn.yoox.biz/17/17839594QJ_13_f.jpg,shoes.html
shoes,"S0101 STONE ISLAND LOW CUT SNEAKER 
HAIRY SUEDE WITH LEATHER",385,385,2,17839587BL,STONE ISLAND,2477/32054,Shoes,Shoe.,2477,Blue Grey,20741,32054,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/shoe_cod17839587bl.html#dept=shssss,https://cdn.yoox.biz/17/17839587BL_13_f.jpg,shoes.html
shoes,"S0101 STONE ISLAND LOW CUT SNEAKER 
HAIRY SUEDE WITH LEATHER",385,385,3,17731942UA,STONE ISLAND,2477/32054,Shoes,Shoe.,2477,Avio Blue,3178,32054,385.0,385.0,1,,True,https://www.stoneisland.com/us/stone-island/shoe_cod17731942ua.html#dept=shssss,https://cdn.yoox.biz/17/17731942UA_13_f.jpg,shoes.html
