product_id,product_name,original_price,discounted_price,category,image_urls,product_url,filename,relative_path
EWME0058A0H370002OEN,Silver Unila sunglasses,$ 420,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0a3639f5/images/large/EWME0058A0_H3700_02OEN_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2e7aeb79/images/large/EWME0058A0_H3700_02OEN_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44b8dc57/images/large/EWME0058A0_H3700_02OEN_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw19d00157/images/large/EWME0058A0_H3700_02OEN_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0a3639f5/images/large/EWME0058A0_H3700_02OEN_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2e7aeb79/images/large/EWME0058A0_H3700_02OEN_F.jpg?sw=768&q=80",/en-us/optical-EWME0058A0H370002OEN.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0065A0H380001MOA,Black Netherworld Sunglasses,$ 350,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf101e4dd/images/large/EWME0065A0_H3800_01MOA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc02ccd0e/images/large/EWME0065A0_H3800_01MOA_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1897ecdc/images/large/EWME0065A0_H3800_01MOA_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5bec2271/images/large/EWME0065A0_H3800_01MOA_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf101e4dd/images/large/EWME0065A0_H3800_01MOA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc02ccd0e/images/large/EWME0065A0_H3800_01MOA_F.jpg?sw=768&q=80",/en-us/optical-EWME0065A0H380001MOA.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0064A0H380003W9L,White Unlahand Sunglasses,$ 355,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0bcf2bdc/images/large/EWME0064A0_H3800_03W9L_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdb0bead0/images/large/EWME0064A0_H3800_03W9L_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw786913f4/images/large/EWME0064A0_H3800_03W9L_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7aaa9577/images/large/EWME0064A0_H3800_03W9L_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0bcf2bdc/images/large/EWME0064A0_H3800_03W9L_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdb0bead0/images/large/EWME0064A0_H3800_03W9L_F.jpg?sw=768&q=80",/en-us/optical-EWME0064A0H380003W9L.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0043A0H360005I8U,Red Mavericks sunglasses,$ 350,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe3298a73/images/large/EWME0043A0_H3600_05I8U_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbb4ff6dc/images/large/EWME0043A0_H3600_05I8U_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw53fb0174/images/large/EWME0043A0_H3600_05I8U_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8cf6c7c3/images/large/EWME0043A0_H3600_05I8U_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe3298a73/images/large/EWME0043A0_H3600_05I8U_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbb4ff6dc/images/large/EWME0043A0_H3600_05I8U_F.jpg?sw=768&q=80",/en-us/optical-EWME0043A0H360005I8U.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0065A0H3800029U7,Havana Netherworld Sunglasses,$ 350,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd66eb770/images/large/EWME0065A0_H3800_029U7_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefe807f6/images/large/EWME0065A0_H3800_029U7_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw07fc4a8d/images/large/EWME0065A0_H3800_029U7_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6590b421/images/large/EWME0065A0_H3800_029U7_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd66eb770/images/large/EWME0065A0_H3800_029U7_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwefe807f6/images/large/EWME0065A0_H3800_029U7_F.jpg?sw=768&q=80",/en-us/optical-EWME0065A0H3800029U7.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0050A0H3600035YU,Yuma pink sunglasses,$ 455,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw96f4aef2/images/large/EWME0050A0_H3600_035YU_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe360421c/images/large/EWME0050A0_H3600_035YU_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0c9dd3f5/images/large/EWME0050A0_H3600_035YU_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd1ed9ec7/images/large/EWME0050A0_H3600_035YU_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw96f4aef2/images/large/EWME0050A0_H3600_035YU_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe360421c/images/large/EWME0050A0_H3600_035YU_F.jpg?sw=768&q=80",/en-us/optical-EWME0050A0H3600035YU.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0030A0H3510042IZ,Black Salar De Uyuni metal sunglasses,$ 420,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a29fc3c/images/large/EWME0030A0_H3510_042IZ_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8858be/images/large/EWME0030A0_H3510_042IZ_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9e48b344/images/large/EWME0030A0_H3510_042IZ_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd8271414/images/large/EWME0030A0_H3510_042IZ_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a29fc3c/images/large/EWME0030A0_H3510_042IZ_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8858be/images/large/EWME0030A0_H3510_042IZ_F.jpg?sw=768&q=80",/en-us/optical-EWME0030A0H3510042IZ.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
PCMI0017U0LV68800N99,Black leather key wallet,$ 450,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcf651454/images/large/PCMI0017U0_LV688_00N99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfb6e9983/images/large/PCMI0017U0_LV688_00N99_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5d3a7335/images/large/PCMI0017U0_LV688_00N99_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd2813bdf/images/large/PCMI0017U0_LV688_00N99_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcf651454/images/large/PCMI0017U0_LV688_00N99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfb6e9983/images/large/PCMI0017U0_LV688_00N99_F.jpg?sw=768&q=80",/en-us/key-rings-PCMI0017U0LV68800N99.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0054A0H370004LCS,Burgundy Zamalek sunglasses,$ 350,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b34f9e0/images/large/EWME0054A0_H3700_04LCS_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw439de68f/images/large/EWME0054A0_H3700_04LCS_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb1c34228/images/large/EWME0054A0_H3700_04LCS_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf8b4d6b1/images/large/EWME0054A0_H3700_04LCS_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b34f9e0/images/large/EWME0054A0_H3700_04LCS_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw439de68f/images/large/EWME0054A0_H3700_04LCS_F.jpg?sw=768&q=80",/en-us/optical-EWME0054A0H370004LCS.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0052A0H360002XTZ,Char Dham blue sunglasses,$ 455,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9f59c586/images/large/EWME0052A0_H3600_02XTZ_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc243e4ba/images/large/EWME0052A0_H3600_02XTZ_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw168a2792/images/large/EWME0052A0_H3600_02XTZ_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd3d4421c/images/large/EWME0052A0_H3600_02XTZ_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9f59c586/images/large/EWME0052A0_H3600_02XTZ_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc243e4ba/images/large/EWME0052A0_H3600_02XTZ_F.jpg?sw=768&q=80",/en-us/optical-EWME0052A0H360002XTZ.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
PFMI0003L0LV520Z576N,Blue and black saffiano leather bi-fold wallet,$ 570,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdb3c10de/images/large/PFMI0003L0_LV520_Z576N_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw86ea58e7/images/large/PFMI0003L0_LV520_Z576N_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe7c27ea9/images/large/PFMI0003L0_LV520_Z576N_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf2613c9c/images/large/PFMI0003L0_LV520_Z576N_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2e4b2455/images/large/PFMI0003L0_LV520_Z576N_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdb3c10de/images/large/PFMI0003L0_LV520_Z576N_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw86ea58e7/images/large/PFMI0003L0_LV520_Z576N_F.jpg?sw=768&q=80",/en-us/black-and-blue-saffiano-leather-yen-and-usd-bi-fold-wallet-PFMI0003L0LV520Z576N.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0044A0H3610014UD,To-Sua green sunglasses,$ 420,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0b4a1f05/images/large/EWME0044A0_H3610_014UD_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw701795f7/images/large/EWME0044A0_H3610_014UD_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdced1dd6/images/large/EWME0044A0_H3610_014UD_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf167d7d0/images/large/EWME0044A0_H3610_014UD_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0b4a1f05/images/large/EWME0044A0_H3610_014UD_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw701795f7/images/large/EWME0044A0_H3610_014UD_F.jpg?sw=768&q=80",/en-us/optical-EWME0044A0H3610014UD.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0006A0H340002LDG,Tortoiseshell acetate FAIRY POOL sunglasses,$ 300,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw02ddd612/images/large/EWME0006A0_H3400_02LDG_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8633c569/images/large/EWME0006A0_H3400_02LDG_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0dda20b9/images/large/EWME0006A0_H3400_02LDG_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw02ddd612/images/large/EWME0006A0_H3400_02LDG_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8633c569/images/large/EWME0006A0_H3400_02LDG_F.jpg?sw=768&q=80",/en-us/optical-EWME0006A0H340002LDG.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0009A0H341001OPW,Pulpit Rock silver metal octagonal sunglasses,$ 355,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44f6e62e/images/large/EWME0009A0_H3410_01OPW_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660764a6/images/large/EWME0009A0_H3410_01OPW_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwac5ab700/images/large/EWME0009A0_H3410_01OPW_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd02e789b/images/large/EWME0009A0_H3410_01OPW_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44f6e62e/images/large/EWME0009A0_H3410_01OPW_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw660764a6/images/large/EWME0009A0_H3410_01OPW_F.jpg?sw=768&q=80",/en-us/optical-EWME0009A0H341001OPW.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0062A0H380001OPA,Black Dark Doodad Sunglasses,$ 465,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa5c2c700/images/large/EWME0062A0_H3800_01OPA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw46fb139a/images/large/EWME0062A0_H3800_01OPA_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9020ded6/images/large/EWME0062A0_H3800_01OPA_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4690f967/images/large/EWME0062A0_H3800_01OPA_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa5c2c700/images/large/EWME0062A0_H3800_01OPA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw46fb139a/images/large/EWME0062A0_H3800_01OPA_F.jpg?sw=768&q=80",/en-us/optical-EWME0062A0H380001OPA.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
BRZB0048A0M200000N99,Black shoelace bracelet with bone plaque,$ 235,$ 141,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6beba3c5/images/large/BRZB0048A0_M2000_00N99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweee3bc34/images/large/BRZB0048A0_M2000_00N99_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdca9d305/images/large/BRZB0048A0_M2000_00N99_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6beba3c5/images/large/BRZB0048A0_M2000_00N99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dweee3bc34/images/large/BRZB0048A0_M2000_00N99_F.jpg?sw=768&q=80",/en-us/bracelets-BRZB0048A0M200000N99.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0008A0H341001G69,Green HA LONG BAY metal sunglasses,$ 350,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03212ae9/images/large/EWME0008A0_H3410_01G69_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc5ca3360/images/large/EWME0008A0_H3410_01G69_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5034b0e8/images/large/EWME0008A0_H3410_01G69_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03212ae9/images/large/EWME0008A0_H3410_01G69_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc5ca3360/images/large/EWME0008A0_H3410_01G69_F.jpg?sw=768&q=80",/en-us/optical-EWME0008A0H341001G69.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0051P0H3600039P6,Karakum black leather sunglasses,$ 639,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc2cc3117/images/large/EWME0051P0_H3600_039P6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw66fcbb5e/images/large/EWME0051P0_H3600_039P6_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwed4a3a72/images/large/EWME0051P0_H3600_039P6_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwde58529d/images/large/EWME0051P0_H3600_039P6_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc2cc3117/images/large/EWME0051P0_H3600_039P6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw66fcbb5e/images/large/EWME0051P0_H3600_039P6_F.jpg?sw=768&q=80",/en-us/optical-EWME0051P0H3600039P6.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
EWME0009A0H3410028PP,Pulpit Rock rose gold metal octagonal sunglasses,$ 355,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbfa9c9fd/images/large/EWME0009A0_H3410_028PP_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcd76c088/images/large/EWME0009A0_H3410_028PP_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf8c60e62/images/large/EWME0009A0_H3410_028PP_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2d27f5bc/images/large/EWME0009A0_H3410_028PP_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbfa9c9fd/images/large/EWME0009A0_H3410_028PP_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcd76c088/images/large/EWME0009A0_H3410_028PP_F.jpg?sw=768&q=80",/en-us/optical-EWME0009A0H3410028PP.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
PFMI0036L0LV520Z576N,Blue and black saffiano leather zip-around card case,$ 370,,2024-07-10 15-42-50\en-us\men\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe20a39/images/large/PFMI0036L0_LV520_Z576N_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7b3c6296/images/large/PFMI0036L0_LV520_Z576N_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3196e2b2/images/large/PFMI0036L0_LV520_Z576N_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc8b6cff0/images/large/PFMI0036L0_LV520_Z576N_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe20a39/images/large/PFMI0036L0_LV520_Z576N_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7b3c6296/images/large/PFMI0036L0_LV520_Z576N_F.jpg?sw=768&q=80",/en-us/wallets-PFMI0036L0LV520Z576N.html,accessories.html,2024-07-10 15-42-50\en-us\men\accessories\accessories.html
