product_id,product_name,price,category,image_urls,product_url,colors,status,filename
BKC52M8D5_A03,TOILE ICONOGRAPHE WOOL SWEATER ,1800.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/33b386ec-6912-41ed-9fd4-86ffb597e932/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/a5b1a0a1-bfc1-4ee0-91aa-d5368d695d0a/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-wool-sweater--BKC52M8D5_A03,IVORY,online,women_ready_to_wear.html
BMG22B8GF_0BO,RIBBED COTTON T-SHIRT ,890.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/59a7c216-e122-4b7e-b987-b0ea1f8aa4a2/ihqstx/std/275x0/RIBBED-COTTON-T-SHIRT-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/fb89c132-1f88-4a61-a7fb-d688d69585e6/ihqstx/std/275x0/RIBBED-COTTON-T-SHIRT-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-ribbed-cotton-t-shirt--BMG22B8GF_0BO,WHITE,online,women_ready_to_wear.html
BAB5T77TK_W02,TOILE ICONOGRAPHE SILK JACQUARD BLOUSE ,2600.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/03da4d77-89e4-483b-b936-460b2f86da6a/ihqstx/std/275x0/TOILE-ICONOGRAPHE-SILK-JACQUARD-BLOUSE-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/a82f007c-6581-41c1-a161-f9294f83ed27/ihqstx/std/275x0/TOILE-ICONOGRAPHE-SILK-JACQUARD-BLOUSE-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-silk-jacquard-blouse--BAB5T77TK_W02,IRIS LILIAC,online,women_ready_to_wear.html
BAB5737TK_A03,TOILE ICONOGRAPHE SILK JACQUARD BLOUSE ,2600.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/4ed0d580-77e8-4b36-8ec2-5a3f005518fe/ihqstx/std/275x0/TOILE-ICONOGRAPHE-SILK-JACQUARD-BLOUSE-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/36286bf4-f404-48d4-ba45-010435686355/ihqstx/std/275x0/TOILE-ICONOGRAPHE-SILK-JACQUARD-BLOUSE-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-silk-jacquard-blouse--BAB5737TK_A03,IVORY,online,women_ready_to_wear.html
BKC53S8DU_A03,WOOL SWEATER ,1500.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/e6e212a1-c831-451e-9119-04f0c7d39bc4/ihqstx/std/275x0/WOOL-JUMPER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/09465d67-f86c-4459-bfc4-364bacc37dc9/ihqstx/std/275x0/WOOL-JUMPER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-wool-sweater--BKC53S8DU_A03,IVORY,online,women_ready_to_wear.html
BRAA701CF_A03,CREPE COUTURE MIDI SKIRT ,4200.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/c2b60b7b-0a78-4eb1-ad26-5e7445b95470/ihqstx/std/275x0/CREPE-COUTURE-MIDI-SKIRT-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/5a2de1dd-4a95-4777-8119-6f9e73fe8174/ihqstx/std/275x0/CREPE-COUTURE-MIDI-SKIRT-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-crepe-couture-midi-skirt--BRAA701CF_A03,IVORY,online,women_ready_to_wear.html
BAB3Y31MH_A03,GEORGETTE BLOUSE ,2200.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/2c1fc669-b00f-4816-9c34-766eb8067f1b/ihqstx/std/275x0/GEORGETTE-BLOUSE-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/70dd5f03-2722-4fce-94b2-c445adb076f2/ihqstx/std/275x0/GEORGETTE-BLOUSE-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-georgette-blouse--BAB3Y31MH_A03,IVORY,online,women_ready_to_wear.html
BDD16L8CR_508,DENIM PANTS ,1400.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/f20a0dd5-3ac9-4db4-bb4b-1d88174c64be/ihqstx/std/275x0/DENIM-TROUSERS-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/b639a632-5fd6-4dd8-9f59-b5c4b8bbec7c/ihqstx/std/275x0/DENIM-TROUSERS-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-denim-pants--BDD16L8CR_508,DENIM,online,women_ready_to_wear.html
BAB57683E_U47,CLASSIC STRIPES CHIFFON SHIRT ,3600.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/f58d9d8a-3ed5-43ca-b512-5e10ec7c957c/ihqstx/std/275x0/CLASSIC-STRIPES-CHIFFON-SHIRT-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/051ec519-fbda-4474-a42c-54785b446c96/ihqstx/std/275x0/CLASSIC-STRIPES-CHIFFON-SHIRT-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-classic-stripes-chiffon-shirt--BAB57683E_U47,AZURE,online,women_ready_to_wear.html
BRAA7271M_0BG,STRETCH COTTON MIDI SKIRT ,3500.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/dfedce69-6491-417f-a9a9-8787d5a760d4/ihqstx/std/275x0/STRETCH-COTTON-MIDI-SKIRT-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/d5cd5272-02a7-4f8d-b1a0-2c1ec32f348b/ihqstx/std/275x0/STRETCH-COTTON-MIDI-SKIRT-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-stretch-cotton-midi-skirt--BRAA7271M_0BG,BEIGE,online,women_ready_to_wear.html
