category,name,product_id,product_url,image_url,full_price,discount_price,tag(s),filename
scarves,Check Silk Scarf,80895701,https://us.burberry.com/check-silk-scarf-p80895701,https://assets.burberry.com/is/image/Burberryltd/54F94D16-AB45-4551-B6DF-D0A3175CA374?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Check Silk Scarf,80895721,https://us.burberry.com/check-silk-scarf-p80895721,https://assets.burberry.com/is/image/Burberryltd/5FADEF4E-D783-4560-8C1F-810B48694508?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80881361,https://us.burberry.com/skinny-check-silk-scarf-p80881361,https://assets.burberry.com/is/image/Burberryltd/BB1B6D11-0955-441F-86BE-8460D3B5A87B?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80881381,https://us.burberry.com/skinny-check-silk-scarf-p80881381,https://assets.burberry.com/is/image/Burberryltd/EB6CC5AD-0C6E-4D67-A0B9-941CBD7D625F?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80833011,https://us.burberry.com/skinny-check-silk-scarf-p80833011,https://assets.burberry.com/is/image/Burberryltd/397F2356-E3B9-4B21-B58F-A07EF9B4C760?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80832971,https://us.burberry.com/skinny-check-silk-scarf-p80832971,https://assets.burberry.com/is/image/Burberryltd/A91FDAC4-08C8-460D-AF52-B701910559F8?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80947011,https://us.burberry.com/skinny-check-silk-scarf-p80947011,https://assets.burberry.com/is/image/Burberryltd/DB69F044-FF72-4824-BC36-019889DB1C29?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Check Silk Scarf,80881401,https://us.burberry.com/check-silk-scarf-p80881401,https://assets.burberry.com/is/image/Burberryltd/8BE7A09A-B9F3-49B6-B610-77A2BF890FE2?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
scarves,Check Silk Scarf,80881411,https://us.burberry.com/check-silk-scarf-p80881411,https://assets.burberry.com/is/image/Burberryltd/50F51A19-D07D-4696-A1E0-B236C461DD05?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
scarves,Check Wool Scarf,80850691,https://us.burberry.com/check-wool-scarf-p80850691,https://assets.burberry.com/is/image/Burberryltd/6A983A66-3817-42B2-8802-401B9269F7D1?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Wool Scarf,80850681,https://us.burberry.com/check-wool-scarf-p80850681,https://assets.burberry.com/is/image/Burberryltd/2CC82F13-1829-4611-8537-9384C0136100?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Reversible Check Wool Silk Scarf,80858671,https://us.burberry.com/reversible-check-wool-silk-scarf-p80858671,https://assets.burberry.com/is/image/Burberryltd/49664DEE-4FFD-4665-8961-7A48E4C0C10C?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,scarves.html
scarves,Check Chain Strap Wallet,80704131,https://us.burberry.com/check-chain-strap-wallet-p80704131,https://assets.burberry.com/is/image/Burberryltd/61BA7A7F-805F-4B62-B957-8AFF4BC022BD?$BBY_V2_SL_3x4$&wid=640&hei=852,"$1,050.00",,,scarves.html
scarves,Check and Leather Reversible TB Belt,80623491,https://us.burberry.com/checkleather-reversible-tb-belt-p80623491,https://assets.burberry.com/is/image/Burberryltd/59FD5D50-B75C-495E-A4EC-4B249A2D93D3?$BBY_V2_SL_3x4$&wid=640&hei=852,$510.00,,,scarves.html
scarves,Check and Leather TB Belt,80704101,https://us.burberry.com/checkleather-tb-belt-p80704101,https://assets.burberry.com/is/image/Burberryltd/287E5465-3CF7-410E-9DFF-3093103D2A6D?$BBY_V2_SL_3x4$&wid=640&hei=852,$440.00,,,scarves.html
scarves,Hampshire Bag,80704211,https://us.burberry.com/hampshire-bag-p80704211,https://assets.burberry.com/is/image/Burberryltd/ABB74136-27D6-41CD-9027-034283453CE6?$BBY_V2_SL_3x4$&wid=640&hei=852,"$1,290.00",,,scarves.html
scarves,Check Card Case,80704181,https://us.burberry.com/check-card-case-p80704181,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$250.00,,,scarves.html
scarves,Check Passport Holder,80739751,https://us.burberry.com/check-passport-holder-p80739751,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$380.00,,,scarves.html
scarves,Check Sleeve Cotton T-shirt,80430571,https://us.burberry.com/check-sleeve-cotton-t-shirt-p80430571,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$510.00,,,scarves.html
scarves,Daisy Garden Silk Scarf,80888141,https://us.burberry.com/daisy-garden-silk-scarf-p80888141,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$250.00,,,scarves.html
scarves,Check Cotton Blend Bucket Hat,80857251,https://us.burberry.com/check-cotton-blend-bucket-hat-p80857251,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$480.00,,,scarves.html
scarves,Vintage Check Technical Cotton Bucket Hat,80269271,https://us.burberry.com/vintage-check-technical-cotton-bucket-hat-p80269271,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$400.00,,,scarves.html
scarves,Large Leather Zip Wallet,80846051,https://us.burberry.com/large-leather-zip-wallet-p80846051,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$630.00,,,scarves.html
scarves,Thomas Bear Charm in Trench Coat,80271681,https://us.burberry.com/thomas-bear-charm-in-trench-coat-p80271681,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mNkYAAAAAYAAjCB0C8AAAAASUVORK5CYII=",$400.00,,,scarves.html
scarves,Check Cashmere Silk Scarf,80858391,https://us.burberry.com/check-cashmere-silk-scarf-p80858391,https://assets.burberry.com/is/image/Burberryltd/449A8F6E-8732-4E27-B2C5-400A1B54D73D?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,050.00",,,scarves.html
scarves,Check Cashmere Silk Scarf,80858401,https://us.burberry.com/check-cashmere-silk-scarf-p80858401,https://assets.burberry.com/is/image/Burberryltd/CC092E2F-CB95-40A2-B310-0B67A89C8CC0?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,050.00",,,scarves.html
scarves,Check Wool Scarf,80801001,https://us.burberry.com/check-wool-scarf-p80801001,https://assets.burberry.com/is/image/Burberryltd/235CF088-283B-479D-B20F-05B9310D4AC5?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Wool Scarf,80800991,https://us.burberry.com/check-wool-scarf-p80800991,https://assets.burberry.com/is/image/Burberryltd/463CFBDB-204C-4AB1-9DEE-2F764C2817F4?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Cherry Silk Scarf,80895681,https://us.burberry.com/cherry-silk-scarf-p80895681,https://assets.burberry.com/is/image/Burberryltd/380508A9-A1B6-4F8F-AB48-5BF3C0EDF2C0?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Reversible Cherry Silk Scarf,80882281,https://us.burberry.com/skinny-reversible-cherry-silk-scarf-p80882281,https://assets.burberry.com/is/image/Burberryltd/347B15DB-5AF3-4A7D-8008-F47425828E47?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Rose Silk Scarf,80798661,https://us.burberry.com/skinny-rose-silk-scarf-p80798661,https://assets.burberry.com/is/image/Burberryltd/12135214-CCDE-4098-A924-184AE83B6071?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Reversible Strawberry Silk Scarf,80882261,https://us.burberry.com/skinny-reversible-strawberry-silk-scarf-p80882261,https://assets.burberry.com/is/image/Burberryltd/FCA8290C-4716-4C19-A4C5-6A9FC155F7FB?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Chain Check Silk Scarf,80881601,https://us.burberry.com/chain-check-silk-scarf-p80881601,https://assets.burberry.com/is/image/Burberryltd/C156B0B1-6DE5-441D-9C19-1F934F1741AF?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Chain Check Silk Scarf,80883541,https://us.burberry.com/chain-check-silk-scarf-p80883541,https://assets.burberry.com/is/image/Burberryltd/6FAA1DA1-77B8-45EB-BE78-290FFA9E52B4?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,B Wool Scarf,80858811,https://us.burberry.com/b-wool-scarf-p80858811,https://assets.burberry.com/is/image/Burberryltd/D9C226FD-890D-4A89-93A4-F38B936DA2FD?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,B Wool Scarf,80858801,https://us.burberry.com/b-wool-scarf-p80858801,https://assets.burberry.com/is/image/Burberryltd/CCEE15A2-5086-4A9F-A2AA-F134FB244677?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,EKD Silk Scarf,80858381,https://us.burberry.com/ekd-silk-scarf-p80858381,https://assets.burberry.com/is/image/Burberryltd/6539C321-E840-442C-85F8-2F702CBA8FC7?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,EKD Silk Scarf,80858371,https://us.burberry.com/ekd-silk-scarf-p80858371,https://assets.burberry.com/is/image/Burberryltd/838A74DF-96B1-49AD-8139-1432E10FC2D3?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Check Silk Scarf,80898541,https://us.burberry.com/check-silk-scarf-p80898541,https://assets.burberry.com/is/image/Burberryltd/05A9AD4D-15A0-4491-8E4A-F6761DAE2C28?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Silk Scarf,80905921,https://us.burberry.com/check-silk-scarf-p80905921,https://assets.burberry.com/is/image/Burberryltd/C92AB79E-72C2-45C8-B844-3CDEED6095C6?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Cashmere Scarf,80568501,https://us.burberry.com/check-cashmere-scarf-p80568501,https://assets.burberry.com/is/image/Burberryltd/4E0887AF-850C-4DDE-8EDF-C73F649D67B3?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,scarves.html
scarves,Reversible EKD Cashmere Scarf,80737681,https://us.burberry.com/reversible-ekd-cashmere-scarf-p80737681,https://assets.burberry.com/is/image/Burberryltd/1DE4B1CE-9065-4058-A04E-B4A5DA7BCF26?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,scarves.html
scarves,Check Cashmere Scarf,80778801,https://us.burberry.com/check-cashmere-scarf-p80778801,https://assets.burberry.com/is/image/Burberryltd/436A9C4C-1D28-4AEA-B0C7-AA1FEA04D7AC?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,scarves.html
scarves,Check Wool Scarf,80792461,https://us.burberry.com/check-wool-scarf-p80792461,https://assets.burberry.com/is/image/Burberryltd/76DF421E-5D58-46B4-8402-A048C1688F9C?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Check Wool Scarf,80792471,https://us.burberry.com/check-wool-scarf-p80792471,https://assets.burberry.com/is/image/Burberryltd/CDA6DC93-14E0-4D58-9D96-6B72045AADC0?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Check Wool Scarf,80792511,https://us.burberry.com/check-wool-scarf-p80792511,https://assets.burberry.com/is/image/Burberryltd/5839337B-DBD5-44F6-B55A-B4C8B02B23ED?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Check Wool Scarf,80792491,https://us.burberry.com/check-wool-scarf-p80792491,https://assets.burberry.com/is/image/Burberryltd/B207DBAE-2A1C-406A-9E98-9F5428F99492?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Reversible Check Cashmere Scarf,80824801,https://us.burberry.com/reversible-check-cashmere-scarf-p80824801,https://assets.burberry.com/is/image/Burberryltd/E635EEA5-0A17-4DAB-80FD-A03F464F5714?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Reversible Check Cashmere Scarf,80746741,https://us.burberry.com/reversible-check-cashmere-scarf-p80746741,https://assets.burberry.com/is/image/Burberryltd/E02AE3FC-D889-499B-9C14-6FC228676FF3?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Wide Check Cashmere Scarf,80767951,https://us.burberry.com/wide-check-cashmere-scarf-p80767951,https://assets.burberry.com/is/image/Burberryltd/58923376-73CF-452B-BA23-CAF7B12B01C0?$BBY_V3_SL_1.36$&wid=581&hei=788,$730.00,,,scarves.html
scarves,Wide Check Cashmere Scarf,80734861,https://us.burberry.com/wide-check-cashmere-scarf-p80734861,https://assets.burberry.com/is/image/Burberryltd/7928306B-7371-40F8-A311-C6E133FB8B00?$BBY_V3_SL_1.36$&wid=581&hei=788,$730.00,,,scarves.html
scarves,Check Cashmere Happy Scarf,80799951,https://us.burberry.com/check-cashmere-happy-scarf-p80799951,https://assets.burberry.com/is/image/Burberryltd/B51D8666-0D76-40D4-A1B8-80C79AD6FF8C?$BBY_V3_SL_1.36$&wid=581&hei=788,$730.00,,,scarves.html
scarves,Check Cashmere Happy Scarf,80799921,https://us.burberry.com/check-cashmere-happy-scarf-p80799921,https://assets.burberry.com/is/image/Burberryltd/91A7326D-8D00-440F-8E89-4C4391F378F7?$BBY_V3_SL_1.36$&wid=581&hei=788,$730.00,,,scarves.html
scarves,Contrast Check Cashmere Scarf,80451711,https://us.burberry.com/contrast-check-cashmere-scarf-p80451711,https://assets.burberry.com/is/image/Burberryltd/7B126C43-B200-4433-A40D-30C8517FE3C6?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,Limited Availability,scarves.html
scarves,Contrast Check Cashmere Scarf,80453291,https://us.burberry.com/contrast-check-cashmere-scarf-p80453291,https://assets.burberry.com/is/image/Burberryltd/A40DC9FB-CB5A-4840-940A-6875393BE69A?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Narrow Check Cashmere Scarf,80729791,https://us.burberry.com/narrow-check-cashmere-scarf-p80729791,https://assets.burberry.com/is/image/Burberryltd/AB1B3DD8-AE38-4A4E-A86D-DBA604250475?$BBY_V3_SL_1.36$&wid=581&hei=788,$450.00,,,scarves.html
scarves,Check Cashmere Scarf,80568511,https://us.burberry.com/check-cashmere-scarf-p80568511,https://assets.burberry.com/is/image/Burberryltd/CC8153DF-5F66-4659-957B-7F488E181857?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Check Cashmere Scarf,80181751,https://us.burberry.com/check-cashmere-scarf-p80181751,https://assets.burberry.com/is/image/Burberryltd/062E5F03-6DA5-4C4D-AA3F-0A5205A03CCD?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Check Cashmere Scarf,80778931,https://us.burberry.com/check-cashmere-scarf-p80778931,https://assets.burberry.com/is/image/Burberryltd/9B19975B-D3AF-4A2E-9341-9986E1FCC5E6?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,scarves.html
scarves,Logo Wool Scarf,80571471,https://us.burberry.com/logo-wool-scarf-p80571471,https://assets.burberry.com/is/image/Burberryltd/44AD4892-C39A-4754-A794-E14BCAC5C20B?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,scarves.html
scarves,Logo Wool Scarf,80542141,https://us.burberry.com/logo-wool-scarf-p80542141,https://assets.burberry.com/is/image/Burberryltd/6A94D4D9-9E50-4120-AF16-321F61A470A1?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,scarves.html
scarves,Check Wool Cashmere Hooded Scarf,80776381,https://us.burberry.com/check-wool-cashmere-hooded-scarf-p80776381,https://assets.burberry.com/is/image/Burberryltd/47B9244E-EB2A-4145-BCDE-C3A29A3CA0E9?$BBY_V3_SL_1.36$&wid=581&hei=788,$780.00,,,scarves.html
scarves,Check Wool Hooded Scarf,80756281,https://us.burberry.com/check-wool-hooded-scarf-p80756281,https://assets.burberry.com/is/image/Burberryltd/BA817C69-9AB3-4E8B-ACD4-EDEE91872AB1?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,scarves.html
scarves,Knight Hardware Silk Scarf,80867481,https://us.burberry.com/knight-hardware-silk-scarf-p80867481,https://assets.burberry.com/is/image/Burberryltd/C09DE536-9A33-46AC-B871-631E9A31B1CD?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Strawberry Silk Scarf,80888781,https://us.burberry.com/strawberry-silk-scarf-p80888781,https://assets.burberry.com/is/image/Burberryltd/04BB2714-D35E-4C22-8C08-794404AE54FE?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,scarves.html
scarves,Knight Hardware Silk Scarf,80877651,https://us.burberry.com/knight-hardware-silk-scarf-p80877651,https://assets.burberry.com/is/image/Burberryltd/6F33A0EE-60C3-4218-9EC7-CA1146F4F51B?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Skinny Knight Hardware Silk Scarf,80877771,https://us.burberry.com/skinny-knight-hardware-silk-scarf-p80877771,https://assets.burberry.com/is/image/Burberryltd/A310DDF5-BA76-4A17-9A9B-F8537A4E40CF?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Reversible B Silk Scarf,80877911,https://us.burberry.com/skinny-reversible-b-silk-scarf-p80877911,https://assets.burberry.com/is/image/Burberryltd/F914F9A9-C74B-49F5-9DB4-1403B43AE9BC?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Shield Hardware Silk Scarf,80888101,https://us.burberry.com/shield-hardware-silk-scarf-p80888101,https://assets.burberry.com/is/image/Burberryltd/F3C8D537-F858-4366-BDB9-90A409F82489?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,scarves.html
scarves,Highgrove Delphinium Silk Scarf,80879011,https://us.burberry.com/highgrove-delphinium-silk-scarf-p80879011,https://assets.burberry.com/is/image/Burberryltd/E95A2708-E716-4EE5-8EB8-EA1D2171FD8E?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Highgrove Wildflower Silk Scarf,80879021,https://us.burberry.com/highgrove-wildflower-silk-scarf-p80879021,https://assets.burberry.com/is/image/Burberryltd/F2F6E770-B587-42B7-867F-131D11AB80D6?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
scarves,Duck Silk Scarf,80798741,https://us.burberry.com/duck-silk-scarf-p80798741,https://assets.burberry.com/is/image/Burberryltd/33D34151-2D38-4861-AFFF-62AA9B15C02A?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Swan Silk Scarf,80798751,https://us.burberry.com/swan-silk-scarf-p80798751,https://assets.burberry.com/is/image/Burberryltd/FE511BA0-B512-467C-988C-6B73555BCCF8?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Highgrove Summer Silk Scarf,80832891,https://us.burberry.com/highgrove-summer-silk-scarf-p80832891,https://assets.burberry.com/is/image/Burberryltd/A4103E35-5259-42CD-B5FE-1D5F041231EC?$BBY_V3_SL_1.36$&wid=581&hei=788,$190.00,,,scarves.html
scarves,Highgrove Autumn Silk Scarf,80828491,https://us.burberry.com/highgrove-autumn-silk-scarf-p80828491,https://assets.burberry.com/is/image/Burberryltd/132066D0-9BCE-4757-8562-FBBFD3563AFA?$BBY_V3_SL_1.36$&wid=581&hei=788,$190.00,,,scarves.html
scarves,Dandelion Silk Scarf,80820901,https://us.burberry.com/dandelion-silk-scarf-p80820901,https://assets.burberry.com/is/image/Burberryltd/83FC9C8B-D475-40AD-9284-06CAA1E94664?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Dandelion Silk Scarf,80820911,https://us.burberry.com/dandelion-silk-scarf-p80820911,https://assets.burberry.com/is/image/Burberryltd/C6ED6928-1DE8-4B52-901E-F76087B89552?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Wool Scarf,80797041,https://us.burberry.com/check-wool-scarf-p80797041,https://assets.burberry.com/is/image/Burberryltd/9569D465-61FF-498C-AE10-CFF83DC7B5AD?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Check Wool Scarf,80800961,https://us.burberry.com/check-wool-scarf-p80800961,https://assets.burberry.com/is/image/Burberryltd/04F9BDD3-AF03-4AC0-AD6E-7E80ED13B939?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Logo Wool Silk Scarf,80791821,https://us.burberry.com/logo-wool-silk-scarf-p80791821,https://assets.burberry.com/is/image/Burberryltd/1F6E1031-7971-4611-9FED-C28E0A252397?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,scarves.html
scarves,Logo Wool Silk Scarf,80791741,https://us.burberry.com/logo-wool-silk-scarf-p80791741,https://assets.burberry.com/is/image/Burberryltd/B3565824-3808-4767-BCE1-5D570144937E?$BBY_V3_SL_1.36$&wid=581&hei=788,$390.00,,,scarves.html
scarves,Rose Cashmere Scarf,80796221,https://us.burberry.com/rose-cashmere-scarf-p80796221,https://assets.burberry.com/is/image/Burberryltd/A25FCD0E-CBE8-4A00-9989-9CAACC2528DA?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,scarves.html
scarves,Reversible EKD Cashmere Scarf,80787831,https://us.burberry.com/reversible-ekd-cashmere-scarf-p80787831,https://assets.burberry.com/is/image/Burberryltd/ED4DA984-D5D3-480B-896F-CC79E25EE9BB?$BBY_V3_SL_1.36$&wid=581&hei=788,$780.00,,,scarves.html
scarves,Reversible Cashmere Scarf,80778271,https://us.burberry.com/reversible-cashmere-scarf-p80778271,https://assets.burberry.com/is/image/Burberryltd/97D9C523-4AEB-47B0-9711-FD9D7393B809?$BBY_V3_SL_1.36$&wid=581&hei=788,$620.00,,,scarves.html
scarves,Reversible Cashmere Scarf,80778241,https://us.burberry.com/reversible-cashmere-scarf-p80778241,https://assets.burberry.com/is/image/Burberryltd/785080FF-C627-4CE9-BD23-A7FE81146F8A?$BBY_V3_SL_1.36$&wid=581&hei=788,$620.00,,,scarves.html
scarves,Check Cashmere Snood,80832731,https://us.burberry.com/check-cashmere-snood-p80832731,https://assets.burberry.com/is/image/Burberryltd/3BE8E438-5811-44F4-857C-BA07221DAE0B?$BBY_V3_SL_1.36$&wid=581&hei=788,$620.00,,,scarves.html
scarves,Check Cashmere Snood,80834111,https://us.burberry.com/check-cashmere-snood-p80834111,https://assets.burberry.com/is/image/Burberryltd/95A406CE-3CD2-44E8-A067-AE106F3015D2?$BBY_V3_SL_1.36$&wid=581&hei=788,$620.00,,Pre-order,scarves.html
scarves,Skinny Montage Silk Scarf,80560261,https://us.burberry.com/skinny-montage-silk-scarf-p80560261,https://assets.burberry.com/is/image/Burberryltd/44425D03-0D73-4CFC-9CA8-28C179971843?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Montage Silk Scarf,80560601,https://us.burberry.com/skinny-montage-silk-scarf-p80560601,https://assets.burberry.com/is/image/Burberryltd/6550CB46-E05D-487A-A05E-9761F7E3DB7F?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Reversible Check Silk Scarf,80289501,https://us.burberry.com/skinny-reversible-check-silk-scarf-p80289501,https://assets.burberry.com/is/image/Burberryltd/4CA7E702-CDF8-4D07-9376-1E70AD016A32?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Skinny Montage Silk Scarf,80370171,https://us.burberry.com/skinny-montage-silk-scarf-p80370171,https://assets.burberry.com/is/image/Burberryltd/BF383527-BBC2-4B09-AEBA-33DE5F38194B?$BBY_V3_SL_1.36$&wid=581&hei=788,$220.00,,,scarves.html
scarves,Check Wool Scarf,80777561,https://us.burberry.com/check-wool-scarf-p80777561,https://assets.burberry.com/is/image/Burberryltd/9708AD8E-911A-4D9E-A352-5C3ABA029A21?$BBY_V3_SL_1.36$&wid=581&hei=788,$490.00,,,scarves.html
scarves,Skinny Check Silk Scarf,80945501,https://us.burberry.com/skinny-check-silk-scarf-p80945501,https://assets.burberry.com/is/image/Burberryltd/538F76C7-5D7E-436A-9042-76E720433E44?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Reversible Rose Silk Scarf,80952531,https://us.burberry.com/skinny-reversible-rose-silk-scarf-p80952531,https://assets.burberry.com/is/image/Burberryltd/AF658EAF-4BB2-4C43-846C-B2CD93E9C131?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Reversible Rose Silk Scarf,80952521,https://us.burberry.com/skinny-reversible-rose-silk-scarf-p80952521,https://assets.burberry.com/is/image/Burberryltd/98FC286E-FEE7-4C5B-993F-C0AD062BE12B?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Skinny Reversible Rose Silk Scarf,80952481,https://us.burberry.com/skinny-reversible-rose-silk-scarf-p80952481,https://assets.burberry.com/is/image/Burberryltd/4B79CCE7-DFE8-448B-AB31-DB5F1EEF132A?$BBY_V3_SL_1.36$&wid=581&hei=788,$250.00,,,scarves.html
scarves,Check Silk Scarf,80952231,https://us.burberry.com/check-silk-scarf-p80952231,https://assets.burberry.com/is/image/Burberryltd/F4B9F999-1CBE-46DE-AE32-AEF182989D34?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
scarves,Check Silk Scarf,80907581,https://us.burberry.com/check-silk-scarf-p80907581,https://assets.burberry.com/is/image/Burberryltd/8D97B13F-594B-49AB-A270-28CDC07D1D37?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
scarves,Check Silk Scarf,80907521,https://us.burberry.com/check-silk-scarf-p80907521,https://assets.burberry.com/is/image/Burberryltd/754138FD-DDE3-45AA-A323-0883E0C1DAE9?$BBY_V3_SL_1.36$&wid=581&hei=788,$520.00,,,scarves.html
