"category","id","isSku","isSmc","name","microColor","microColorHexa","color","size","styleMaterialColor","brightcoveId","images","bornSeasonDesc","macroCategory","superMicroCategory_en_US","url","smcUrl","alternativeAsset","price_hasSalePrice","price_currencyCode","price_percentageOff","price_listPrice","price_salePrice","price_finalPrice"
"w-ready-to-wear","794709QJAAC1000","False","True","Mini Jacket Dress","Black","000000","1000","","794709QJAAC1000","","https://amq-mcq.dam.kering.com/m/40026ee5bb8599f4/Large-794709QJAAC1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/37b9b4cbd188d1ec/Large-794709QJAAC1000_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3b9699186aa7065e/Large-794709QJAAC1000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/28d93271924d7cdd/Large-794709QJAAC1000_E.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/mini-jacket-dress-794709QJAAC1000.html","https://www.alexandermcqueen.com/en-us/pr/mini-jacket-dress-794709QJAAC1000.html","https://amq-mcq.dam.kering.com/m/28d93271924d7cdd/Large-794709QJAAC1000_E.jpg?v=2","True","USD","0","","$ 2,760","$ 2,760"
"w-ready-to-wear","798479QJAAC1000","False","True","Long Jacket Dress","Black","000000","1000","","798479QJAAC1000","","https://amq-mcq.dam.kering.com/m/1d0c2593c5131106/Large-798479QJAAC1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7aa5530ea27c698a/Large-798479QJAAC1000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6b13bd54553a440d/Large-798479QJAAC1000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/794164340dc353d4/Large-798479QJAAC1000_E.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/long-jacket-dress-798479QJAAC1000.html","https://www.alexandermcqueen.com/en-us/pr/long-jacket-dress-798479QJAAC1000.html","https://amq-mcq.dam.kering.com/m/794164340dc353d4/Large-798479QJAAC1000_E.jpg?v=1","True","USD","0","","$ 3,200","$ 3,200"
"w-ready-to-wear","798293QJAEI1124","False","True","Pinstripe Asymmetric Pencil Dress","Grey","ADAFB0","1124","","798293QJAEI1124","","https://amq-mcq.dam.kering.com/m/c6ae199bd35425f/Large-798293QJAEI1124_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7616cdfd44b9074/Large-798293QJAEI1124_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/47052535082535b4/Large-798293QJAEI1124_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1ad395a951045b98/Large-798293QJAEI1124_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5132da2ee3425f4a/Large-798293QJAEI1124_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/pinstripe-asymmetric-pencil-dress-798293QJAEI1124.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-asymmetric-pencil-dress-798293QJAEI1124.html","https://amq-mcq.dam.kering.com/m/5132da2ee3425f4a/Large-798293QJAEI1124_L.jpg?v=1","True","USD","0","","$ 2,890","$ 2,890"
"w-ready-to-wear","798227QJAEI1124","False","True","Pinstripe Midi Dress","Grey","ADAFB0","1124","","798227QJAEI1124","","https://amq-mcq.dam.kering.com/m/19a41567bfa67cbf/Large-798227QJAEI1124_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7cf8f66d62b52ecf/Large-798227QJAEI1124_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3fbfb3f5069d207b/Large-798227QJAEI1124_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/d243ab3d9b2b752/Large-798227QJAEI1124_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/29f91104ad97e662/Large-798227QJAEI1124_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/pinstripe-midi-dress-798227QJAEI1124.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-midi-dress-798227QJAEI1124.html","https://amq-mcq.dam.kering.com/m/29f91104ad97e662/Large-798227QJAEI1124_L.jpg?v=1","True","USD","0","","$ 2,490","$ 2,490"
"w-ready-to-wear","798498QJAEI1124","False","True","Pinstripe Cutaway Jacket","Grey","ADAFB0","1124","","798498QJAEI1124","","https://amq-mcq.dam.kering.com/m/512f975a9ea48491/Large-798498QJAEI1124_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7c8e44a5eb69c51d/Large-798498QJAEI1124_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5ad0afc811944ab0/Large-798498QJAEI1124_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6c90d8d8860846a8/Large-798498QJAEI1124_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/1ff8e93d09caa8a/Large-798498QJAEI1124_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/pinstripe-cutaway-jacket-798498QJAEI1124.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-cutaway-jacket-798498QJAEI1124.html","https://amq-mcq.dam.kering.com/m/1ff8e93d09caa8a/Large-798498QJAEI1124_L.jpg?v=2","True","USD","0","","$ 2,790","$ 2,790"
"w-ready-to-wear","798300QJAEI1124","False","True","Pinstripe Pencil Skirt","Grey","ADAFB0","1124","","798300QJAEI1124","","https://amq-mcq.dam.kering.com/m/335738095ec8b019/Large-798300QJAEI1124_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/36a3594deeecc2ec/Large-798300QJAEI1124_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/605cf46a127d8a78/Large-798300QJAEI1124_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6a3b6d9e2ebd3170/Large-798300QJAEI1124_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/18266c33a08d67b9/Large-798300QJAEI1124_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Skirts","https://www.alexandermcqueen.com/en-us/pr/pinstripe-pencil-skirt-798300QJAEI1124.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-pencil-skirt-798300QJAEI1124.html","https://amq-mcq.dam.kering.com/m/18266c33a08d67b9/Large-798300QJAEI1124_L.jpg?v=2","True","USD","0","","$ 1,090","$ 1,090"
"w-ready-to-wear","798500QJAEI1124","False","True","Pinstripe Single-breasted Jacket","Grey","ADAFB0","1124","","798500QJAEI1124","","https://amq-mcq.dam.kering.com/m/6ac1d6ae9377a6ae/Large-798500QJAEI1124_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/264467673e50f76a/Large-798500QJAEI1124_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3fceb89302448e49/Large-798500QJAEI1124_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/36c8a248c00f4d98/Large-798500QJAEI1124_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/369f11e62187dc09/Large-798500QJAEI1124_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/pinstripe-single-breasted-jacket-798500QJAEI1124.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-single-breasted-jacket-798500QJAEI1124.html","https://amq-mcq.dam.kering.com/m/369f11e62187dc09/Large-798500QJAEI1124_L.jpg?v=2","True","USD","0","","$ 2,490","$ 2,490"
"w-ready-to-wear","798502QJAEI4100","False","True","Pinstripe Waistcoat","Navy","282D3C","4100","","798502QJAEI4100","","https://amq-mcq.dam.kering.com/m/74a9d2451ce98d16/Large-798502QJAEI4100_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1c2cf46d1df82f13/Large-798502QJAEI4100_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7b732cb81bb3c6ea/Large-798502QJAEI4100_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7fb5b766ed9599ed/Large-798502QJAEI4100_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6d227e3bcafeb4d5/Large-798502QJAEI4100_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/pinstripe-waistcoat-798502QJAEI4100.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-waistcoat-798502QJAEI4100.html","https://amq-mcq.dam.kering.com/m/6d227e3bcafeb4d5/Large-798502QJAEI4100_L.jpg?v=1","True","USD","0","","$ 1,590","$ 1,590"
"w-ready-to-wear","797823QMACS4297","False","True","Turn-up Boyfriend Jeans","Indigo","353A4C","4297","","797823QMACS4297","","https://amq-mcq.dam.kering.com/m/be642e3c829fd18/Large-797823QMACS4297_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7213001b0bd540ff/Large-797823QMACS4297_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/f4636f9182ba394/Large-797823QMACS4297_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/4091a471d0c7154/Large-797823QMACS4297_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/67b73fbcbc360317/Large-797823QMACS4297_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/turn-up-boyfriend-jeans-797823QMACS4297.html","https://www.alexandermcqueen.com/en-us/pr/turn-up-boyfriend-jeans-797823QMACS4297.html","https://amq-mcq.dam.kering.com/m/67b73fbcbc360317/Large-797823QMACS4297_L.jpg?v=2","True","USD","0","","$ 1,160","$ 1,160"
"w-ready-to-wear","794119QMACU4297","False","True","Cap Sleeve Denim Shirt","Indigo","353A4C","4297","","794119QMACU4297","","https://amq-mcq.dam.kering.com/m/59539aee7ca2e94a/Large-794119QMACU4297_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4493370fbcd542d/Large-794119QMACU4297_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/102727542e83d76b/Large-794119QMACU4297_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/64bdad369627c601/Large-794119QMACU4297_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5c162c435770fab8/Large-794119QMACU4297_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Shirts","https://www.alexandermcqueen.com/en-us/pr/cap-sleeve-denim-shirt-794119QMACU4297.html","https://www.alexandermcqueen.com/en-us/pr/cap-sleeve-denim-shirt-794119QMACU4297.html","https://amq-mcq.dam.kering.com/m/5c162c435770fab8/Large-794119QMACU4297_L.jpg?v=2","True","USD","0","","$ 1,290","$ 1,290"
"w-ready-to-wear","797797QAABC6610","False","True","Sweetheart Neckline Midi Dress","Lust Red","FF3333","6610","","797797QAABC6610","","https://amq-mcq.dam.kering.com/m/2240a27aa7058247/Large-797797QAABC6610_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/486e43e5a141bf4b/Large-797797QAABC6610_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7b708a93eaba057c/Large-797797QAABC6610_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/69eaeb87e469d8e3/Large-797797QAABC6610_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/48b3bae2688d12be/Large-797797QAABC6610_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/sweetheart-neckline-midi-dress-797797QAABC6610.html","https://www.alexandermcqueen.com/en-us/pr/sweetheart-neckline-midi-dress-797797QAABC6610.html","https://amq-mcq.dam.kering.com/m/48b3bae2688d12be/Large-797797QAABC6610_L.jpg?v=1","True","USD","0","","$ 2,290","$ 2,290"
"w-ready-to-wear","797950QMACU4297","False","True","Denim Mini Dress","Indigo","353A4C","4297","","797950QMACU4297","","https://amq-mcq.dam.kering.com/m/11848567584cfb76/Large-797950QMACU4297_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5e2b47bebf1d0de4/Large-797950QMACU4297_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1aceb79108bd293/Large-797950QMACU4297_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/36317b0265c7ea31/Large-797950QMACU4297_E.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/denim-mini-dress-797950QMACU4297.html","https://www.alexandermcqueen.com/en-us/pr/denim-mini-dress-797950QMACU4297.html","https://amq-mcq.dam.kering.com/m/36317b0265c7ea31/Large-797950QMACU4297_E.jpg?v=1","True","USD","0","","$ 1,890","$ 1,890"
"w-ready-to-wear","798316QJAEI4100","False","True","Pinstripe Cutaway Coat","Navy","282D3C","4100","","798316QJAEI4100","","https://amq-mcq.dam.kering.com/m/4854a43a43667de3/Large-798316QJAEI4100_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/40ad4b4ba8849d5e/Large-798316QJAEI4100_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5f0b4a2b0f2b40ba/Large-798316QJAEI4100_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1d9dc1f206be7b07/Large-798316QJAEI4100_E.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Outerwear","https://www.alexandermcqueen.com/en-us/pr/pinstripe-cutaway-coat-798316QJAEI4100.html","https://www.alexandermcqueen.com/en-us/pr/pinstripe-cutaway-coat-798316QJAEI4100.html","https://amq-mcq.dam.kering.com/m/1d9dc1f206be7b07/Large-798316QJAEI4100_E.jpg?v=1","True","USD","0","","$ 2,990","$ 2,990"
"w-ready-to-wear","794137QMACS4297","False","True","Waisted Denim Jacket","Indigo","353A4C","4297","","794137QMACS4297","","https://amq-mcq.dam.kering.com/m/dddd7db7583154a/Large-794137QMACS4297_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/16dc0770d4786ae/Large-794137QMACS4297_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5c442d382a70f6b5/Large-794137QMACS4297_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/32a94af57d5e8376/Large-794137QMACS4297_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/51ac4505e98fe9ba/Large-794137QMACS4297_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/waisted-denim-jacket-794137QMACS4297.html","https://www.alexandermcqueen.com/en-us/pr/waisted-denim-jacket-794137QMACS4297.html","https://amq-mcq.dam.kering.com/m/51ac4505e98fe9ba/Large-794137QMACS4297_L.jpg?v=1","True","USD","0","","$ 1,860","$ 1,860"
"w-ready-to-wear","794131QMACT4297","False","True","Denim Pencil Skirt","Indigo","353A4C","4297","","794131QMACT4297","","https://amq-mcq.dam.kering.com/m/2596249fc4ebf0fe/Large-794131QMACT4297_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5843b47876915998/Large-794131QMACT4297_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/4df0cb23f28af6f1/Large-794131QMACT4297_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/12a32dea182e7393/Large-794131QMACT4297_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/72bc9d6472b34c8b/Large-794131QMACT4297_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Skirts","https://www.alexandermcqueen.com/en-us/pr/denim-pencil-skirt-794131QMACT4297.html","https://www.alexandermcqueen.com/en-us/pr/denim-pencil-skirt-794131QMACT4297.html","https://amq-mcq.dam.kering.com/m/72bc9d6472b34c8b/Large-794131QMACT4297_L.jpg?v=2","True","USD","0","","$ 1,290","$ 1,290"
"w-ready-to-wear","798089QJAEI4100","False","True","Lace Detail Pinstripe Camisole","Navy","282D3C","4100","","798089QJAEI4100","","https://amq-mcq.dam.kering.com/m/486727ea3d53b547/Large-798089QJAEI4100_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1c25163a6afb0ec/Large-798089QJAEI4100_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/2bd6236c8f4efe0b/Large-798089QJAEI4100_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/4652efeca040c672/Large-798089QJAEI4100_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3a485d6daf904561/Large-798089QJAEI4100_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Tops and Shirts","https://www.alexandermcqueen.com/en-us/pr/lace-detail-pinstripe-camisole-798089QJAEI4100.html","https://www.alexandermcqueen.com/en-us/pr/lace-detail-pinstripe-camisole-798089QJAEI4100.html","https://amq-mcq.dam.kering.com/m/3a485d6daf904561/Large-798089QJAEI4100_L.jpg?v=2","True","USD","0","","$ 930","$ 930"
"w-ready-to-wear","798477QJAEI4100","False","True","High-waisted Wide Leg Trousers","Navy","282D3C","4100","","798477QJAEI4100","","https://amq-mcq.dam.kering.com/m/3ada464d55f67222/Large-798477QJAEI4100_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/65ab832360d423c5/Large-798477QJAEI4100_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/272dc84db313aac1/Large-798477QJAEI4100_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/52506805645b8cea/Large-798477QJAEI4100_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/38c51458429b82bf/Large-798477QJAEI4100_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/high-waisted-wide-leg-trousers-798477QJAEI4100.html","https://www.alexandermcqueen.com/en-us/pr/high-waisted-wide-leg-trousers-798477QJAEI4100.html","https://amq-mcq.dam.kering.com/m/38c51458429b82bf/Large-798477QJAEI4100_L.jpg?v=2","True","USD","0","","$ 1,260","$ 1,260"
"w-ready-to-wear","585442QEAAA5125","False","True","Peak Shoulder Leaf Crepe Jacket","Cherry Blossom Pink","F4CCCA","5125","","585442QEAAA5125","","https://amq-mcq.dam.kering.com/m/497fc8b5e1168f86/Large-585442QEAAA5125_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4d191ef5294a58e1/Large-585442QEAAA5125_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6a0381dd597426ce/Large-585442QEAAA5125_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3bda083878aa3f0f/Large-585442QEAAA5125_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3ffefcc577208ea4/Large-585442QEAAA5125_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/peak-shoulder-leaf-crepe-jacket-585442QEAAA5125.html","https://www.alexandermcqueen.com/en-us/pr/peak-shoulder-leaf-crepe-jacket-585442QEAAA5125.html","https://amq-mcq.dam.kering.com/m/3ffefcc577208ea4/Large-585442QEAAA5125_L.jpg?v=2","True","USD","0","","$ 2,590","$ 2,590"
"w-ready-to-wear","781001QEAAA5125","False","True","High-waisted Narrow Bootcut Trousers","Cherry Blossom Pink","F4CCCA","5125","","781001QEAAA5125","","https://amq-mcq.dam.kering.com/m/7a7881aa9f3857b1/Large-781001QEAAA5125_F.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/high-waisted-narrow-bootcut-trousers-781001QEAAA5125.html","https://www.alexandermcqueen.com/en-us/pr/high-waisted-narrow-bootcut-trousers-781001QEAAA5125.html","https://amq-mcq.dam.kering.com/m/7a7881aa9f3857b1/Large-781001QEAAA5125_F.jpg?v=1","True","USD","0","","$ 1,090","$ 1,090"
"w-ready-to-wear","799147QEAAA5125","False","True","Asymmetric Evening Dress","Cherry Blossom Pink","F4CCCA","5125","","799147QEAAA5125","","https://amq-mcq.dam.kering.com/m/3380040dade283c9/Large-799147QEAAA5125_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/c0b001f66c22fff/Large-799147QEAAA5125_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/7ddcb1a03e5d77b3/Large-799147QEAAA5125_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/54dbc80488a90267/Large-799147QEAAA5125_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/306567d78b9cf3ab/Large-799147QEAAA5125_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/asymmetric-evening-dress-799147QEAAA5125.html","https://www.alexandermcqueen.com/en-us/pr/asymmetric-evening-dress-799147QEAAA5125.html","https://amq-mcq.dam.kering.com/m/306567d78b9cf3ab/Large-799147QEAAA5125_L.jpg?v=1","True","USD","0","","$ 2,890","$ 2,890"
"w-ready-to-wear","798519QJAEH1080","False","True","Prince of Wales Slashed Midi Dress","Black/Ivory","000000","1080","","798519QJAEH1080","","https://amq-mcq.dam.kering.com/m/ef300bbd6d6641a/Large-798519QJAEH1080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/358300fbf074776b/Large-798519QJAEH1080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3d07f6428cfb3962/Large-798519QJAEH1080_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/39b3c3594b4607d9/Large-798519QJAEH1080_E.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-slashed-midi-dress-798519QJAEH1080.html","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-slashed-midi-dress-798519QJAEH1080.html","https://amq-mcq.dam.kering.com/m/39b3c3594b4607d9/Large-798519QJAEH1080_E.jpg?v=1","True","USD","0","","$ 2,890","$ 2,890"
"w-ready-to-wear","797926QJAEH1080","False","True","Prince of Wales Peak Shoulder Jacket","Black/Ivory","000000","1080","","797926QJAEH1080","","https://amq-mcq.dam.kering.com/m/5c5b884db26f2e0d/Large-797926QJAEH1080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6b905f4c72412d60/Large-797926QJAEH1080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/c19ede959d876ec/Large-797926QJAEH1080_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/337958d4c6e65362/Large-797926QJAEH1080_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/78a204378f4b2903/Large-797926QJAEH1080_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-peak-shoulder-jacket-797926QJAEH1080.html","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-peak-shoulder-jacket-797926QJAEH1080.html","https://amq-mcq.dam.kering.com/m/78a204378f4b2903/Large-797926QJAEH1080_L.jpg?v=1","True","USD","0","","$ 2,590","$ 2,590"
"w-ready-to-wear","797967QJAEH1080","False","True","Prince of Wales Tailored Shorts","Black/Ivory","000000","1080","","797967QJAEH1080","","https://amq-mcq.dam.kering.com/m/7de3693e80ea1aa0/Large-797967QJAEH1080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3e3bb0b391a5406/Large-797967QJAEH1080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/2738921efbe2553/Large-797967QJAEH1080_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5b3acc535437f10/Large-797967QJAEH1080_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6204f4ff5f413140/Large-797967QJAEH1080_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-tailored-shorts-797967QJAEH1080.html","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-tailored-shorts-797967QJAEH1080.html","https://amq-mcq.dam.kering.com/m/6204f4ff5f413140/Large-797967QJAEH1080_L.jpg?v=1","True","USD","0","","$ 960","$ 960"
"w-ready-to-wear","798946QJAEH1080","False","True","Prince of Wales Slashed Fitted Jacket","Black/Ivory","000000","1080","","798946QJAEH1080","","https://amq-mcq.dam.kering.com/m/318831ef72e9b426/Large-798946QJAEH1080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/23491dec09d51439/Large-798946QJAEH1080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/95697b0b57eb835/Large-798946QJAEH1080_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/f905129cc484a64/Large-798946QJAEH1080_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/6db4abb014bb6530/Large-798946QJAEH1080_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-slashed-fitted-jacket-798946QJAEH1080.html","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-slashed-fitted-jacket-798946QJAEH1080.html","https://amq-mcq.dam.kering.com/m/6db4abb014bb6530/Large-798946QJAEH1080_L.jpg?v=1","True","USD","0","","$ 2,490","$ 2,490"
"w-ready-to-wear","797962QJAEH1080","False","True","Prince of Wales Cigarette Trousers","Black/Ivory","000000","1080","","797962QJAEH1080","","https://amq-mcq.dam.kering.com/m/154b6e8fba4960c7/Large-797962QJAEH1080_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/255101fef6543bba/Large-797962QJAEH1080_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/794cfc8d77fd139d/Large-797962QJAEH1080_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/641f99cbd768e2b7/Large-797962QJAEH1080_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1d6ddc8e10de52a0/Large-797962QJAEH1080_L.jpg?v=1","F_W_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-cigarette-trousers-797962QJAEH1080.html","https://www.alexandermcqueen.com/en-us/pr/prince-of-wales-cigarette-trousers-797962QJAEH1080.html","https://amq-mcq.dam.kering.com/m/1d6ddc8e10de52a0/Large-797962QJAEH1080_L.jpg?v=1","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","794769QLAC81000","False","True","Slashed Sweatshirt","Black","000000","1000","","794769QLAC81000","","https://amq-mcq.dam.kering.com/m/7c8d8d8f4052617e/Large-794769QLAC81000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/480f97333556c937/Large-794769QLAC81000_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/18cd7fed02b5a3a7/Large-794769QLAC81000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/76d7acb6b868a362/Large-794769QLAC81000_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/48d922402532f2d1/Large-794769QLAC81000_L.jpg?v=2","F_W_2024","amq_macro_women_ready_to_wear","T-shirts and Sweatshirts","https://www.alexandermcqueen.com/en-us/pr/slashed-sweatshirt-794769QLAC81000.html","https://www.alexandermcqueen.com/en-us/pr/slashed-sweatshirt-794769QLAC81000.html","https://amq-mcq.dam.kering.com/m/48d922402532f2d1/Large-794769QLAC81000_L.jpg?v=2","True","USD","0","","$ 860","$ 860"
