product_id,category,item_name,quantity,inventory_ats,price,full_price,discount_name,pre_order,item_ean,item_master,item_category,item_category2,item_category3,image_url,product_url,filename
DH1JR002BB65YHG,mens-all,Printed Balmain Paris hoodie,1,0,995,None,Free express shipping,no,,DH1JR002BB65,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JR002BB65YHGF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-hoodie-DH1JR002BB65YHG.html,mens-all.txt
DH1EG000BB73YHG,mens-all,Printed Balmain Paris short-sleeved T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000BB73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000BB73YHGF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-short-sleeved-t-shirt-DH1EG000BB73YHG.html,mens-all.txt
DH1KD010KH09GFE,mens-all,Striped PB Labyrinth wool and linen jumper,1,0,1550,None,Free express shipping,no,,DH1KD010KH09,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1KD010KH09GFEF?_i=AG",us.balmain.com/en/p/striped-pb-labyrinth-wool-and-linen-jumper-DH1KD010KH09GFE.html,mens-all.txt
DM1MD060LPSE0PA,mens-all,Leather purse,1,0,375,None,Free express shipping,no,,DM1MD060LPSE,men,men-accessories,men-accessories-smallleathergoods,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1MD060LPSE0PAF?_i=AG",us.balmain.com/en/p/leather-purse-DM1MD060LPSE0PA.html,mens-all.txt
DH1TF675DE646FF,mens-all,Denim hooded bomber jacket with palm tree print,1,0,3250,None,Free express shipping,yes,,DH1TF675DE64,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF675DE646FFF?_i=AG",us.balmain.com/en/p/denim-hooded-bomber-jacket-with-palm-tree-print-DH1TF675DE646FF.html,mens-all.txt
DH1MG009DE646FF,mens-all,Denim biker jeans with a palm tree print,1,0,2350,None,Free express shipping,yes,,DH1MG009DE64,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG009DE646FFF?_i=AG",us.balmain.com/en/p/denim-biker-jeans-with-a-palm-tree-print-DH1MG009DE646FF.html,mens-all.txt
DH1HN110VF36OES,mens-all,Short-sleeved twill pyjama shirt with Postcard print,1,0,990,None,Free express shipping,yes,,DH1HN110VF36,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN110VF36OESF?_i=AG",us.balmain.com/en/p/short-sleeved-twill-pyjama-shirt-with-postcard-print-DH1HN110VF36OES.html,mens-all.txt
DH1XA015CB24SNG,mens-all,Cotton cap with Balmain Paris embroidery,1,0,395,None,Free express shipping,no,,DH1XA015CB24,men,men-accessories,men-accessories-hats,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1XA015CB24SNGF?_i=AG",us.balmain.com/en/p/cotton-cap-with-balmain-paris-embroidery-DH1XA015CB24SNG.html,mens-all.txt
DH1EG000BB73OES,mens-all,Printed Balmain Paris short-sleeved T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000BB73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000BB73OESF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-short-sleeved-t-shirt-DH1EG000BB73OES.html,mens-all.txt
DH1JQ005BB65OES,mens-all,Balmain Paris printed sweatshirt,1,0,795,None,Free express shipping,no,,DH1JQ005BB65,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JQ005BB65OESF?_i=AG",us.balmain.com/en/p/balmain-paris-printed-sweatshirt-DH1JQ005BB65OES.html,mens-all.txt
DH1HN067SD98OER,mens-all,Short-sleeved silk pyjama shirt with Miami print,1,0,1550,None,Free express shipping,no,,DH1HN067SD98,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN067SD98OERF?_i=AG",us.balmain.com/en/p/short-sleeved-silk-pyjama-shirt-with-miami-print-DH1HN067SD98OER.html,mens-all.txt
DM1XA025MLPL9KA,mens-all,Signature Tubular brass necklace,1,0,595,None,Free express shipping,no,,DM1XA025MLPL,men,men-accessories,men-accessories-jewelry,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1XA025MLPL9KAF?_i=AG",us.balmain.com/en/p/signature-tubular-brass-necklace-DM1XA025MLPL9KA.html,mens-all.txt
DH1EF000BB04UKD,mens-all,Balmain Paris flocked short-sleeved T-shirt ,1,0,450,None,Free express shipping,no,,DH1EF000BB04,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000BB04UKDF?_i=AG",us.balmain.com/en/p/balmain-paris-flocked-short-sleeved-t-shirt--DH1EF000BB04UKD.html,mens-all.txt
DH1EH015GD74OIP,mens-all,Loose Balmain Miami printed T-shirt,1,0,650,None,Free express shipping,yes,,DH1EH015GD74,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EH015GD74OIPF?_i=AG",us.balmain.com/en/p/loose-balmain-miami-printed-t-shirt-DH1EH015GD74OIP.html,mens-all.txt
DH1EC016BC73OIQ,mens-all,Tank top with Vintage Balmain embroidery,1,0,490,None,Free express shipping,no,,DH1EC016BC73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EC016BC73OIQF?_i=AG",us.balmain.com/en/p/tank-top-with-vintage-balmain-embroidery-DH1EC016BC73OIQ.html,mens-all.txt
DM1VI360LWSC0FA,mens-all,Balmain Swan trainers in calfskin and suede,1,0,575,None,Free express shipping,no,,DM1VI360LWSC,men,men-shoes,men-shoes-sneakers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VI360LWSC0FAF?_i=AG",us.balmain.com/en/p/balmain-swan-trainers-in-calfskin-and-suede-DM1VI360LWSC0FA.html,mens-all.txt
DH1HN065CF16UIB,mens-all,Short-sleeved striped cotton pyjama shirt,1,0,1050,None,Free express shipping,no,,DH1HN065CF16,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN065CF16UIBF?_i=AG",us.balmain.com/en/p/short-sleeved-striped-cotton-pyjama-shirt-DH1HN065CF16UIB.html,mens-all.txt
DH1EG010BC72UJQ,mens-all,Loose T-shirt with vintage Balmain embroidery,1,0,650,None,Free express shipping,no,,DH1EG010BC72,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG010BC72UJQF?_i=AG",us.balmain.com/en/p/loose-t-shirt-with-vintage-balmain-embroidery-DH1EG010BC72UJQ.html,mens-all.txt
DH1EH015GD73GCS,mens-all,Loose Balmain Postcard printed T-shirt,1,0,590,None,Free express shipping,yes,,DH1EH015GD73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EH015GD73GCSF?_i=AG",us.balmain.com/en/p/loose-balmain-postcard-printed-t-shirt-DH1EH015GD73GCS.html,mens-all.txt
DM1VI361LBTCEAQ,mens-all,B-Court Puffy Skate trainers in calfskin and suede,1,0,925,None,Free express shipping,yes,,DM1VI361LBTC,men,men-sneakers,men-sneakers-bcourt,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VI361LBTCEAQF?_i=AG",us.balmain.com/en/p/b-court-puffy-skate-trainers-in-calfskin-and-suede-DM1VI361LBTCEAQ.html,mens-all.txt
DH1GB066KH02WIR,mens-all,PB Labyrinth wool polo shirt,1,0,1290,None,Free express shipping,no,,DH1GB066KH02,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GB066KH02WIRF?_i=AG",us.balmain.com/en/p/pb-labyrinth-wool-polo-shirt-DH1GB066KH02WIR.html,mens-all.txt
DH1GB046KF96SLJ,mens-all,Wool polo shirt with Balmain Signature embroidery ,1,0,1200,None,Free express shipping,no,,DH1GB046KF96,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GB046KF96SLJF?_i=AG",us.balmain.com/en/p/wool-polo-shirt-with-balmain-signature-embroidery--DH1GB046KF96SLJ.html,mens-all.txt
DH1HN067VF35AAA,mens-all,Short-sleeved twill pyjama shirt with palm tree print,1,0,990,None,Free express shipping,yes,,DH1HN067VF35,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN067VF35AAAF?_i=AG",us.balmain.com/en/p/short-sleeved-twill-pyjama-shirt-with-palm-tree-print-DH1HN067VF35AAA.html,mens-all.txt
DM1VI349LPTNSAO,mens-all,B-Court Flip trainers in calfskin and suede,1,0,775,None,Free express shipping,yes,,DM1VI349LPTN,men,men-sneakers,men-sneakers-bcourt,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VI349LPTNSAOF?_i=AG",us.balmain.com/en/p/b-court-flip-trainers-in-calfskin-and-suede-DM1VI349LPTNSAO.html,mens-all.txt
DH1EG010BC72WIQ,mens-all,Loose T-shirt with vintage Balmain embroidery,1,0,650,None,Free express shipping,no,,DH1EG010BC72,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG010BC72WIQF?_i=AG",us.balmain.com/en/p/loose-t-shirt-with-vintage-balmain-embroidery-DH1EG010BC72WIQ.html,mens-all.txt
DH1JT216BC72WIQ,mens-all,Hoodie with vintage Balmain embroidery,1,0,1050,None,Free express shipping,no,,DH1JT216BC72,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT216BC72WIQF?_i=AG",us.balmain.com/en/p/hoodie-with-vintage-balmain-embroidery-DH1JT216BC72WIQ.html,mens-all.txt
DH1OA125BC76WIQ,mens-all,Cotton Bermuda shorts with vintage Balmain embroidery,1,0,990,None,Free express shipping,no,,DH1OA125BC76,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1OA125BC76WIQF?_i=AG",us.balmain.com/en/p/cotton-bermuda-shorts-with-vintage-balmain-embroidery-DH1OA125BC76WIQ.html,mens-all.txt
DH1XA231CD29WIQ,mens-all,Cotton cap with Balmain Signature embroidery,1,0,450,None,Free express shipping,no,,DH1XA231CD29,men,men-accessories,men-accessories-hats,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1XA231CD29WIQF?_i=AG",us.balmain.com/en/p/cotton-cap-with-balmain-signature-embroidery-DH1XA231CD29WIQ.html,mens-all.txt
DH1TD485DE606FC,mens-all,Denim biker jacket,1,0,2590,None,Free express shipping,yes,,DH1TD485DE60,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TD485DE606FCF?_i=AG",us.balmain.com/en/p/denim-biker-jacket-DH1TD485DE606FC.html,mens-all.txt
DH1MG105DE699FK,mens-all,Biker jeans in Grey quilted denim,1,0,1690,None,Free express shipping,yes,,DH1MG105DE69,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG105DE699FKF?_i=AG",us.balmain.com/en/p/biker-jeans-in-grey-quilted-denim-DH1MG105DE699FK.html,mens-all.txt
BWB641120110,mens-all,Balmain swim shorts,1,0,415,None,Free express shipping,no,,BWB641120,men,men-readytowear,men-readytowear-swimwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/BWB641120110F?_i=AG",us.balmain.com/en/p/balmain-swim-shorts-BWB641120110.html,mens-all.txt
DM1VJ356KGWJ1BY,mens-all,Unicorn Wave trainers in neoprene and calfskin,1,0,995,None,Free express shipping,yes,,DM1VJ356KGWJ,men,men-sneakers,men-sneakers-unicorn,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VJ356KGWJ1BYF?_i=AG",us.balmain.com/en/p/unicorn-wave-trainers-in-neoprene-and-calfskin-DM1VJ356KGWJ1BY.html,mens-all.txt
DH1HS184VF43EAB,mens-all,Printed satin palm tree shirt,1,0,1150,None,Free express shipping,no,,DH1HS184VF43,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/q_auto,f_svg/static-default/default/dw7c3f62ff/assets/images/logo-sm-g.svg",us.balmain.com/en/p/printed-satin-palm-tree-shirt-DH1HS184VF43EAB.html,mens-all.txt
DH1PQ260VF43EAB,mens-all,Palm print satin pyjama trousers,1,0,1690,None,Free express shipping,no,,DH1PQ260VF43,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PQ260VF43EABF?_i=AG",us.balmain.com/en/p/palm-print-satin-pyjama-trousers-DH1PQ260VF43EAB.html,mens-all.txt
DH1TF825VF43EAB,mens-all,Printed satin palm tree bomber jacket,1,0,2590,None,Free express shipping,no,,DH1TF825VF43,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF825VF43EABF?_i=AG",us.balmain.com/en/p/printed-satin-palm-tree-bomber-jacket-DH1TF825VF43EAB.html,mens-all.txt
DM1VI360LABP0PA,mens-all,Balmain Swan suede and patent leather trainers,1,0,575,None,Free express shipping,yes,,DM1VI360LABP,men,men-shoes,men-shoes-sneakers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VI360LABP0PAF?_i=AG",us.balmain.com/en/p/balmain-swan-suede-and-patent-leather-trainers-DM1VI360LABP0PA.html,mens-all.txt
DH1EG000GD76EAB,mens-all,Vintage Balmain T-shirt with palm tree print,1,0,550,None,Free express shipping,no,,DH1EG000GD76,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000GD76EABF?_i=AG",us.balmain.com/en/p/vintage-balmain-t-shirt-with-palm-tree-print-DH1EG000GD76EAB.html,mens-all.txt
DH1JT211PC45EAW,mens-all,Hoodie with embroidered badges,1,0,5190,None,Free express shipping,yes,,DH1JT211PC45,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT211PC45EAWF?_i=AG",us.balmain.com/en/p/hoodie-with-embroidered-badges-DH1JT211PC45EAW.html,mens-all.txt
DH1EG019PC41EAW,mens-all,Palm tree embroidered T-shirt,1,0,2190,None,Free express shipping,no,,DH1EG019PC41,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/q_auto,f_svg/static-default/default/dw7c3f62ff/assets/images/logo-sm-g.svg",us.balmain.com/en/p/palm-tree-embroidered-t-shirt-DH1EG019PC41EAW.html,mens-all.txt
DM1XR028MLPL9KA,mens-all,Signature Tubular brass ring,1,0,250,None,Free express shipping,no,,DM1XR028MLPL,men,men-accessories,men-accessories-jewelry,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1XR028MLPL9KAF?_i=AG",us.balmain.com/en/p/signature-tubular-brass-ring-DM1XR028MLPL9KA.html,mens-all.txt
DH1TF746PC41EAW,mens-all,Tweed bomber jacket with palm tree embroidery,1,0,6500,None,Free express shipping,yes,,DH1TF746PC41,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF746PC41EAWF?_i=AG",us.balmain.com/en/p/tweed-bomber-jacket-with-palm-tree-embroidery-DH1TF746PC41EAW.html,mens-all.txt
DH1SE240PC46EAW,mens-all,1-button jacket with embroidered palm tree collar,1,0,4550,None,Free express shipping,yes,,DH1SE240PC46,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC46EAWF?_i=AG",us.balmain.com/en/p/1-button-jacket-with-embroidered-palm-tree-collar-DH1SE240PC46EAW.html,mens-all.txt
DH1SC166PC41EAW,mens-all,Cropped crepe jacket with palm tree embroidery,1,0,6100,None,Free express shipping,yes,,DH1SC166PC41,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SC166PC41EAWF?_i=AG",us.balmain.com/en/p/cropped-crepe-jacket-with-palm-tree-embroidery-DH1SC166PC41EAW.html,mens-all.txt
DM1VI360LMRT9KA,mens-all,Balmain Swan silver leather trainers,1,0,575,None,Free express shipping,yes,,DM1VI360LMRT,men,men-shoes,men-shoes-sneakers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1VI360LMRT9KAF?_i=AG",us.balmain.com/en/p/balmain-swan-silver-leather-trainers-DM1VI360LMRT9KA.html,mens-all.txt
DH1SE240PC42EAW,mens-all,Diamond rhinestone 1-button jacket,1,0,13000,None,Free express shipping,yes,,DH1SE240PC42,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC42EAWF?_i=AG",us.balmain.com/en/p/diamond-rhinestone-1-button-jacket-DH1SE240PC42EAW.html,mens-all.txt
DH1TF617PC42EAW,mens-all,Diamond satin bomber jacket with rhinestones,1,0,6500,None,Free express shipping,no,,DH1TF617PC42,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF617PC42EAWF?_i=AG",us.balmain.com/en/p/diamond-satin-bomber-jacket-with-rhinestones-DH1TF617PC42EAW.html,mens-all.txt
DH1SE240PC47EAB,mens-all,Two-tone jacket with sequin embroidery,1,0,5590,None,Free express shipping,yes,,DH1SE240PC47,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC47EABF?_i=AG",us.balmain.com/en/p/two-tone-jacket-with-sequin-embroidery-DH1SE240PC47EAB.html,mens-all.txt
DM1NM061LPSE0PA,mens-all,Leather flap wallet,1,0,495,None,Free express shipping,no,,DM1NM061LPSE,men,men-accessories,men-accessories-smallleathergoods,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1NM061LPSE0PAF?_i=AG",us.balmain.com/en/p/leather-flap-wallet-DM1NM061LPSE0PA.html,mens-all.txt
DH1SG075WB120PA,mens-all,Wool 6-button jacket,1,0,2590,None,Free express shipping,no,,DH1SG075WB12,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SG075WB120PAF?_i=AG",us.balmain.com/en/p/wool-6-button-jacket-DH1SG075WB120PA.html,mens-all.txt
DH1PM037VD590PA,mens-all,Double wool crepe trousers,1,0,1550,None,Free express shipping,no,,DH1PM037VD59,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PM037VD590PAF?_i=AG",us.balmain.com/en/p/double-wool-crepe-trousers-DH1PM037VD590PA.html,mens-all.txt
DH1UB004WC686UC,mens-all,Coat in felted double-faced wool,1,0,3650,None,Free express shipping,no,,DH1UB004WC68,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1UB004WC686UCF?_i=AG",us.balmain.com/en/p/coat-in-felted-double-faced-wool-DH1UB004WC686UC.html,mens-all.txt
DM1WA026LSLX0PA,mens-all,Thin Signature calfskin belt,1,0,650,None,Free express shipping,no,,DM1WA026LSLX,men,men-accessories,men-accessories-belts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1WA026LSLX0PAF?_i=AG",us.balmain.com/en/p/thin-signature-calfskin-belt-DM1WA026LSLX0PA.html,mens-all.txt
DH1EG000GD82GCS,mens-all,Club Balmain Signature printed T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000GD82,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000GD82GCSF?_i=AG",us.balmain.com/en/p/club-balmain-signature-printed-t-shirt-DH1EG000GD82GCS.html,mens-all.txt
DH1EF000GD85EAB,mens-all,T-shirt with palm tree Balmain Signature print,1,0,450,None,Free express shipping,no,,DH1EF000GD85,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000GD85EABF?_i=AG",us.balmain.com/en/p/t-shirt-with-palm-tree-balmain-signature-print-DH1EF000GD85EAB.html,mens-all.txt
DH1JQ040GD84EAC,mens-all,Vintage Balmain sweatshirt,1,0,790,None,Free express shipping,no,,DH1JQ040GD84,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JQ040GD84EACF?_i=AG",us.balmain.com/en/p/vintage-balmain-sweatshirt-DH1JQ040GD84EAC.html,mens-all.txt
DM1WJ000LQEE6EM,mens-all,Two-tone reversible calfskin B-Belt,1,0,650,None,Free express shipping,no,,DM1WJ000LQEE,men,men-accessories,men-accessories-belts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DM1WJ000LQEE6EMF?_i=AG",us.balmain.com/en/p/two-tone-reversible-calfskin-b-belt-DM1WJ000LQEE6EM.html,mens-all.txt
DH1KD000KG95EAB,mens-all,Diamond Balmain Paris two-tone jacquard jumper,1,0,990,None,Free express shipping,no,,DH1KD000KG95,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1KD000KG95EABF?_i=AG",us.balmain.com/en/p/diamond-balmain-paris-two-tone-jacquard-jumper-DH1KD000KG95EAB.html,mens-all.txt
DH1GB045KG87EAB,mens-all,Diamond polo shirt in two-tone cotton,1,0,1390,None,Free express shipping,yes,,DH1GB045KG87,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GB045KG87EABF?_i=AG",us.balmain.com/en/p/diamond-polo-shirt-in-two-tone-cotton-DH1GB045KG87EAB.html,mens-all.txt
DH1MI043DE739FK,mens-all,Grey denim regular-fit jeans,1,0,990,None,Free express shipping,yes,,DH1MI043DE73,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MI043DE739FKF?_i=AG",us.balmain.com/en/p/grey-denim-regular-fit-jeans-DH1MI043DE739FK.html,mens-all.txt
CM1VI288LVTREAB,mens-all,B-Court leather trainers,1,0,695,None,Free express shipping,no,,CM1VI288LVTR,men,men-sneakers,men-sneakers-bcourt,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/CM1VI288LVTREABF?_i=AG",us.balmain.com/en/p/b-court-leather-trainers-CM1VI288LVTREAB.html,mens-all.txt
DH1SI158VD599BV,mens-all,Belted asymmetrical jacket in double crepe,1,0,2590,None,Free express shipping,yes,,DH1SI158VD59,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SI158VD599BVF?_i=AG",us.balmain.com/en/p/belted-asymmetrical-jacket-in-double-crepe-DH1SI158VD599BV.html,mens-all.txt
DH1PO095VD599BV,mens-all,Double crepe wool cargo trousers,1,0,1690,None,Free express shipping,no,,DH1PO095VD59,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PO095VD599BVF?_i=AG",us.balmain.com/en/p/double-crepe-wool-cargo-trousers-DH1PO095VD599BV.html,mens-all.txt
DH1EF000GD84EAC,mens-all,Vintage Balmain short-sleeved T-shirt,1,0,495,None,Free express shipping,no,,DH1EF000GD84,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000GD84EACF?_i=AG",us.balmain.com/en/p/vintage-balmain-short-sleeved-t-shirt-DH1EF000GD84EAC.html,mens-all.txt
