product_id,product_name,original_price,discounted_price,category,image_urls,product_url,filename
8050268877892,Grey leather Sweedy small tote bag,"$ 2,400","$ 1,440",,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw61052be3/images/large/SHMQ0082U0_P6827_00N30_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw61052be3/images/large/SHMQ0082U0_P6827_00N30_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw61052be3/images/large/SHMQ0082U0_P6827_00N30_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw61052be3/images/large/SHMQ0082U0_P6827_00N30_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd74ef88a/images/large/SHMQ0082U0_P6827_00N30_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd74ef88a/images/large/SHMQ0082U0_P6827_00N30_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd74ef88a/images/large/SHMQ0082U0_P6827_00N30_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd74ef88a/images/large/SHMQ0082U0_P6827_00N30_E.jpg?sw=768&q=80 768w",/en-us/shopping-bags-SHMQ0082U0P682700N30.html,mens_bags.html
8050268999310,Turquoise leather Sweedy small tote bag,"$ 2,400","$ 1,440",,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b217044/images/large/SHMP0134L0_P6827_00B42_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b217044/images/large/SHMP0134L0_P6827_00B42_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b217044/images/large/SHMP0134L0_P6827_00B42_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3b217044/images/large/SHMP0134L0_P6827_00B42_F.jpg?sw=768&q=80 768w",/en-us/shopping-bags-SHMP0134L0P682700B42.html,mens_bags.html
8059030049222,Black leather Trunkaroo mini shoulder bag,"$ 1,450",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw65ea7163/images/large/SBMP0193U0_P6948_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw65ea7163/images/large/SBMP0193U0_P6948_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw65ea7163/images/large/SBMP0193U0_P6948_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw65ea7163/images/large/SBMP0193U0_P6948_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw200cbbd0/images/large/SBMP0193U0_P6948_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw200cbbd0/images/large/SBMP0193U0_P6948_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw200cbbd0/images/large/SBMP0193U0_P6948_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw200cbbd0/images/large/SBMP0193U0_P6948_00N99_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0193U0P694800N99.html,mens_bags.html
8059030049239,Red leather Trunkaroo mini shoulder bag,"$ 1,450",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw832d0ff4/images/large/SBMP0193U0_P6948_00R67_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw832d0ff4/images/large/SBMP0193U0_P6948_00R67_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw832d0ff4/images/large/SBMP0193U0_P6948_00R67_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw832d0ff4/images/large/SBMP0193U0_P6948_00R67_F.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0193U0P694800R67.html,mens_bags.html
8059030049246,Cream leather Trunkaroo mini shoulder bag,"$ 1,450",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6d539685/images/large/SBMP0193U0_P6948_00W12_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6d539685/images/large/SBMP0193U0_P6948_00W12_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6d539685/images/large/SBMP0193U0_P6948_00W12_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6d539685/images/large/SBMP0193U0_P6948_00W12_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3129b0c1/images/large/SBMP0193U0_P6948_00W12_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3129b0c1/images/large/SBMP0193U0_P6948_00W12_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3129b0c1/images/large/SBMP0193U0_P6948_00W12_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3129b0c1/images/large/SBMP0193U0_P6948_00W12_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0193U0P694800W12.html,mens_bags.html
8059030051973,Deep blue leather Trunkaroo crossbody bag,"$ 1,195",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw91e2570a/images/large/MUMQ0022U0_P6948_00B98_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw91e2570a/images/large/MUMQ0022U0_P6948_00B98_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw91e2570a/images/large/MUMQ0022U0_P6948_00B98_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw91e2570a/images/large/MUMQ0022U0_P6948_00B98_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0facdce8/images/large/MUMQ0022U0_P6948_00B98_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0facdce8/images/large/MUMQ0022U0_P6948_00B98_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0facdce8/images/large/MUMQ0022U0_P6948_00B98_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0facdce8/images/large/MUMQ0022U0_P6948_00B98_E.jpg?sw=768&q=80 768w",/en-us/belt-bag-MUMQ0022U0P694800B98.html,mens_bags.html
8059030051980,Black leather Trunkaroo crossbody bag,"$ 1,195",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabf44b41/images/large/MUMQ0022U0_P6948_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabf44b41/images/large/MUMQ0022U0_P6948_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabf44b41/images/large/MUMQ0022U0_P6948_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabf44b41/images/large/MUMQ0022U0_P6948_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw317d49c0/images/large/MUMQ0022U0_P6948_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw317d49c0/images/large/MUMQ0022U0_P6948_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw317d49c0/images/large/MUMQ0022U0_P6948_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw317d49c0/images/large/MUMQ0022U0_P6948_00N99_E.jpg?sw=768&q=80 768w",/en-us/belt-bag-MUMQ0022U0P694800N99.html,mens_bags.html
8059030049253,Camel leather Trunkaroo mini shoulder bag,"$ 1,450",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3cf3c2e2/images/large/SBMP0193U0_P6948_00W60_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3cf3c2e2/images/large/SBMP0193U0_P6948_00W60_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3cf3c2e2/images/large/SBMP0193U0_P6948_00W60_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw3cf3c2e2/images/large/SBMP0193U0_P6948_00W60_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2bc7e0d/images/large/SBMP0193U0_P6948_00W60_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2bc7e0d/images/large/SBMP0193U0_P6948_00W60_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2bc7e0d/images/large/SBMP0193U0_P6948_00W60_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb2bc7e0d/images/large/SBMP0193U0_P6948_00W60_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0193U0P694800W60.html,mens_bags.html
8059030049260,Blue leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0fa414ac/images/large/SBMP0195U0_P6948_00B37_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0fa414ac/images/large/SBMP0195U0_P6948_00B37_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0fa414ac/images/large/SBMP0195U0_P6948_00B37_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0fa414ac/images/large/SBMP0195U0_P6948_00B37_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwedc0c79e/images/large/SBMP0195U0_P6948_00B37_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwedc0c79e/images/large/SBMP0195U0_P6948_00B37_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwedc0c79e/images/large/SBMP0195U0_P6948_00B37_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwedc0c79e/images/large/SBMP0195U0_P6948_00B37_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0195U0P694800B37.html,mens_bags.html
8059030049277,Black leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw926f9880/images/large/SBMP0195U0_P6948_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw926f9880/images/large/SBMP0195U0_P6948_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw926f9880/images/large/SBMP0195U0_P6948_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw926f9880/images/large/SBMP0195U0_P6948_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw54729209/images/large/SBMP0195U0_P6948_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw54729209/images/large/SBMP0195U0_P6948_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw54729209/images/large/SBMP0195U0_P6948_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw54729209/images/large/SBMP0195U0_P6948_00N99_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0195U0P694800N99.html,mens_bags.html
8059030049284,Red leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw130479cc/images/large/SBMP0195U0_P6948_00R67_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw130479cc/images/large/SBMP0195U0_P6948_00R67_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw130479cc/images/large/SBMP0195U0_P6948_00R67_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw130479cc/images/large/SBMP0195U0_P6948_00R67_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03d31145/images/large/SBMP0195U0_P6948_00R67_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03d31145/images/large/SBMP0195U0_P6948_00R67_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03d31145/images/large/SBMP0195U0_P6948_00R67_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw03d31145/images/large/SBMP0195U0_P6948_00R67_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0195U0P694800R67.html,mens_bags.html
8059030049291,Cream leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe6a3e37a/images/large/SBMP0195U0_P6948_00W12_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe6a3e37a/images/large/SBMP0195U0_P6948_00W12_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe6a3e37a/images/large/SBMP0195U0_P6948_00W12_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe6a3e37a/images/large/SBMP0195U0_P6948_00W12_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9ba144e9/images/large/SBMP0195U0_P6948_00W12_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9ba144e9/images/large/SBMP0195U0_P6948_00W12_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9ba144e9/images/large/SBMP0195U0_P6948_00W12_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9ba144e9/images/large/SBMP0195U0_P6948_00W12_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0195U0P694800W12.html,mens_bags.html
8059030049307,Camel leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw58ce5717/images/large/SBMP0195U0_P6948_00W60_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw58ce5717/images/large/SBMP0195U0_P6948_00W60_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw58ce5717/images/large/SBMP0195U0_P6948_00W60_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw58ce5717/images/large/SBMP0195U0_P6948_00W60_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe79791/images/large/SBMP0195U0_P6948_00W60_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe79791/images/large/SBMP0195U0_P6948_00W60_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe79791/images/large/SBMP0195U0_P6948_00W60_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1fe79791/images/large/SBMP0195U0_P6948_00W60_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0195U0P694800W60.html,mens_bags.html
8059030051959,Deep blue leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa031d2ed/images/large/SBMQ0107U0_P6948_00B98_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa031d2ed/images/large/SBMQ0107U0_P6948_00B98_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa031d2ed/images/large/SBMQ0107U0_P6948_00B98_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa031d2ed/images/large/SBMQ0107U0_P6948_00B98_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw93fd0c0c/images/large/SBMQ0107U0_P6948_00B98_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw93fd0c0c/images/large/SBMQ0107U0_P6948_00B98_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw93fd0c0c/images/large/SBMQ0107U0_P6948_00B98_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw93fd0c0c/images/large/SBMQ0107U0_P6948_00B98_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMQ0107U0P694800B98.html,mens_bags.html
8059030051966,Black leather Trunkaroo medium shoulder bag,"$ 1,795",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8e7e0e/images/large/SBMQ0107U0_P6948_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8e7e0e/images/large/SBMQ0107U0_P6948_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8e7e0e/images/large/SBMQ0107U0_P6948_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1e8e7e0e/images/large/SBMQ0107U0_P6948_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89df3ebe/images/large/SBMQ0107U0_P6948_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89df3ebe/images/large/SBMQ0107U0_P6948_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89df3ebe/images/large/SBMQ0107U0_P6948_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89df3ebe/images/large/SBMQ0107U0_P6948_00N99_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMQ0107U0P694800N99.html,mens_bags.html
8050268112252,Black and beige Jacquard Shopping Bag,"$ 1,250",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9542980c/images/large/SHMQ0045A0_P4547_ZO421_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9542980c/images/large/SHMQ0045A0_P4547_ZO421_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9542980c/images/large/SHMQ0045A0_P4547_ZO421_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9542980c/images/large/SHMQ0045A0_P4547_ZO421_F.jpg?sw=768&q=80 768w",/en-us/shopping-bags-SHMQ0045A0P4547ZO421.html,mens_bags.html
8051169879046,Blue and brown jacquard shopping bag,"$ 1,250",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw62e42704/images/large/SHMQ0045A0_P4602_ZO195_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw62e42704/images/large/SHMQ0045A0_P4602_ZO195_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw62e42704/images/large/SHMQ0045A0_P4602_ZO195_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw62e42704/images/large/SHMQ0045A0_P4602_ZO195_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7f3657a0/images/large/SHMQ0045A0_P4602_ZO195_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7f3657a0/images/large/SHMQ0045A0_P4602_ZO195_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7f3657a0/images/large/SHMQ0045A0_P4602_ZO195_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7f3657a0/images/large/SHMQ0045A0_P4602_ZO195_E.jpg?sw=768&q=80 768w",/en-us/shopping-bags-SHMQ0045A0P4602ZO195.html,mens_bags.html
