product_id,product_name,product_url,price,images,quick_view_url,variation_count,filename
KVL021-YMS054S24,LIGHTWEIGHT SILK BLEND V NECK,https://www.tomfordfashion.com//lightweight-silk-blend-v-neck/KVL021-YMS054S24.html,"$1,450","https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KVL021-YMS054S24_DP049_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KVL021-YMS054S24,3 AVAILABLE COLORS,men_ready_to_wear.html
KCL033-YMB003F24,SEAMLESS ALPACA SILK CREW NECK,https://www.tomfordfashion.com//seamless-alpaca-silk-crew-neck/KCL033-YMB003F24.html,"$1,290","https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL033-YMB003F24_HB665_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KCL033-YMB003F24,2 AVAILABLE COLORS,men_ready_to_wear.html
KCL037-YMK022F23,SEAMLESS CASHMERE CREW NECK,https://www.tomfordfashion.com//seamless-cashmere-crew-neck/KCL037-YMK022F23.html,"$1,890","https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL037-YMK022F23_IG280_APPENDGRID?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KCL037-YMK022F23,,men_ready_to_wear.html
KCL005-YMK005S23,FINE GAUGE CASHMERE SILK CREW NECK,https://www.tomfordfashion.com//fine-gauge-cashmere-silk-crew-neck/KCL005-YMK005S23.html,"$1,450","https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL005-YMK005S23_LB999_APPENDGRID?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KCL005-YMK005S23,,men_ready_to_wear.html
KCL008-YMW002S23,TEXTURED SILK MERINO CREW NECK,https://www.tomfordfashion.com//textured-silk-merino-crew-neck/KCL008-YMW002S23.html,"$1,590","https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL008-YMW002S23_AW003_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KCL008-YMW002S23,,men_ready_to_wear.html
KCL001-YMK006S23_IG030,CASHMERE SADDLE CREW NECK,https://www.tomfordfashion.com//cashmere-saddle-crew-neck/5520769978.html,"$1,990","https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_IG030_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=5520769978,3 AVAILABLE COLORS,men_ready_to_wear.html
KCL001-YMK006S23_AW004,CASHMERE SADDLE CREW NECK,https://www.tomfordfashion.com//cashmere-saddle-crew-neck/5520766483.html,"$1,990","https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_AW004_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=5520766483,3 AVAILABLE COLORS,men_ready_to_wear.html
KCL001-YMK006S23_HB741,CASHMERE SADDLE CREW NECK,https://www.tomfordfashion.com//cashmere-saddle-crew-neck/5813733371.html,"$1,990","https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KCL001-YMK006S23_HB741_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=5813733371,3 AVAILABLE COLORS,men_ready_to_wear.html
KRL003-YMK005S23,FINE GAUGE CASHMERE SILK ROLL NECK,https://www.tomfordfashion.com//fine-gauge-cashmere-silk-roll-neck/KRL003-YMK005S23.html,"$1,590","https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KRL003-YMK005S23_AW004_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KRL003-YMK005S23,,men_ready_to_wear.html
KRL020-YMS028F23,SILK DOUBLE FACE ROLL NECK,https://www.tomfordfashion.com//silk-double-face-roll-neck/KRL020-YMS028F23.html,"$1,990","https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KRL020-YMS028F23_LB999_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KRL020-YMS028F23,,men_ready_to_wear.html
KFL004-YMW040S24,CASHMERE LAMBSWOOL HALF ZIP,https://www.tomfordfashion.com//cashmere-lambswool-half-zip/KFL004-YMW040S24.html,"$2,490","https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL004-YMW040S24_IG014_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KFL004-YMW040S24,2 AVAILABLE COLORS,men_ready_to_wear.html
KFL002-YMW026F23,CASHMERE BLEND HALF ZIP,https://www.tomfordfashion.com//cashmere-blend-half-zip/KFL002-YMW026F23.html,"$2,250","https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL002-YMW026F23_AW004_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KFL002-YMW026F23,3 AVAILABLE COLORS,men_ready_to_wear.html
KFL003-YMW025F23,MERINO SILK HALF ZIP FUNNEL,https://www.tomfordfashion.com//merino-silk-half-zip-funnel/KFL003-YMW025F23.html,"$2,750","https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KFL003-YMW025F23_LB999_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KFL003-YMW025F23,,men_ready_to_wear.html
KLL004-YMS026F23,SILK MERINO SHAWL COLLAR CARDIGAN,https://www.tomfordfashion.com//silk-merino-shawl-collar-cardigan/KLL004-YMS026F23.html,"$2,450","https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KLL004-YMS026F23_HB745_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KLL004-YMS026F23,,men_ready_to_wear.html
KBL007-YMW018F23,MERINO SILK KNITTED CHORE SHIRT,https://www.tomfordfashion.com//merino-silk-knitted-chore-shirt/KBL007-YMW018F23.html,"$2,750","https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_APPENDGRID?w=2307 2307w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=385 385w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=577 577w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=769 769w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=1154 1154w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=1538 1538w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=1923 1923w, https://cdn.media.amplience.net/i/tom_ford/KBL007-YMW018F23_HB800_OS_APPENDGRID_HOVER?w=2307 2307w",/on/demandware.store/Sites-tomford-Site/default/Product-ShowQuickView?pid=KBL007-YMW018F23,,men_ready_to_wear.html
