data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url,filename
779981Y1I021000,779981Y1I021000,long coat in silk taffeta,S_S_2024,779981Y1I021000,,not customizable,image,saint laurent,black,1000,,None,4900,None,view-all-rtw-men,men-clothing,shop-men,view-all-rtw-men,ysl_macro_men_rtw,ysl_micro_men_trench_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,779981Y1I021000,"https://saint-laurent.dam.kering.com/m/1715758e331cc885/Medium-779981Y1I021000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1715758e331cc885/Large-779981Y1I021000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1715758e331cc885/Small-779981Y1I021000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/63827830554121d2/Small-779981Y1I021000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/63827830554121d2/Small_thumbnail-779981Y1I021000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/1715758e331cc885/Small_thumbnail-779981Y1I021000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/d3deccf7867fe3a/Small_thumbnail-779981Y1I021000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/63827830554121d2/Thumbnail-779981Y1I021000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/1715758e331cc885/Thumbnail-779981Y1I021000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/d3deccf7867fe3a/Small-779981Y1I021000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/63827830554121d2/Medium-779981Y1I021000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/d3deccf7867fe3a/Thumbnail-779981Y1I021000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/63827830554121d2/Large-779981Y1I021000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/d3deccf7867fe3a/Medium-779981Y1I021000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/d3deccf7867fe3a/Large-779981Y1I021000_B.jpg?v=1",/en-us/coats/long-coat-in-silk-taffeta-779981Y1I021000.html,men-clothing.html
758054Y177W1000,758054Y177W1000,coat in wool,F_W_2023/F_W_2024,758054Y177W1000,,not customizable,image,saint laurent,black,1000,,None,3990,None,coats-men,men-clothing,shop-men,coats-men,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,758054Y177W1000,"https://saint-laurent.dam.kering.com/m/1ce2b486805969a4/Small-758054Y177W1000_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ee32b8fda8ab82c/Thumbnail-758054Y177W1000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/3908f4005028959f/Small_thumbnail-758054Y177W1000_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ee32b8fda8ab82c/Small_thumbnail-758054Y177W1000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/3908f4005028959f/Medium-758054Y177W1000_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ce2b486805969a4/Large-758054Y177W1000_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ee32b8fda8ab82c/Medium-758054Y177W1000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1ce2b486805969a4/Small_thumbnail-758054Y177W1000_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ce2b486805969a4/Thumbnail-758054Y177W1000_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/3908f4005028959f/Large-758054Y177W1000_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ee32b8fda8ab82c/Small-758054Y177W1000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/3908f4005028959f/Thumbnail-758054Y177W1000_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ce2b486805969a4/Medium-758054Y177W1000_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1ee32b8fda8ab82c/Large-758054Y177W1000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/3908f4005028959f/Small-758054Y177W1000_A.jpg?v=2",/en-us/coats/coat-in-wool-758054Y177W1000.html,men-clothing.html
763953Y5H632322,763953Y5H632322,oversized coat in wool,F_W_2023,763953Y5H632322,,not customizable,image,saint laurent,beige,2322,,None,5490,None,digital-campaign-men-global,men-clothing,shop-men,digital-campaign-men-global,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,763953Y5H632322,"https://saint-laurent.dam.kering.com/m/1c102198297ac9b8/Thumbnail-763953Y5H632322_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/1c102198297ac9b8/Small-763953Y5H632322_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/61b558505a21f67e/Small_thumbnail-763953Y5H632322_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/2f1a9ae52fc86b27/Thumbnail-763953Y5H632322_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/61b558505a21f67e/Thumbnail-763953Y5H632322_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/61b558505a21f67e/Medium-763953Y5H632322_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1c102198297ac9b8/Medium-763953Y5H632322_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/2f1a9ae52fc86b27/Large-763953Y5H632322_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/1c102198297ac9b8/Large-763953Y5H632322_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/61b558505a21f67e/Large-763953Y5H632322_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/1c102198297ac9b8/Small_thumbnail-763953Y5H632322_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/61b558505a21f67e/Small-763953Y5H632322_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/2f1a9ae52fc86b27/Medium-763953Y5H632322_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/2f1a9ae52fc86b27/Small-763953Y5H632322_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/2f1a9ae52fc86b27/Small_thumbnail-763953Y5H632322_A.jpg?v=2",/en-us/coats/oversized-coat-in-wool-763953Y5H632322.html,men-clothing.html
628690Y060W1000,628690Y060W1000,double-breasted peacoat in wool,F_W_2020/F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023,628690Y060W1000,,not customizable,image,saint laurent,black,1000,,None,3300,None,coats-men,men-clothing,shop-men,coats-men,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,628690Y060W1000,"https://saint-laurent.dam.kering.com/m/68ebca42c5214f46/Thumbnail-628690Y060W1000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/2daa2cc4abef6cff/Small_thumbnail-628690Y060W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/2daa2cc4abef6cff/Large-628690Y060W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/2daa2cc4abef6cff/Thumbnail-628690Y060W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/68ebca42c5214f46/Large-628690Y060W1000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/68ebca42c5214f46/Medium-628690Y060W1000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/68ebca42c5214f46/Small-628690Y060W1000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/68ebca42c5214f46/Small_thumbnail-628690Y060W1000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/2daa2cc4abef6cff/Medium-628690Y060W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/2daa2cc4abef6cff/Small-628690Y060W1000_B.jpg?v=1",/en-us/coats/double-breasted-peacoat-in-wool-628690Y060W1000.html,men-clothing.html
758053Y135W1000,758053Y135W1000,coat in wool and cashmere,F_W_2023,758053Y135W1000,,not customizable,image,saint laurent,black,1000,,None,5690,None,coats-men,men-clothing,shop-men,coats-men,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,758053Y135W1000,"https://saint-laurent.dam.kering.com/m/4afb21f57b0599e2/Small-758053Y135W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/23fcb363bf5f9f0d/Medium-758053Y135W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/23fcb363bf5f9f0d/Large-758053Y135W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/23fcb363bf5f9f0d/Thumbnail-758053Y135W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4afb21f57b0599e2/Medium-758053Y135W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4afb21f57b0599e2/Large-758053Y135W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4afb21f57b0599e2/Small_thumbnail-758053Y135W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/23fcb363bf5f9f0d/Small-758053Y135W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/23fcb363bf5f9f0d/Small_thumbnail-758053Y135W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4afb21f57b0599e2/Thumbnail-758053Y135W1000_A.jpg?v=1",/en-us/coats/coat-in-wool-and-cashmere-758053Y135W1000.html,men-clothing.html
759971Y060R1286,759971Y060R1286,oversized coat in wool,F_W_2023,759971Y060R1286,,not customizable,image,saint laurent,anthracite chine,1286,,None,5900,None,view-all-rtw-men,men-clothing,shop-men,view-all-rtw-men,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,759971Y060R1286,"https://saint-laurent.dam.kering.com/m/58542edd1f4a811e/Large-759971Y060R1286_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/58542edd1f4a811e/Small_thumbnail-759971Y060R1286_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/58542edd1f4a811e/Medium-759971Y060R1286_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/63b9982a74fca1d3/Small_thumbnail-759971Y060R1286_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/63b9982a74fca1d3/Thumbnail-759971Y060R1286_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/63b9982a74fca1d3/Large-759971Y060R1286_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/63b9982a74fca1d3/Small-759971Y060R1286_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/63b9982a74fca1d3/Medium-759971Y060R1286_B.jpg?v=2, https://saint-laurent.dam.kering.com/m/58542edd1f4a811e/Thumbnail-759971Y060R1286_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/58542edd1f4a811e/Small-759971Y060R1286_A.jpg?v=2",/en-us/coats/oversized-coat-in-wool-759971Y060R1286.html,men-clothing.html
749162Y060R1005,749162Y060R1005,oversized coat in wool,F_W_2023,749162Y060R1005,,not customizable,image,saint laurent,noir profond,1005,,None,6490,None,coats-men,men-clothing,shop-men,coats-men,ysl_macro_men_rtw,ysl_micro_men_coat,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,749162Y060R1005,"https://saint-laurent.dam.kering.com/m/615d534e205113c0/Medium-749162Y060R1005_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/17bc1d952e4a6d3c/Thumbnail-749162Y060R1005_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/615d534e205113c0/Small-749162Y060R1005_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/17bc1d952e4a6d3c/Large-749162Y060R1005_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/13380db09b39f781/Large-749162Y060R1005_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/13380db09b39f781/Small_thumbnail-749162Y060R1005_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/13380db09b39f781/Medium-749162Y060R1005_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/615d534e205113c0/Thumbnail-749162Y060R1005_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/17bc1d952e4a6d3c/Small_thumbnail-749162Y060R1005_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/17bc1d952e4a6d3c/Small-749162Y060R1005_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/13380db09b39f781/Thumbnail-749162Y060R1005_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/615d534e205113c0/Small_thumbnail-749162Y060R1005_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/17bc1d952e4a6d3c/Medium-749162Y060R1005_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/615d534e205113c0/Large-749162Y060R1005_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/13380db09b39f781/Small-749162Y060R1005_C.jpg?v=1",/en-us/coats/oversized-coat-in-wool-749162Y060R1005.html,men-clothing.html
758264Y5F651000,758264Y5F651000,cassandre anorak in nylon,F_W_2023,758264Y5F651000,,not customizable,image,saint laurent,black,1000,,None,3500,None,view-all-rtw-men,men-clothing,shop-men,view-all-rtw-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,758264Y5F651000,"https://saint-laurent.dam.kering.com/m/1fe299fc811661a/Medium-758264Y5F651000_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/3692ee7fc23efaed/Small-758264Y5F651000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a47d79b1df687b9/Large-758264Y5F651000_B.jpg?v=3, https://saint-laurent.dam.kering.com/m/1a47d79b1df687b9/Small-758264Y5F651000_B.jpg?v=3, https://saint-laurent.dam.kering.com/m/1fe299fc811661a/Small_thumbnail-758264Y5F651000_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/3692ee7fc23efaed/Medium-758264Y5F651000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/2eb63bca8ffedda2/Small-758264Y5F651000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/2eb63bca8ffedda2/Large-758264Y5F651000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/1a47d79b1df687b9/Small_thumbnail-758264Y5F651000_B.jpg?v=3, https://saint-laurent.dam.kering.com/m/3692ee7fc23efaed/Thumbnail-758264Y5F651000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1fe299fc811661a/Thumbnail-758264Y5F651000_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/2eb63bca8ffedda2/Small_thumbnail-758264Y5F651000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/3692ee7fc23efaed/Large-758264Y5F651000_Y.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a47d79b1df687b9/Thumbnail-758264Y5F651000_B.jpg?v=3, https://saint-laurent.dam.kering.com/m/2eb63bca8ffedda2/Medium-758264Y5F651000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/1a47d79b1df687b9/Medium-758264Y5F651000_B.jpg?v=3, https://saint-laurent.dam.kering.com/m/2eb63bca8ffedda2/Thumbnail-758264Y5F651000_A.jpg?v=3, https://saint-laurent.dam.kering.com/m/1fe299fc811661a/Small-758264Y5F651000_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/1fe299fc811661a/Large-758264Y5F651000_C.jpg?v=2, https://saint-laurent.dam.kering.com/m/3692ee7fc23efaed/Small_thumbnail-758264Y5F651000_Y.jpg?v=1",/en-us/outerwear/cassandre-anorak-in-nylon-758264Y5F651000.html,men-clothing.html
699323Y845W1000,699323Y845W1000,bomber jacket in nylon,F_W_2021/F_W_2022/S_S_2022/S_S_2023,699323Y845W1000,,not customizable,image,saint laurent,black,1000,,None,2590,None,tout-voir-homme-saint-laurent-by-rive-droite,men-clothing,saint-laurent-by-rive-droite,tout-voir-homme-saint-laurent-by-rive-droite,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,699323Y845W1000,"https://saint-laurent.dam.kering.com/m/a33f45e706759d4/Thumbnail-699323Y845W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/709d0d037560b8f2/Thumbnail-699323Y845W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/a33f45e706759d4/Medium-699323Y845W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/709d0d037560b8f2/Small-699323Y845W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/a33f45e706759d4/Large-699323Y845W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/a33f45e706759d4/Small-699323Y845W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/709d0d037560b8f2/Large-699323Y845W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/709d0d037560b8f2/Small_thumbnail-699323Y845W1000_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/a33f45e706759d4/Small_thumbnail-699323Y845W1000_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/709d0d037560b8f2/Medium-699323Y845W1000_B.jpg?v=1",/en-us/outerwear/bomber-jacket-in-nylon-699323Y845W1000.html,men-clothing.html
745644Y9G121001,745644Y9G121001,saint laurent down puffer jacket in nylon,F_W_2023/F_W_2024,745644Y9G121001,,not customizable,image,saint laurent,noir brillant,1001,,None,3100,None,view-all-rtw-men,men-clothing,shop-men,view-all-rtw-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,745644Y9G121001,"https://saint-laurent.dam.kering.com/m/20411d0a3174df6f/Small_thumbnail-745644Y9G121001_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/20411d0a3174df6f/Small-745644Y9G121001_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4b433dd9b4aa114b/Small_thumbnail-745644Y9G121001_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a14356aca70561e/Small_thumbnail-745644Y9G121001_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/20411d0a3174df6f/Thumbnail-745644Y9G121001_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4b433dd9b4aa114b/Small-745644Y9G121001_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a14356aca70561e/Large-745644Y9G121001_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a14356aca70561e/Medium-745644Y9G121001_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/20411d0a3174df6f/Medium-745644Y9G121001_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/20411d0a3174df6f/Large-745644Y9G121001_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4b433dd9b4aa114b/Medium-745644Y9G121001_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a14356aca70561e/Thumbnail-745644Y9G121001_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4b433dd9b4aa114b/Thumbnail-745644Y9G121001_C.jpg?v=1, https://saint-laurent.dam.kering.com/m/1a14356aca70561e/Small-745644Y9G121001_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4b433dd9b4aa114b/Large-745644Y9G121001_C.jpg?v=1",/en-us/outerwear/saint-laurent-down-puffer-jacket-in-nylon-745644Y9G121001.html,men-clothing.html
354718Y180W1070,354718Y180W1070,saint laurent teddy in wool,F_W_2020/F_W_2021/S_S_2019/S_S_2021,354718Y180W1070,wv/pa/wo/ov/cu/co/co,not customizable,image,saint laurent,black and white,1070,,None,2890,None,outerwear-men,men-clothing,shop-men,outerwear-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,354718Y180W1070,"https://saint-laurent.dam.kering.com/m/4f3586bd6cebd58d/Small_thumbnail-354718Y180W1070_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4f3586bd6cebd58d/Medium-354718Y180W1070_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/78cabc39739c8655/Thumbnail-354718Y180W1070_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/78cabc39739c8655/Large-354718Y180W1070_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/78cabc39739c8655/Small_thumbnail-354718Y180W1070_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/78cabc39739c8655/Small-354718Y180W1070_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/4f3586bd6cebd58d/Large-354718Y180W1070_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4f3586bd6cebd58d/Small-354718Y180W1070_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4f3586bd6cebd58d/Thumbnail-354718Y180W1070_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/78cabc39739c8655/Medium-354718Y180W1070_A.jpg?v=1",/en-us/outerwear/saint-laurent-teddy-in-wool-354718Y180W1070.html,men-clothing.html
354718Y213Q9502,354718Y213Q9502,saint laurent teddy in wool,F_W_2014/F_W_2022/S_S_2022/S_S_2023/S_S_2024,354718Y213Q9502,wv/pa/wo/ov/cu/co/co,not customizable,image,saint laurent,naturel,9502,,None,2890,None,outerwear-men,men-clothing,shop-men,outerwear-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,354718Y213Q9502,"https://saint-laurent.dam.kering.com/m/4ae33596f0dba11d/Medium-354718Y213Q9502_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4ae33596f0dba11d/Thumbnail-354718Y213Q9502_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4ae33596f0dba11d/Large-354718Y213Q9502_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/78ddcd9a0156d8b5/Small-354718Y213Q9502_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/78ddcd9a0156d8b5/Large-354718Y213Q9502_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/78ddcd9a0156d8b5/Thumbnail-354718Y213Q9502_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/4ae33596f0dba11d/Small-354718Y213Q9502_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/4ae33596f0dba11d/Small_thumbnail-354718Y213Q9502_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/78ddcd9a0156d8b5/Small_thumbnail-354718Y213Q9502_A.jpg?v=2, https://saint-laurent.dam.kering.com/m/78ddcd9a0156d8b5/Medium-354718Y213Q9502_A.jpg?v=2",/en-us/outerwear/saint-laurent-teddy-in-wool-354718Y213Q9502.html,men-clothing.html
354718Y197Q1000,354718Y197Q1000,saint laurent teddy in wool,F_W_2020/F_W_2021/S_S_2019/S_S_2021,354718Y197Q1000,wo/af/wo/pa/ea/ov/cu/co/co,not customizable,image,saint laurent,black,1000,,None,2890,None,tout-voir-homme-saint-laurent-by-rive-droite,men-clothing,saint-laurent-by-rive-droite,tout-voir-homme-saint-laurent-by-rive-droite,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,354718Y197Q1000,"https://saint-laurent.dam.kering.com/m/3fecf6df027e466c/Medium-354718Y197Q1000_B.jpg?v=8, https://saint-laurent.dam.kering.com/m/436653930a68f9dc/Medium-354718Y197Q1000_A.jpg?v=5, https://saint-laurent.dam.kering.com/m/436653930a68f9dc/Small-354718Y197Q1000_A.jpg?v=5, https://saint-laurent.dam.kering.com/m/436653930a68f9dc/Small_thumbnail-354718Y197Q1000_A.jpg?v=5, https://saint-laurent.dam.kering.com/m/3fecf6df027e466c/Small-354718Y197Q1000_B.jpg?v=8, https://saint-laurent.dam.kering.com/m/3fecf6df027e466c/Thumbnail-354718Y197Q1000_B.jpg?v=8, https://saint-laurent.dam.kering.com/m/436653930a68f9dc/Large-354718Y197Q1000_A.jpg?v=5, https://saint-laurent.dam.kering.com/m/3fecf6df027e466c/Small_thumbnail-354718Y197Q1000_B.jpg?v=8, https://saint-laurent.dam.kering.com/m/3fecf6df027e466c/Large-354718Y197Q1000_B.jpg?v=8, https://saint-laurent.dam.kering.com/m/436653930a68f9dc/Thumbnail-354718Y197Q1000_A.jpg?v=5",/en-us/outerwear/saint-laurent-teddy-in-wool-354718Y197Q1000.html,men-clothing.html
625918Y180W1000,625918Y180W1000,saint laurent teddy jacket in wool,F_W_2020/F_W_2021/S_S_2021,625918Y180W1000,wv/pa,not customizable,image,saint laurent,black,1000,,None,3400,None,outerwear-men,men-clothing,shop-men,outerwear-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,625918Y180W1000,"https://saint-laurent.dam.kering.com/m/73512dfdd39c76b6/Large-625918Y180W1000_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/73512dfdd39c76b6/Small_thumbnail-625918Y180W1000_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/683c517907df1390/Small_thumbnail-625918Y180W1000_A.jpg?v=6, https://saint-laurent.dam.kering.com/m/73512dfdd39c76b6/Medium-625918Y180W1000_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/683c517907df1390/Small-625918Y180W1000_A.jpg?v=6, https://saint-laurent.dam.kering.com/m/73512dfdd39c76b6/Small-625918Y180W1000_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/683c517907df1390/Large-625918Y180W1000_A.jpg?v=6, https://saint-laurent.dam.kering.com/m/73512dfdd39c76b6/Thumbnail-625918Y180W1000_B.jpg?v=6, https://saint-laurent.dam.kering.com/m/683c517907df1390/Medium-625918Y180W1000_A.jpg?v=6, https://saint-laurent.dam.kering.com/m/683c517907df1390/Thumbnail-625918Y180W1000_A.jpg?v=6",/en-us/outerwear/saint-laurent-teddy-jacket-in-wool-625918Y180W1000.html,men-clothing.html
769984Y1I301362,769984Y1I301362,teddy jacket in twill,S_S_2024,769984Y1I301362,,not customizable,image,saint laurent,kaki,1362,,None,3100,None,view-all-rtw-men,men-clothing,shop-men,view-all-rtw-men,ysl_macro_men_rtw,ysl_micro_men_casual_jacket,ysl_super_micro_men_outerwear,YSL_PRODUCT LIST PAGE,instock,769984Y1I301362,"https://saint-laurent.dam.kering.com/m/d2ced1762e4ce2d/Small_thumbnail-769984Y1I301362_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/d2ced1762e4ce2d/Thumbnail-769984Y1I301362_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/53555f7cccc6bf48/Thumbnail-769984Y1I301362_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/53555f7cccc6bf48/Small-769984Y1I301362_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/d2ced1762e4ce2d/Small-769984Y1I301362_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/d2ced1762e4ce2d/Medium-769984Y1I301362_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/53555f7cccc6bf48/Large-769984Y1I301362_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/53555f7cccc6bf48/Small_thumbnail-769984Y1I301362_A.jpg?v=1, https://saint-laurent.dam.kering.com/m/d2ced1762e4ce2d/Large-769984Y1I301362_B.jpg?v=1, https://saint-laurent.dam.kering.com/m/53555f7cccc6bf48/Medium-769984Y1I301362_A.jpg?v=1",/en-us/outerwear/teddy-jacket-in-twill-769984Y1I301362.html,men-clothing.html
