product_id,product_url,product_name,price,image_urls,color_options,filename
2051M,https://www.canadagoose.com/us/en/expedition-parka-2051M.html,Expedition Parka,"$1,675","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1658237621/product-image/2051M_28_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Fortune Red"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1669393306/product-swatch/28.svg""}]",all_men.html
7999M,https://www.canadagoose.com/us/en/chilliwack-bomber-heritage-7999M.html,Chilliwack Bomber Heritage,"$1,575","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1700419293/product-image/7999M_49_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}, {""color"": ""Red"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415141/product-swatch/11.svg""}, {""color"": ""Military Green"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414882/product-swatch/49.svg""}]",all_men.html
8833U,https://www.canadagoose.com/us/en/waist-pack-8833U.html,Waist Pack,$275,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1714142154/product-image/8833U_433_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Limestone"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415370/product-swatch/432.svg""}, {""color"": ""Stillwater Blue"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1659115504/product-swatch/750.svg""}]",all_men.html
7000M,https://www.canadagoose.com/us/en/amherst-hoody-7000M.html,Amherst Hoody,$375,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1658422249/product-image/7000M_67_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Iron Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414976/product-swatch/699.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}, {""color"": ""Ozone Blue Heather"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1643047134/product-swatch/1026.svg""}]",all_men.html
2429M,https://www.canadagoose.com/us/en/lockeport-jacket-2429M.html,Lockeport Jacket,$650,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1682456356/product-image/2429M_63_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
7501MB,https://www.canadagoose.com/us/en/killarney-short-black-label-7501MB.html,Killarney Short Black Label,$325,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1711637431/product-image/7501MB_49_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Military Green"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414882/product-swatch/49.svg""}]",all_men.html
4812M,https://www.canadagoose.com/us/en/tundra-bib-overall-4812M.html,Tundra Bib Overall,$850,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635428876/product-image/4812M_61_b.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}]",all_men.html
6936M,https://www.canadagoose.com/us/en/arctic-toque-6936M.html,Arctic Toque,$225,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1635964835/product-image/6936M_11_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Black/Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1700502311/product-swatch/381.svg""}, {""color"": ""Heather Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1580323640/product-swatch/115.svg""}, {""color"": ""Cottongrass"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1549400809/product-swatch/467.svg""}, {""color"": ""Navy Heather"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1580323640/product-swatch/151.svg""}, {""color"": ""Red"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415141/product-swatch/11.svg""}]",all_men.html
1401MW,https://www.canadagoose.com/us/en/gladstone-relaxed-t-shirt-1401MW.html,Gladstone Relaxed T-Shirt,$175,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1689606634/product-image/1401MW_25_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/25.svg""}]",all_men.html
4660M,https://www.canadagoose.com/us/en/expedition-parka-heritage-4660M.html,Expedition Parka Heritage,"$1,950","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1702934259/product-image/4660M_66_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}, {""color"": ""Red"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415141/product-swatch/11.svg""}, {""color"": ""Military Green"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414882/product-swatch/49.svg""}]",all_men.html
7407M,https://www.canadagoose.com/us/en/huron-short-7407M.html,Huron Short,$225,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1679079768/product-image/7407M_717_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Military Green"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414882/product-swatch/49.svg""}, {""color"": ""Stone Heather"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1683228586/product-swatch/717.svg""}]",all_men.html
6829M,https://www.canadagoose.com/us/en/hybridge-knit-vest-6829M.html,HyBridge® Knit Vest,$525,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1705699578/product-image/6829M_67_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}]",all_men.html
5426M,https://www.canadagoose.com/us/en/wordmark-adjustable-cap-5426M.html,Wordmark Adjustable Cap,$175,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1623247403/product-image/5426M_67_c.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/25.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}]",all_men.html
5484U2,https://www.canadagoose.com/us/en/horizon-reversible-bucket-hat-5484U2.html,Horizon Reversible Bucket Hat,$225,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1701103697/product-image/5484U2_1122_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black/Northstar White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1633108092/product-swatch/1122.svg""}]",all_men.html
2714M,https://www.canadagoose.com/us/en/hybridge-lite-tech-jacket-2714M.html,HyBridge® Lite Tech Jacket,$750,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1631710897/product-image/2714M_63_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
6843MW1,https://www.canadagoose.com/us/en/hybridge-huron-full-zip-hoody-contrast-trim-6843MW1.html,HyBridge® Huron Full-Zip Hoody Contrast Trim,$695,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1690819397/product-image/6843MW1_93_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black/White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1560269051/product-swatch/93.svg""}]",all_men.html
2227MB,https://www.canadagoose.com/us/en/crofton-hoody-black-label-2227MB.html,Crofton Hoody Black Label,$950,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1713446500/product-image/2227MB_444_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Boulder Grey"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1593201462/product-swatch/444.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
5254M,https://www.canadagoose.com/us/en/northern-liner-glove-5254M.html,Northern Liner Glove,$225,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1697554940/product-image/5254M_61_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}]",all_men.html
2062M,https://www.canadagoose.com/us/en/langford-parka-heritage-2062M.html,Langford Parka Heritage,"$1,775","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708621774/product-image/2062M_66_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Graphite"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687529579/product-swatch/66.svg""}, {""color"": ""North Star White"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1687454294/product-swatch/433.svg""}, {""color"": ""Atlantic Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1590003302/product-swatch/63.svg""}]",all_men.html
2062MB,https://www.canadagoose.com/us/en/langford-parka-black-label-heritage-2062MB.html,Langford Parka Black Label Heritage,"$1,775","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1708619140/product-image/2062MB_67_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}, {""color"": ""Silverbirch"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1560269058/product-swatch/200.svg""}, {""color"": ""Navy"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557414879/product-swatch/67.svg""}]",all_men.html
2062MBA,https://www.canadagoose.com/us/en/langford-parka-black-label-fusion-fit-heritage-2062MBA.html,Langford Parka Black Label Fusion Fit Heritage,"$1,775","https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1697722739/product-image/2062MBA_61_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Black"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1557415280/product-swatch/61.svg""}]",all_men.html
7053M2,https://www.canadagoose.com/us/en/renfrew-pullover-humanature-kind-high-pile-fleece-7053M2.html,Renfrew Pullover HUMANATURE Kind High Pile Fleece,$650,"https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/image/upload/w_580,c_scale,f_auto,q_auto/v1706299144/product-image/7053M2_99_a.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg, https://images.canadagoose.com/f_auto,q_auto/cg-global//images/tile-loading/product-tile-loading2.jpg","[{""color"": ""Tan Heather"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1596209879/product-swatch/149.svg""}, {""color"": ""Greige"", ""image"": ""https://images.canadagoose.com/image/upload/w_104,h_26,c_scale,q_auto/v1651259889/product-swatch/99.svg""}]",all_men.html
