user_category,product_url,product_name,price,discounted_price,image_urls,tag,filename
clothing,/products/darina-skirt-light-honeydew,DARINA SKIRT,"1,198","$1,198","//cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_163x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_240x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_382x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_560x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_163x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_240x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_382x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_560x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_163x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_240x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_382x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_560x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_163x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_240x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_382x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_560x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_163x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_240x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_382x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_560x.jpg?v=1708035568",NEW,clothing.html
clothing,/products/darina-skirt-light-honeydew,DARINA SKIRT,"1,198","$1,198","//cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_163x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_240x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_382x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_560x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_163x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_240x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_382x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0059_WEB_560x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_163x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_240x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_382x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0097_WEB_4fe98697-d899-41b6-8e52-f531813cd505_560x.jpg?v=1708703960, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_163x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_240x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_382x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0104_WEB_8b7c4ed3-827c-4720-ba22-d1c1d9b2886c_560x.jpg?v=1708035547, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_163x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_240x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_382x.jpg?v=1708035568, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0037_WEB_560x.jpg?v=1708035568",NEW,clothing.html
clothing,/products/jessi-baby-pant-off-white,JESSI BABY PANT,118,$118,"//cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_163x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_240x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_382x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_560x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0130_1_163x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0130_1_240x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0130_1_382x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0130_1_560x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_163x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_240x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_382x.jpg?v=1709853521, //cultgaia.com/cdn/shop/files/240130_01_CULTGAIA_0127_1_560x.jpg?v=1709853521",,clothing.html
clothing,/products/jaya-sunnies-pink,JAYA SUNNIES,525,$525,"//cultgaia.com/cdn/shop/files/Artboard1copy_163x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_240x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_382x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_560x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_Front_163x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_Front_240x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_Front_382x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_Front_560x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_163x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_240x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_382x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor1654_560x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b505b069-c2b7-4088-b0c3-8d14a04d93f8_163x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b505b069-c2b7-4088-b0c3-8d14a04d93f8_240x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b505b069-c2b7-4088-b0c3-8d14a04d93f8_382x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b505b069-c2b7-4088-b0c3-8d14a04d93f8_560x.jpg?v=1715260330, //cultgaia.com/cdn/shop/files/Artboard1copy_163x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_240x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_382x.jpg?v=1715260331, //cultgaia.com/cdn/shop/files/Artboard1copy_560x.jpg?v=1715260331",NEW,clothing.html
clothing,/products/gwyneth-top-handle-natural,GWYNETH BAG,398,$398,"//cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_163x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_240x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_382x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_560x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_SIDE_ALT_163x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_SIDE_ALT_240x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_SIDE_ALT_382x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_SIDE_ALT_560x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_ALT_163x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_ALT_240x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_ALT_382x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_ALT_560x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0093_WEB_163x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0093_WEB_240x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0093_WEB_382x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_48_0093_WEB_560x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_163x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_240x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_382x.jpg?v=1708715910, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_GWYNETH_F_560x.jpg?v=1708715910",4 LEFT,clothing.html
clothing,/products/arke-top-light-honeydew,ARKE KIDS CARDIGAN,148,$148,"//cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_163x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_240x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_382x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_560x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2547_WEB_163x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2547_WEB_240x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2547_WEB_382x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2547_WEB_560x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2536_WEB_163x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2536_WEB_240x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2536_WEB_382x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2536_WEB_560x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_163x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_240x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_382x.jpg?v=1709842556, //cultgaia.com/cdn/shop/files/240130_25_CULTGAIA_2496_WEB_560x.jpg?v=1709842556",,clothing.html
clothing,/products/jaya-sunnies-mint-green,JAYA SUNNIES,525,$525,"//cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_163x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_240x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_382x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_560x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreenc_Front_163x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreenc_Front_240x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreenc_Front_382x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreenc_Front_560x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b166f4e2-9fcb-4893-8fce-5e2d2a91a06a_163x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b166f4e2-9fcb-4893-8fce-5e2d2a91a06a_240x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b166f4e2-9fcb-4893-8fce-5e2d2a91a06a_382x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_b166f4e2-9fcb-4893-8fce-5e2d2a91a06a_560x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_163x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_240x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_382x.jpg?v=1714765219, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor2751MintGreen_560x.jpg?v=1714765219",NEW,clothing.html
clothing,/products/cassian-dress-light-honeydew,CASSIAN DRESS,998,$998,"//cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_163x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_240x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_382x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_560x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0054_WEB_163x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0054_WEB_240x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0054_WEB_382x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0054_WEB_560x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0001_WEB_163x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0001_WEB_240x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0001_WEB_382x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0001_WEB_560x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0059_WEB_163x.jpg?v=1708039042, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0059_WEB_240x.jpg?v=1708039042, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0059_WEB_382x.jpg?v=1708039042, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0059_WEB_560x.jpg?v=1708039042, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_163x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_240x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_382x.jpg?v=1708039064, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_61_0025_WEB_560x.jpg?v=1708039064",NEW,clothing.html
clothing,/products/kalia-baby-set-light-honeydew,KALIA BABY SET,348,$348,"//cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_163x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_240x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_382x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_560x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/Look17_1356_WEB_163x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/Look17_1356_WEB_240x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/Look17_1356_WEB_382x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/Look17_1356_WEB_560x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0368_9c5afaee-083b-4b34-b4bb-a7d9b7379168_163x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0368_9c5afaee-083b-4b34-b4bb-a7d9b7379168_240x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0368_9c5afaee-083b-4b34-b4bb-a7d9b7379168_382x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0368_9c5afaee-083b-4b34-b4bb-a7d9b7379168_560x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTBACK_163x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTBACK_240x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTBACK_382x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTBACK_560x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTSKIRT_163x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTSKIRT_240x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTSKIRT_382x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_FRONTSKIRT_560x.jpg?v=1710255267, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_163x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_240x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_382x.jpg?v=1710253932, //cultgaia.com/cdn/shop/files/230825_CGKids_S23_0363_b87e703b-9a96-485a-9b70-9c188e2e2767_560x.jpg?v=1710253932",,clothing.html
clothing,/products/jazz-sunnies-white,JAZZ SUNNIES,525,$525,"//cultgaia.com/cdn/shop/files/Artboard1_163x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_240x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_382x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_560x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_Color000_163x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_Color000_240x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_Color000_382x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_Color000_560x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor000_163x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor000_240x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor000_382x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240401_CG_Kids_JayaColor000_560x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_bd878e24-4f32-4ad9-9d24-9f27a9604574_163x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_bd878e24-4f32-4ad9-9d24-9f27a9604574_240x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_bd878e24-4f32-4ad9-9d24-9f27a9604574_382x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/240425_CG_PF24THIERRYLASRY_bd878e24-4f32-4ad9-9d24-9f27a9604574_560x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_163x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_240x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_382x.jpg?v=1715260301, //cultgaia.com/cdn/shop/files/Artboard1_560x.jpg?v=1715260301",NEW,clothing.html
clothing,/products/jaala-nano-clutch-pearl,JAALA NANO CLUTCH,528,$528,"//cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_163x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_240x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_382x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_560x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_SIDE_163x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_SIDE_240x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_SIDE_382x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_SIDE_560x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_65_0049_WEB_163x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_65_0049_WEB_240x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_65_0049_WEB_382x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/230821_DR_CULT_GAIA_S24_LOOKBOOK_LOOK_65_0049_WEB_560x.jpg?v=1712879707, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_163x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_240x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_382x.jpg?v=1706554559, //cultgaia.com/cdn/shop/files/241001_CG_SprSum24_JAALA_NANO_F_560x.jpg?v=1706554559",NEW,clothing.html
